Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Friend Club,8,8,0,39,31,9,0,1,0,0
i-Mask Advance Squash Club 3,8,6,2,32,26,14,0,0,0,0
Kwai Tsing District Squash Club,8,5,3,27,22,18,0,0,0,0
Kowloon Cricket Club 9,8,4,4,24,20,20,1,0,0,0
Hong Kong Football Club 9,8,3,5,20,17,23,0,0,0,0
HKPF Squash Team,8,2,6,19,17,23,0,0,0,0
Centre Squash,8,2,6,18,16,24,0,0,0,0
The Best Group 2,8,2,6,13,11,29,0,0,0,0
