Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Sha Tin 3,7,7,0,39,32,3,0,1,0,0
Ladies Recreation Club Div 8,7,6,1,29,23,12,2,0,0,0
Hong Kong Football Club 8,7,6,1,28,22,13,1,1,0,0
Squashathon Zero,7,3,4,22,19,16,0,1,0,0
Striving Squash,8,3,5,20,17,23,1,0,0,0
Physical Chess 3,7,3,4,19,16,19,0,1,0,0
TOMCAT,7,2,5,14,12,23,3,0,0,0
i-Mask Advance Squash Club 2,7,1,6,13,12,23,0,1,0,0
Kinetic 2,7,1,6,8,7,28,0,2,0,0
