Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Electrify Squash Div 15,8,8,0,41,33,7,0,1,0,0
RELAY 2,7,5,2,29,24,11,0,6,0,0
Squash-On,8,5,3,27,22,18,0,4,0,0
Squashathon MeGa,7,4,3,21,17,18,3,5,0,0
Fusion Squash Club 3,7,3,4,19,16,19,0,3,0,0
TNG 3,7,3,4,17,14,21,1,0,0,0
Serve - Ivors,8,1,7,14,13,27,11,0,0,0
i-Mask Advance Squash Club 6,8,1,7,12,11,29,7,3,0,0
