Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club 1A,8,8,0,28,20,4,1,1,0,0
Hong Kong Cricket Club 1,7,6,1,20,14,7,0,0,0,0
Hong Kong Football Club 1A,8,5,3,18,13,11,0,0,0,0
FWD,8,2,6,12,10,14,0,0,0,0
Hong Kong Football Club 1B,8,2,6,10,8,16,0,1,0,0
Kowloon Cricket Club 1B,7,0,7,4,4,17,1,0,0,0
