Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
i-Mask Advance Squash Club 4,The Squash Club 3,Cornwall Street Squash Centre,15,2025-02-25,2.5539107821564313,3.4460892178435687
7NT,Star River 1,Cornwall Street Squash Centre,15,2025-02-25,2.771754350870174,3.228245649129826
Invader Squash,Tuen Mun Squash Club,Harbour Road Sports Centre,15,2025-02-25,2.275255051010202,3.724744948989798
Global Squash 2,BOSS,HK Squash Centre,15,2025-02-25,2.98499699939988,3.01500300060012
Sha Tin 5,HKCC Tuesday Night Rockers,Cornwall Street Squash Centre,15,2025-02-25,3.6905381076215242,2.3094618923784758
HKCC Tuesday Night Rockers,Global Squash 2,Hong Kong Cricket Club,16,2025-03-04,3.3536707341468293,2.6463292658531707
BOSS,Invader Squash,Cornwall Street Squash Centre,16,2025-03-04,3.82876575315063,2.17123424684937
Tuen Mun Squash Club,7NT,Cornwall Street Squash Centre,16,2025-03-04,3.4340868173634727,2.5659131826365273
Star River 1,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,16,2025-03-04,2.9697939587917586,3.0302060412082414
The Squash Club 3,Kinetic 3,Cornwall Street Squash Centre,16,2025-03-04,3.1954390878175634,2.8045609121824366
Kinetic 3,Star River 1,HK Squash Centre,17,2025-03-11,3.5569113822764553,2.4430886177235447
i-Mask Advance Squash Club 4,Tuen Mun Squash Club,Cornwall Street Squash Centre,17,2025-03-11,2.871974394878976,3.128025605121024
7NT,BOSS,Cornwall Street Squash Centre,17,2025-03-11,2.6909381876375273,3.3090618123624727
Invader Squash,HKCC Tuesday Night Rockers,Harbour Road Sports Centre,17,2025-03-11,2.2280456091218244,3.7719543908781756
Global Squash 2,Sha Tin 5,HK Squash Centre,17,2025-03-11,2.4430886177235447,3.5569113822764553
Sha Tin 5,Invader Squash,Cornwall Street Squash Centre,18,2025-03-18,4.3820764152830565,1.6179235847169433
7NT,HKCC Tuesday Night Rockers,Cornwall Street Squash Centre,18,2025-03-18,2.659131826365273,3.340868173634727
BOSS,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,18,2025-03-18,3.008001600320064,2.991998399679936
Tuen Mun Squash Club,Kinetic 3,Cornwall Street Squash Centre,18,2025-03-18,2.9091818363672735,3.0908181636327265
Star River 1,The Squash Club 3,Cornwall Street Squash Centre,18,2025-03-18,2.5687137427485496,3.4312862572514504
The Squash Club 3,Tuen Mun Squash Club,Cornwall Street Squash Centre,19,2025-03-25,3.2716543308661734,2.7283456691338266
Kinetic 3,BOSS,HK Squash Centre,19,2025-03-25,3.526905381076215,2.473094618923785
i-Mask Advance Squash Club 4,HKCC Tuesday Night Rockers,Cornwall Street Squash Centre,19,2025-03-25,2.8781756351270253,3.1218243648729747
7NT,Sha Tin 5,Cornwall Street Squash Centre,19,2025-03-25,2.0378075615123024,3.9621924384876976
Invader Squash,Global Squash 2,Harbour Road Sports Centre,19,2025-03-25,2.335467093418684,3.664532906581316
Global Squash 2,7NT,Harbour Road Sports Centre,20,2025-04-01,3.356471294258852,2.643528705741148
Sha Tin 5,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,20,2025-04-01,3.687737547509502,2.312262452490498
HKCC Tuesday Night Rockers,Kinetic 3,Hong Kong Cricket Club,20,2025-04-01,3.021004200840168,2.978995799159832
BOSS,The Squash Club 3,Cornwall Street Squash Centre,20,2025-04-01,2.621524304860972,3.378475695139028
Tuen Mun Squash Club,Star River 1,Cornwall Street Squash Centre,20,2025-04-01,3.2288457691538306,2.7711542308461694
Star River 1,BOSS,Cornwall Street Squash Centre,21,2025-04-08,2.976395279055811,3.023604720944189
The Squash Club 3,HKCC Tuesday Night Rockers,Cornwall Street Squash Centre,21,2025-04-08,3.349469893978796,2.650530106021204
Kinetic 3,Sha Tin 5,HK Squash Centre,21,2025-04-08,2.7673534706941387,3.2326465293058613
i-Mask Advance Squash Club 4,Global Squash 2,Cornwall Street Squash Centre,21,2025-04-08,3.1474294858971796,2.8525705141028204
7NT,Invader Squash,Cornwall Street Squash Centre,21,2025-04-08,3.5969193838767755,2.4030806161232245
Tuen Mun Squash Club,The Squash Club 3,Cornwall Street Squash Centre,22,2025-04-29,2.716743348669734,3.283256651330266
BOSS,Kinetic 3,Cornwall Street Squash Centre,22,2025-04-29,2.798359671934387,3.201640328065613
HKCC Tuesday Night Rockers,i-Mask Advance Squash Club 4,Hong Kong Cricket Club,22,2025-04-29,3.337267453490698,2.662732546509302
Sha Tin 5,7NT,Cornwall Street Squash Centre,22,2025-04-29,3.983596719343869,2.016403280656131
Global Squash 2,Invader Squash,HK Squash Centre,22,2025-04-29,3.8079615923184638,2.1920384076815362
