Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
RELAY 3,Hong Kong Football Club 19,Sir Denys Roberts (SDRSC),7,16/12/2017,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Head Shatin 7,KYS 2,Cornwall Street (CSPSC),7,16/12/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Friend Club 10,Dr. Squash 5,Cornwall Street (CSPSC),7,16/12/2017,5-0,"['3-0', '3-0', '3-0', 'WO', 'WO']",5,0,15,0
That's 5,Dr. Squash 4,Cornwall Street (CSPSC),7,16/12/2017,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
HDSC 1,i-Mask Advance Squash Club 16,Kwun Chung (KCSC),7,16/12/2017,2-3,"['3-2', '1-3', '2-3', '3-1', '0-3']",2,3,9,12
Hong Kong Cricket Club Junior 3,The Zero Squash Club 5,Hong Kong Cricket Club (HKCC),7,16/12/2017,2-3,"['0-3', '0-3', '3-2', '0-3', '3-0']",2,3,6,11
Dr. Squash 5,HDSC 1,HK Squash Centre (HKSC),8,06/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', 'WO']",0,5,0,15
KYS 2,Hong Kong Football Club 19,Java Road (JRSC),8,06/01/2018,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
The Zero Squash Club 5,That's 5,Cornwall Street (CSPSC),8,06/01/2018,3-2,"['3-0', '3-2', '3-0', '1-3', '1-3']",3,2,11,8
Dr. Squash 4,Friend Club 10,Cornwall Street (CSPSC),8,06/01/2018,0-5,"['0-3', '0-3', '0-3', 'CR', 'CR']",0,5,0,15
Head Shatin 7,Hong Kong Cricket Club Junior 3,Cornwall Street (CSPSC),8,06/01/2018,5-0,"['3-1', '3-2', '3-0', '3-1', '3-0']",5,0,15,4
i-Mask Advance Squash Club 16,RELAY 3,Cornwall Street (CSPSC),8,06/01/2018,2-3,"['3-1', '0-3', '3-2', '0-3', '2-3']",2,3,8,12
Dr. Squash 5,RELAY 3,HK Squash Centre (HKSC),9,13/01/2018,0-5,"['0-3', '0-3', '1-3', '0-3', 'WO']",0,5,1,15
That's 5,Head Shatin 7,Cornwall Street (CSPSC),9,13/01/2018,3-2,"['3-0', '3-2', '1-3', '3-0', '0-3']",3,2,10,8
Friend Club 10,The Zero Squash Club 5,Cornwall Street (CSPSC),9,13/01/2018,0-5,"['0-3', '0-3', '0-3', '2-3', '1-3']",0,5,3,15
HDSC 1,Dr. Squash 4,Kwun Chung (KCSC),9,13/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Cricket Club Junior 3,KYS 2,Hong Kong Cricket Club (HKCC),9,13/01/2018,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Hong Kong Football Club 19,i-Mask Advance Squash Club 16,Hong Kong Football Club (HKFC),9,13/01/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Dr. Squash 5,Hong Kong Football Club 19,HK Squash Centre (HKSC),10,20/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', 'WO']",0,5,0,15
KYS 2,i-Mask Advance Squash Club 16,Java Road (JRSC),10,20/01/2018,2-3,"['3-1', '0-3', '1-3', '3-1', '0-3']",2,3,7,11
HDSC 1,The Zero Squash Club 5,Kwun Chung (KCSC),10,20/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Head Shatin 7,Friend Club 10,Cornwall Street (CSPSC),10,20/01/2018,4-1,"['3-0', '3-0', '1-3', '3-0', '3-0']",4,1,13,3
RELAY 3,Dr. Squash 4,Sir Denys Roberts (SDRSC),10,20/01/2018,5-0,"['3-0', '3-0', 'CR', 'CR', 'CR']",5,0,15,0
Hong Kong Cricket Club Junior 3,That's 5,Hong Kong Cricket Club (HKCC),10,20/01/2018,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
RELAY 3,The Zero Squash Club 5,Sir Denys Roberts (SDRSC),11,27/01/2018,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
HDSC 1,Head Shatin 7,Kwun Chung (KCSC),11,27/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '2-3']",0,5,2,15
KYS 2,That's 5,Java Road (JRSC),11,27/01/2018,0-5,"['0-3', '0-3', '1-3', '0-3', '1-3']",0,5,2,15
Dr. Squash 5,i-Mask Advance Squash Club 16,HK Squash Centre (HKSC),11,27/01/2018,1-4,"['0-3', '0-3', '1-3', '3-1', '0-3']",1,4,4,13
Hong Kong Cricket Club Junior 3,Friend Club 10,Hong Kong Cricket Club (HKCC),11,27/01/2018,5-0,"['3-1', '3-0', '3-0', '3-2', '3-0']",5,0,15,3
Hong Kong Football Club 19,Dr. Squash 4,Hong Kong Football Club (HKFC),11,27/01/2018,5-0,"['3-0', '3-0', '3-0', 'CR', 'CR']",5,0,15,0
Hong Kong Cricket Club Junior 3,HDSC 1,Hong Kong Cricket Club (HKCC),12,03/02/2018,3-2,"['0-3', '3-0', '3-0', '3-0', '0-3']",3,2,9,6
Dr. Squash 5,KYS 2,HK Squash Centre (HKSC),12,03/02/2018,1-4,"['0-3', '3-0', '0-3', 'WO', 'WO']",1,4,3,12
i-Mask Advance Squash Club 16,Dr. Squash 4,Cornwall Street (CSPSC),12,03/02/2018,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
Friend Club 10,That's 5,Cornwall Street (CSPSC),12,03/02/2018,0-5,"['1-3', '0-3', '2-3', '2-3', 'WO']",0,5,5,15
RELAY 3,Head Shatin 7,Sir Denys Roberts (SDRSC),12,03/02/2018,1-4,"['0-3', '1-3', '1-3', '3-2', '0-3']",1,4,5,14
The Zero Squash Club 5,Hong Kong Football Club 19,Cornwall Street (CSPSC),12,03/02/2018,4-1,"['3-2', '3-1', '3-2', '3-0', '1-3']",4,1,13,8
Hong Kong Football Club 19,Head Shatin 7,Hong Kong Football Club (HKFC),13,10/02/2018,2-3,"['3-1', '0-3', '0-3', '3-2', '0-3']",2,3,6,12
Friend Club 10,KYS 2,Cornwall Street (CSPSC),13,10/02/2018,4-1,"['0-3', '3-2', '3-1', '3-0', '3-0']",4,1,12,6
The Zero Squash Club 5,i-Mask Advance Squash Club 16,Cornwall Street (CSPSC),13,10/02/2018,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
That's 5,HDSC 1,Cornwall Street (CSPSC),13,10/02/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Dr. Squash 4,Dr. Squash 5,Cornwall Street (CSPSC),13,10/02/2018,2-3,"['CR', '0-3', 'CR', '1-3', '0-3']",2,3,1,15
Hong Kong Cricket Club Junior 3,RELAY 3,Hong Kong Cricket Club (HKCC),13,10/02/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
The Zero Squash Club 5,Dr. Squash 5,Cornwall Street (CSPSC),14,03/03/2018,5-0,"['WO', 'WO', '3-0', 'WO', '3-0']",5,0,15,0
KYS 2,Dr. Squash 4,Java Road (JRSC),14,03/03/2018,3-2,"['3-0', '2-3', '3-0', '1-3', 'CR']",3,2,12,6
i-Mask Advance Squash Club 16,Head Shatin 7,Cornwall Street (CSPSC),14,03/03/2018,1-4,"['0-3', '2-3', '2-3', '0-3', '3-0']",1,4,7,12
HDSC 1,Friend Club 10,Kwun Chung (KCSC),14,03/03/2018,2-3,"['3-0', '2-3', '3-0', '0-3', '1-3']",2,3,9,9
RELAY 3,That's 5,Sir Denys Roberts (SDRSC),14,03/03/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Football Club 19,Hong Kong Cricket Club Junior 3,Hong Kong Football Club (HKFC),14,03/03/2018,5-0,"['3-0', '3-1', '3-0', '3-0', '3-2']",5,0,15,3
Friend Club 10,RELAY 3,Cornwall Street (CSPSC),15,10/03/2018,4-1,"['3-0', '3-0', '3-1', '3-0', '1-3']",4,1,13,4
That's 5,Hong Kong Football Club 19,HK Squash Centre (HKSC),15,10/03/2018,4-1,"['3-1', '0-3', '3-1', '3-0', '3-1']",4,1,12,6
The Zero Squash Club 5,Dr. Squash 4,Cornwall Street (CSPSC),15,10/03/2018,5-0,"['3-0', '3-2', '3-0', 'CR', 'CR']",5,0,15,2
Head Shatin 7,Dr. Squash 5,HK Squash Centre (HKSC),15,10/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
KYS 2,HDSC 1,Java Road (JRSC),15,10/03/2018,1-4,"['1-3', '0-3', '0-3', '3-0', '2-3']",1,4,6,12
Hong Kong Cricket Club Junior 3,i-Mask Advance Squash Club 16,Hong Kong Cricket Club (HKCC),15,10/03/2018,5-0,"['3-2', '3-1', '3-2', '3-1', '3-0']",5,0,15,6
Dr. Squash 4,Head Shatin 7,Cornwall Street (CSPSC),16,17/03/2018,0-5,"['0-3', '0-3', '0-3', 'CR', 'CR']",0,5,0,15
i-Mask Advance Squash Club 16,That's 5,Cornwall Street (CSPSC),16,17/03/2018,3-2,"['0-3', '3-1', '3-0', '3-0', '0-3']",3,2,9,7
Dr. Squash 5,Hong Kong Cricket Club Junior 3,HK Squash Centre (HKSC),16,17/03/2018,0-4,"['0-3', '2-3', '0-0', '2-3', 'WO']",0,4,4,12
The Zero Squash Club 5,KYS 2,Cornwall Street (CSPSC),16,17/03/2018,4-1,"['3-0', '0-3', '3-0', '3-0', '3-0']",4,1,12,3
RELAY 3,HDSC 1,Sir Denys Roberts (SDRSC),16,17/03/2018,0-5,"['1-3', '0-3', '1-3', '1-3', '0-3']",0,5,3,15
Friend Club 10,Hong Kong Football Club 19,Cornwall Street (CSPSC),16,17/03/2018,0-5,"['1-3', '0-3', '0-3', 'CR', 'CR']",0,5,1,15
KYS 2,RELAY 3,Java Road (JRSC),17,24/03/2018,4-1,"['0-3', '3-0', '3-0', '3-2', 'WO']",4,1,12,5
Head Shatin 7,The Zero Squash Club 5,Cornwall Street (CSPSC),17,24/03/2018,3-2,"['0-3', '3-0', '3-1', '0-3', '3-2']",3,2,9,9
That's 5,Dr. Squash 5,Cornwall Street (CSPSC),17,24/03/2018,4-1,"['3-0', '0-3', '3-0', '3-0', '3-0']",4,1,12,3
HDSC 1,Hong Kong Football Club 19,Kwun Chung (KCSC),17,24/03/2018,1-4,"['0-3', '0-3', '3-0', '0-3', '1-3']",1,4,4,12
Dr. Squash 4,Hong Kong Cricket Club Junior 3,Cornwall Street (CSPSC),17,24/03/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Dr. Squash 5,Friend Club 10,HK Squash Centre (HKSC),18,14/04/2018,1-4,"['0-3', '3-2', '1-3', 'WO', 'WO']",1,4,4,14
KYS 2,Head Shatin 7,Java Road (JRSC),18,14/04/2018,2-3,"['3-1', '0-3', '0-3', '3-0', '0-3']",2,3,6,10
Dr. Squash 4,That's 5,Cornwall Street (CSPSC),18,14/04/2018,0-5,"['0-3', '0-3', '0-3', '0-3', 'CR']",0,5,0,15
The Zero Squash Club 5,Hong Kong Cricket Club Junior 3,HK Squash Centre (HKSC),18,14/04/2018,4-1,"['3-0', '3-0', '3-0', '3-0', '0-3']",4,1,12,3
i-Mask Advance Squash Club 16,HDSC 1,Kwun Chung (KCSC),18,14/04/2018,5-0,"['3-1', '3-0', '3-1', '3-0', '3-1']",5,0,15,3
Hong Kong Football Club 19,RELAY 3,Hong Kong Football Club (HKFC),18,14/04/2018,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
RELAY 3,i-Mask Advance Squash Club 16,Sir Denys Roberts (SDRSC),19,21/04/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
That's 5,The Zero Squash Club 5,HK Squash Centre (HKSC),19,21/04/2018,3-2,"['0-3', '3-2', '3-1', '1-3', '3-0']",3,2,10,9
HDSC 1,Dr. Squash 5,Kwun Chung (KCSC),19,21/04/2018,4-1,"['3-0', '0-3', 'WO', '3-0', 'WO']",4,1,12,3
Hong Kong Cricket Club Junior 3,Head Shatin 7,Hong Kong Cricket Club (HKCC),19,21/04/2018,0-5,"['0-3', '0-3', '0-3', '1-3', '1-3']",0,5,2,15
Hong Kong Football Club 19,KYS 2,Hong Kong Football Club (HKFC),19,21/04/2018,1-4,"['0-3', '3-0', '2-3', '1-3', '0-3']",1,4,6,12
RELAY 3,Dr. Squash 5,Sir Denys Roberts (SDRSC),20,28/04/2018,4-1,"['3-0', '1-3', 'CR', 'CR', 'CR']",4,1,13,3
KYS 2,Hong Kong Cricket Club Junior 3,Java Road (JRSC),20,28/04/2018,1-4,"['3-0', '0-3', '0-3', '2-3', '0-3']",1,4,5,12
The Zero Squash Club 5,Friend Club 10,Cornwall Street (CSPSC),20,28/04/2018,5-0,"['3-0', '3-1', '3-0', '3-2', '3-0']",5,0,15,3
Head Shatin 7,That's 5,Cornwall Street (CSPSC),20,28/04/2018,2-3,"['0-3', '3-1', '2-3', '3-0', '0-3']",2,3,8,10
i-Mask Advance Squash Club 16,Hong Kong Football Club 19,Cornwall Street (CSPSC),20,28/04/2018,4-1,"['0-3', '3-1', '3-0', '3-0', '3-2']",4,1,12,6
The Zero Squash Club 5,HDSC 1,Cornwall Street (CSPSC),21,05/05/2018,4-1,"['3-0', '3-0', '3-0', '3-0', '0-3']",4,1,12,3
Dr. Squash 4,RELAY 3,HK Squash Centre (HKSC),21,05/05/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
i-Mask Advance Squash Club 16,KYS 2,Cornwall Street (CSPSC),21,05/05/2018,2-3,"['0-3', '3-0', '0-3', '3-1', '2-3']",2,3,8,10
That's 5,Hong Kong Cricket Club Junior 3,Cornwall Street (CSPSC),21,05/05/2018,4-1,"['3-0', '3-0', '3-0', '3-0', '2-3']",4,1,14,3
Friend Club 10,Head Shatin 7,Cornwall Street (CSPSC),21,05/05/2018,0-5,"['0-3', '0-3', '0-3', '0-3', 'WO']",0,5,0,15
Hong Kong Football Club 19,Dr. Squash 5,Hong Kong Football Club (HKFC),21,05/05/2018,4-1,"['3-0', '3-1', '3-0', '2-3', 'CR']",4,1,14,4
The Zero Squash Club 5,RELAY 3,HK Squash Centre (HKSC),22,12/05/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
i-Mask Advance Squash Club 16,Dr. Squash 5,Cornwall Street (CSPSC),22,12/05/2018,5-0,"['3-0', '3-0', '3-2', 'CR', 'CR']",5,0,15,2
That's 5,KYS 2,Cornwall Street (CSPSC),22,12/05/2018,4-1,"['3-0', '3-0', '2-3', '3-0', '3-0']",4,1,14,3
Head Shatin 7,HDSC 1,Cornwall Street (CSPSC),22,12/05/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Friend Club 10,Hong Kong Cricket Club Junior 3,Kwun Chung (KCSC),22,12/05/2018,1-4,"['1-3', '0-3', '3-2', '0-3', 'CR']",1,4,4,14
