Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Friend Club 3,Tomcat,Cornwall Street (CSPSC),1,13/10/2017,4-1,"['3-2', '3-0', '3-0', '3-0', '1-3']",4,1,13,5
Yuen Long Jr 1,The Squash Club 1,Lai King (LKSC),1,13/10/2017,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Neptune,Kinetic 2,Cornwall Street (CSPSC),1,13/10/2017,0-5,"['2-3', '2-3', '1-3', '0-3', '0-3']",0,5,5,15
United Services Recreation Club 3,Fung King 2,United Services Recreation Club (USRC),1,13/10/2017,3-2,"['1-3', '1-3', '3-1', '3-0', '3-0']",3,2,11,7
i-Mask Advance Squash Club 4,That's 4,HK Squash Centre (HKSC),1,13/10/2017,3-2,"['3-2', '0-3', '2-3', '3-1', '3-1']",3,2,11,10
Kinetic 2,Friend Club 3,HK Squash Centre (HKSC),2,20/10/2017,3-2,"['3-0', '1-3', '1-3', '3-0', 'WO']",3,2,11,6
That's 4,Yuen Long Jr 1,Cornwall Street (CSPSC),2,20/10/2017,0-5,"['2-3', '0-3', '0-3', '0-3', '0-3']",0,5,2,15
Fung King 2,Tomcat,Tai Wo Hau (TWHSC),2,20/10/2017,3-2,"['3-0', '1-3', '3-2', '2-3', '3-0']",3,2,12,8
The Squash Club 1,United Services Recreation Club 3,Cornwall Street (CSPSC),2,20/10/2017,4-1,"['3-0', '3-2', '3-1', '3-0', '2-3']",4,1,14,6
i-Mask Advance Squash Club 4,Neptune,HK Squash Centre (HKSC),2,20/10/2017,3-2,"['1-3', '0-3', '3-1', '3-0', '3-0']",3,2,10,7
Friend Club 3,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),3,27/10/2017,0-5,"['2-3', '1-3', '0-3', '0-3', '0-3']",0,5,3,15
The Squash Club 1,Tomcat,Cornwall Street (CSPSC),3,27/10/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Neptune,That's 4,Cornwall Street (CSPSC),3,27/10/2017,3-2,"['3-1', '3-1', '2-3', '1-3', '3-2']",3,2,12,10
Yuen Long Jr 1,United Services Recreation Club 3,Lai King (LKSC),3,27/10/2017,1-4,"['3-0', '2-3', '1-3', '0-3', '1-3']",1,4,7,12
Kinetic 2,Fung King 2,HK Squash Centre (HKSC),3,27/10/2017,3-2,"['3-2', '1-3', '0-3', '3-2', '3-0']",3,2,10,10
Kinetic 2,The Squash Club 1,HK Squash Centre (HKSC),4,03/11/2017,2-3,"['0-3', '3-1', '3-1', '0-3', '0-3']",2,3,6,11
United Services Recreation Club 3,That's 4,United Services Recreation Club (USRC),4,03/11/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Tomcat,Yuen Long Jr 1,Cornwall Street (CSPSC),4,03/11/2017,3-2,"['3-0', '1-3', '3-2', '3-1', '0-3']",3,2,10,9
Neptune,Friend Club 3,Pei Ho Street (PHSSC),4,03/11/2017,1-4,"['3-0', '1-3', '0-3', '0-3', '0-3']",1,4,4,12
Fung King 2,i-Mask Advance Squash Club 4,Tai Wo Hau (TWHSC),4,03/11/2017,2-3,"['1-3', '2-3', '3-0', '2-3', 'WO']",2,3,8,12
Neptune,Fung King 2,Cornwall Street (CSPSC),5,10/11/2017,0-5,"['2-3', '0-3', '0-3', '0-3', '2-3']",0,5,4,15
The Squash Club 1,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),5,10/11/2017,2-3,"['3-2', '3-0', '1-3', '0-3', '0-3']",2,3,7,11
Friend Club 3,That's 4,Cornwall Street (CSPSC),5,10/11/2017,2-3,"['3-0', '0-3', '3-0', '0-3', 'WO']",2,3,6,9
Yuen Long Jr 1,Kinetic 2,Lai King (LKSC),5,10/11/2017,1-3,"['3-0', '1-3', '0-3', '0-3', '0-0']",1,3,4,9
United Services Recreation Club 3,Tomcat,United Services Recreation Club (USRC),5,10/11/2017,5-0,"['3-1', '3-1', '3-0', '3-1', '3-0']",5,0,15,3
Kinetic 2,United Services Recreation Club 3,HK Squash Centre (HKSC),6,24/11/2017,4-1,"['0-3', '3-0', '3-0', '3-1', '3-0']",4,1,12,4
Neptune,The Squash Club 1,HK Squash Centre (HKSC),6,24/11/2017,3-2,"['1-3', '3-1', '0-3', '3-1', 'CR']",3,2,10,8
That's 4,Tomcat,Cornwall Street (CSPSC),6,24/11/2017,2-3,"['2-3', '1-3', '3-2', '0-3', '3-0']",2,3,9,11
Fung King 2,Friend Club 3,Tsing Yi (TYSC),6,24/11/2017,2-3,"['3-1', '0-3', '3-0', '0-3', '0-3']",2,3,6,10
Yuen Long Jr 1,i-Mask Advance Squash Club 4,Lai King (LKSC),6,24/11/2017,1-4,"['1-3', '1-3', '2-3', '3-1', '0-3']",1,4,7,13
That's 4,Fung King 2,Cornwall Street (CSPSC),7,01/12/2017,2-3,"['0-3', '3-2', '0-3', '0-3', '3-0']",2,3,6,11
The Squash Club 1,Friend Club 3,HK Squash Centre (HKSC),7,01/12/2017,3-2,"['3-2', '0-3', '0-3', '3-0', 'CR']",3,2,9,8
Tomcat,Kinetic 2,HK Squash Centre (HKSC),7,01/12/2017,1-4,"['0-3', '3-1', '0-3', '2-3', '0-3']",1,4,5,13
Yuen Long Jr 1,Neptune,Lai King (LKSC),7,01/12/2017,3-2,"['3-1', '0-3', '1-3', '3-0', '3-0']",3,2,10,7
United Services Recreation Club 3,i-Mask Advance Squash Club 4,United Services Recreation Club (USRC),7,01/12/2017,3-2,"['3-1', '0-3', '3-0', '3-0', '0-3']",3,2,9,7
United Services Recreation Club 3,Neptune,United Services Recreation Club (USRC),8,08/12/2017,4-1,"['3-0', '3-2', '0-3', '3-0', '3-0']",4,1,12,5
Friend Club 3,Yuen Long Jr 1,Cornwall Street (CSPSC),8,08/12/2017,2-3,"['3-0', '3-0', '0-3', 'WO', 'WO']",2,3,6,9
That's 4,Kinetic 2,Cornwall Street (CSPSC),8,08/12/2017,1-4,"['0-3', '0-3', '1-3', '0-3', '3-0']",1,4,4,12
Fung King 2,The Squash Club 1,Tai Wo Hau (TWHSC),8,08/12/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
i-Mask Advance Squash Club 4,Tomcat,HK Squash Centre (HKSC),8,08/12/2017,3-2,"['1-3', '0-3', '3-0', '3-0', '3-1']",3,2,10,7
Kinetic 2,i-Mask Advance Squash Club 4,HK Squash Centre (HKSC),9,15/12/2017,3-2,"['3-0', '3-0', '1-3', '1-3', '3-2']",3,2,11,8
The Squash Club 1,That's 4,Cornwall Street (CSPSC),9,15/12/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Tomcat,Neptune,Cornwall Street (CSPSC),9,15/12/2017,3-2,"['1-3', '3-2', '0-3', '3-0', '3-0']",3,2,10,8
