Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Kinetic 4,SKCSC,Tsing Yi (TYSC),5,10/11/2017,4-1,"['3-0', '1-3', '3-1', '3-0', '3-1']",4,1,13,5
i-MASK Advance Squash Club 8,Spirit 3,Cornwall Street (CSPSC),6,24/11/2017,0-5,"['0-3', '1-3', '2-3', '0-3', '0-3']",0,5,3,15
The Zero Squash Club 3,DR. SQUASH 1,Cornwall Street (CSPSC),6,24/11/2017,4-1,"['3-2', '3-1', '3-0', '0-3', '3-2']",4,1,12,8
SKCSC,GS 2,HK Squash Centre (HKSC),6,24/11/2017,3-2,"['0-3', '0-3', '3-0', '3-0', '3-1']",3,2,9,7
Hong Kong Cricket Club Junior 1,Kinetic 4,Hong Kong Cricket Club (HKCC),6,24/11/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
DR. SQUASH 1,i-MASK Advance Squash Club 8,HK Squash Centre (HKSC),7,01/12/2017,2-3,"['3-1', '0-3', '1-3', '3-0', '1-3']",2,3,8,10
Friend Club 6,SKCSC,Cornwall Street (CSPSC),7,01/12/2017,0-5,"['0-3', '1-3', '0-3', '0-3', 'CR']",0,5,1,15
GS 2,Hong Kong Cricket Club Junior 1,Cornwall Street (CSPSC),7,01/12/2017,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Kinetic 4,The Zero Squash Club 3,Tsing Yi (TYSC),7,01/12/2017,2-3,"['1-3', '3-2', '0-3', '3-2', '0-3']",2,3,7,13
Spirit 3,DR. SQUASH 1,HK Squash Centre (HKSC),8,08/12/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
i-MASK Advance Squash Club 8,Kinetic 4,HK Squash Centre (HKSC),8,08/12/2017,3-2,"['3-1', '3-0', '3-1', '0-3', 'WO']",3,2,12,5
The Zero Squash Club 3,GS 2,Cornwall Street (CSPSC),8,08/12/2017,2-3,"['0-3', '0-3', '0-3', '3-1', '3-0']",2,3,6,10
Hong Kong Cricket Club Junior 1,Friend Club 6,Hong Kong Cricket Club (HKCC),8,08/12/2017,3-2,"['3-1', '0-3', '0-3', '3-0', '3-0']",3,2,9,7
GS 2,i-MASK Advance Squash Club 8,Cornwall Street (CSPSC),9,15/12/2017,1-4,"['3-0', '0-3', '0-3', '2-3', 'CR']",1,4,5,12
Friend Club 6,The Zero Squash Club 3,Cornwall Street (CSPSC),9,15/12/2017,2-3,"['3-1', '3-0', '0-3', 'WO', 'CR']",2,3,6,10
SKCSC,Hong Kong Cricket Club Junior 1,Cornwall Street (CSPSC),9,15/12/2017,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Kinetic 4,Spirit 3,Tsing Yi (TYSC),9,15/12/2017,2-3,"['1-3', '0-3', '1-3', 'CR', 'CR']",2,3,2,15
GS 2,Spirit 3,Cornwall Street (CSPSC),10,05/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Friend Club 6,i-MASK Advance Squash Club 8,Cornwall Street (CSPSC),10,05/01/2018,0-5,"['1-3', '1-3', '0-3', '1-3', 'CR']",0,5,3,15
The Zero Squash Club 3,SKCSC,Tsing Yi (TYSC),10,05/01/2018,2-3,"['1-3', '2-3', '1-3', '3-0', '3-1']",2,3,10,10
DR. SQUASH 1,Kinetic 4,HK Squash Centre (HKSC),10,05/01/2018,3-2,"['3-0', '3-0', '3-2', 'WO', 'WO']",3,2,15,2
Spirit 3,Friend Club 6,HK Squash Centre (HKSC),11,12/01/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
DR. SQUASH 1,GS 2,HK Squash Centre (HKSC),11,12/01/2018,1-4,"['2-3', '3-2', '0-3', 'WO', 'WO']",1,4,5,14
The Zero Squash Club 3,Hong Kong Cricket Club Junior 1,Cornwall Street (CSPSC),11,12/01/2018,4-1,"['3-0', '1-3', '3-0', '3-0', '3-0']",4,1,13,3
i-MASK Advance Squash Club 8,SKCSC,Cornwall Street (CSPSC),11,12/01/2018,3-2,"['3-0', '3-0', '2-3', '0-3', '3-0']",3,2,11,6
GS 2,Kinetic 4,Kwun Chung (KCSC),12,19/01/2018,2-3,"['3-0', '1-3', '3-2', '0-3', '0-3']",2,3,7,11
SKCSC,Spirit 3,Cornwall Street (CSPSC),12,19/01/2018,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Hong Kong Cricket Club Junior 1,i-MASK Advance Squash Club 8,Hong Kong Cricket Club (HKCC),12,19/01/2018,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
Hong Kong Cricket Club Junior 1,Spirit 3,Hong Kong Cricket Club (HKCC),13,26/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', 'CR']",0,5,0,15
DR. SQUASH 1,SKCSC,HK Squash Centre (HKSC),13,26/01/2018,3-2,"['3-0', '0-3', '3-2', '3-0', '0-3']",3,2,9,8
i-MASK Advance Squash Club 8,The Zero Squash Club 3,Cornwall Street (CSPSC),13,26/01/2018,2-3,"['2-3', '3-0', '3-0', '1-3', '2-3']",2,3,11,9
Kinetic 4,Friend Club 6,Tsing Yi (TYSC),13,26/01/2018,4-1,"['3-1', '1-3', '3-0', 'CR', 'CR']",4,1,13,4
SKCSC,Kinetic 4,Cornwall Street (CSPSC),14,02/02/2018,3-2,"['3-0', '0-3', '3-1', '0-3', '3-0']",3,2,9,7
Friend Club 6,GS 2,Kwun Chung (KCSC),14,02/02/2018,2-3,"['3-0', '2-3', '2-3', 'CR', 'CR']",2,3,7,12
The Zero Squash Club 3,Spirit 3,Cornwall Street (CSPSC),14,02/02/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '2-3']",0,5,2,15
Hong Kong Cricket Club Junior 1,DR. SQUASH 1,Hong Kong Cricket Club (HKCC),14,02/02/2018,2-3,"['0-3', '2-3', '0-3', '3-0', 'WO']",2,3,5,12
DR. SQUASH 1,The Zero Squash Club 3,HK Squash Centre (HKSC),15,09/02/2018,3-2,"['3-0', '1-3', '3-0', '3-1', '0-3']",3,2,10,7
Spirit 3,i-MASK Advance Squash Club 8,HK Squash Centre (HKSC),15,09/02/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
GS 2,SKCSC,Cornwall Street (CSPSC),15,09/02/2018,5-0,"['3-0', '3-1', '3-0', '3-2', '3-2']",5,0,15,5
Kinetic 4,Hong Kong Cricket Club Junior 1,Tsing Yi (TYSC),15,09/02/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
i-MASK Advance Squash Club 8,DR. SQUASH 1,Cornwall Street (CSPSC),16,02/03/2018,3-2,"['2-3', '3-0', '3-0', '0-3', 'WO']",3,2,11,6
The Zero Squash Club 3,Kinetic 4,Tsing Yi (TYSC),16,02/03/2018,4-1,"['3-0', '3-0', '3-2', '3-0', '2-3']",4,1,14,5
SKCSC,Friend Club 6,Kwun Chung (KCSC),16,02/03/2018,5-0,"['3-2', '3-2', '3-0', '3-0', '3-0']",5,0,15,4
Hong Kong Cricket Club Junior 1,GS 2,Hong Kong Cricket Club (HKCC),16,02/03/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
DR. SQUASH 1,Spirit 3,HK Squash Centre (HKSC),17,09/03/2018,0-5,"['0-3', '0-3', '2-3', '0-3', 'WO']",0,5,2,15
GS 2,The Zero Squash Club 3,Cornwall Street (CSPSC),17,09/03/2018,4-1,"['3-1', '3-1', '3-2', '2-3', '3-2']",4,1,14,9
Kinetic 4,i-MASK Advance Squash Club 8,Tsing Yi (TYSC),17,09/03/2018,1-4,"['1-3', '2-3', '1-3', '3-2', '0-3']",1,4,7,14
Spirit 3,Kinetic 4,HK Squash Centre (HKSC),18,16/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
The Zero Squash Club 3,Friend Club 6,Cornwall Street (CSPSC),18,16/03/2018,4-1,"['3-0', '0-3', 'WO', 'WO', 'WO']",4,1,12,3
i-MASK Advance Squash Club 8,GS 2,Cornwall Street (CSPSC),18,16/03/2018,4-1,"['0-3', '3-1', '3-0', '3-2', '3-0']",4,1,12,6
Hong Kong Cricket Club Junior 1,SKCSC,Hong Kong Cricket Club (HKCC),18,16/03/2018,1-4,"['1-3', '1-3', '3-1', '0-3', '0-3']",1,4,5,13
