Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club M2A,Hong Kong Football Club M2B,Hong Kong Football Club (HKFC),8,07/12/2017,1-4,"['3-1', '1-3', '0-3', '2-3', '0-3']",1,4,6,13
Titlows Master,Perrier Sergio Tacchini KCC M2,MTR Club House (MTRC),8,07/12/2017,0-5,"['1-3', '0-3', '0-3', '1-3', '0-3']",0,5,2,15
American Club - Yacht Club,Hong Kong Football Club M2A,American Club,9,14/12/2017,0-5,"['1-3', '2-3', '1-3', '0-3', '1-3']",0,5,5,15
RICCI HALL OLD BOYS' ASSOCIATION,Perrier Sergio Tacchini KCC M2,Masters - Cornwall Street (M - CSPSC),9,14/12/2017,1-4,"['3-1', '1-3', '0-3', '1-3', '0-3']",1,4,5,13
Discovery Bay Masters 2,Titlows Master,Discovery Bay (DB),9,14/12/2017,4-1,"['3-0', '3-0', '3-0', '3-0', '1-3']",4,1,13,3
American Club - Yacht Club,Titlows Master,American Club,10,04/01/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Hong Kong Football Club M2B,RICCI HALL OLD BOYS' ASSOCIATION,Hong Kong Football Club (HKFC),10,04/01/2018,5-0,"['3-1', '3-0', '3-1', 'WO', 'WO']",5,0,15,2
Perrier Sergio Tacchini KCC M2,Discovery Bay Masters 2,Kowloon Cricket Club (KCC),10,04/01/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Hong Kong Football Club M2A,RICCI HALL OLD BOYS' ASSOCIATION,Hong Kong Football Club (HKFC),11,11/01/2018,4-1,"['1-3', '3-2', '3-1', '3-0', '3-0']",4,1,13,6
Titlows Master,Hong Kong Football Club M2B,MTR Club House (MTRC),11,11/01/2018,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Discovery Bay Masters 2,American Club - Yacht Club,Discovery Bay (DB),11,11/01/2018,2-3,"['0-3', '3-1', '1-3', '1-3', '3-1']",2,3,8,11
American Club - Yacht Club,Perrier Sergio Tacchini KCC M2,American Club,12,18/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Titlows Master,Hong Kong Football Club M2A,MTR Club House (MTRC),12,18/01/2018,1-4,"['1-3', '1-3', '3-0', '0-3', '1-3']",1,4,6,12
Discovery Bay Masters 2,Hong Kong Football Club M2B,Discovery Bay (DB),12,18/01/2018,2-3,"['1-3', '2-3', '0-3', '3-0', '3-0']",2,3,9,9
Perrier Sergio Tacchini KCC M2,Hong Kong Football Club M2B,Kowloon Cricket Club (KCC),13,25/01/2018,3-2,"['3-0', '2-3', '0-3', '3-0', '3-0']",3,2,11,6
Titlows Master,RICCI HALL OLD BOYS' ASSOCIATION,MTR Club House (MTRC),13,25/01/2018,2-3,"['0-3', '0-3', '3-0', '3-0', '0-3']",2,3,6,9
Hong Kong Football Club M2A,Discovery Bay Masters 2,Hong Kong Football Club (HKFC),13,25/01/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
RICCI HALL OLD BOYS' ASSOCIATION,Discovery Bay Masters 2,Masters - Cornwall Street (M - CSPSC),14,01/02/2018,2-3,"['3-0', '3-2', '0-3', 'CR', 'CR']",2,3,6,11
Perrier Sergio Tacchini KCC M2,Hong Kong Football Club M2A,Kowloon Cricket Club (KCC),14,01/02/2018,4-1,"['3-0', '3-0', '3-0', '3-0', '2-3']",4,1,14,3
Hong Kong Football Club M2B,American Club - Yacht Club,Hong Kong Football Club (HKFC),14,01/02/2018,4-1,"['3-0', '0-3', '3-2', '3-0', '3-0']",4,1,12,5
American Club - Yacht Club,RICCI HALL OLD BOYS' ASSOCIATION,American Club,15,08/02/2018,2-3,"['3-1', '0-3', '0-3', '1-3', '3-0']",2,3,7,10
Hong Kong Football Club M2B,Hong Kong Football Club M2A,Hong Kong Football Club (HKFC),15,08/02/2018,3-2,"['0-3', '3-0', '3-0', '3-2', '0-3']",3,2,9,8
Perrier Sergio Tacchini KCC M2,Titlows Master,Kowloon Cricket Club (KCC),15,08/02/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
Perrier Sergio Tacchini KCC M2,RICCI HALL OLD BOYS' ASSOCIATION,Kowloon Cricket Club (KCC),16,01/03/2018,4-1,"['0-3', '3-1', '3-0', '3-2', '3-0']",4,1,12,6
Hong Kong Football Club M2A,American Club - Yacht Club,Hong Kong Football Club (HKFC),16,01/03/2018,4-1,"['3-2', '3-1', '3-0', '1-3', '3-2']",4,1,13,8
Titlows Master,Discovery Bay Masters 2,MTR Club House (MTRC),16,01/03/2018,1-4,"['0-3', '3-0', '0-3', '0-3', '1-3']",1,4,4,12
RICCI HALL OLD BOYS' ASSOCIATION,Hong Kong Football Club M2B,Masters - Cornwall Street (M - CSPSC),17,08/03/2018,4-1,"['3-0', '3-1', '3-0', '0-3', '3-2']",4,1,12,6
Titlows Master,American Club - Yacht Club,MTR Club House (MTRC),17,08/03/2018,2-3,"['0-3', '3-1', '3-2', '0-3', '0-3']",2,3,6,12
Discovery Bay Masters 2,Perrier Sergio Tacchini KCC M2,Discovery Bay (DB),17,08/03/2018,0-5,"['0-3', '2-3', '0-3', '0-3', '0-3']",0,5,2,15
American Club - Yacht Club,Discovery Bay Masters 2,American Club,18,15/03/2018,3-2,"['0-3', '2-3', '3-2', '3-0', '3-1']",3,2,11,9
Hong Kong Football Club M2B,Titlows Master,Hong Kong Football Club (HKFC),18,15/03/2018,5-0,"['3-1', '3-0', '3-2', '3-0', '3-0']",5,0,15,3
RICCI HALL OLD BOYS' ASSOCIATION,Hong Kong Football Club M2A,Masters - Cornwall Street (M - CSPSC),18,15/03/2018,3-2,"['3-0', '3-0', '3-2', '1-3', '0-3']",3,2,10,8
Perrier Sergio Tacchini KCC M2,American Club - Yacht Club,Kowloon Cricket Club (KCC),19,22/03/2018,4-1,"['3-1', '1-3', '3-2', '3-2', '3-0']",4,1,13,8
Hong Kong Football Club M2A,Titlows Master,Hong Kong Football Club (HKFC),19,22/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Discovery Bay Masters 2,Hong Kong Football Club M2B,Discovery Bay (DB),19,22/03/2018,1-4,"['3-0', '1-3', '1-3', '1-3', '0-3']",1,4,6,12
RICCI HALL OLD BOYS' ASSOCIATION,Titlows Master,Masters - Cornwall Street (M - CSPSC),20,12/04/2018,4-1,"['3-1', '3-0', '3-0', '2-3', '3-0']",4,1,14,4
Discovery Bay Masters 2,Hong Kong Football Club M2A,Discovery Bay (DB),20,12/04/2018,2-3,"['2-3', '3-0', '0-3', '3-0', '0-3']",2,3,8,9
Hong Kong Football Club M2B,Perrier Sergio Tacchini KCC M2,Hong Kong Football Club (HKFC),20,12/04/2018,2-3,"['0-3', '3-1', '1-3', '2-3', '3-1']",2,3,9,11
American Club - Yacht Club,Hong Kong Football Club M2B,American Club,21,19/04/2018,1-4,"['1-3', '3-1', '1-3', '0-3', '0-3']",1,4,5,13
Hong Kong Football Club M2A,Perrier Sergio Tacchini KCC M2,Hong Kong Football Club (HKFC),21,19/04/2018,1-4,"['1-3', '0-3', '2-3', '1-3', '3-0']",1,4,7,12
Discovery Bay Masters 2,RICCI HALL OLD BOYS' ASSOCIATION,Discovery Bay (DB),21,19/04/2018,2-3,"['1-3', '0-3', '0-3', '3-2', '3-2']",2,3,7,13
