Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
i-Mask Advance Squash Club 13,Relay 2,Cornwall Street (CSPSC),10,05/01/2018,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Giant 4,Spirit 4,Pei Ho Street (PHSSC),10,05/01/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Yuen Long JR 2,Fung King 3,Yuen Long Jockey Club (YLJCSC),10,05/01/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-2']",5,0,15,3
i-Mask Advance Squash Club 13,Dr. Squash 2,HK Squash Centre (HKSC),11,12/01/2018,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Spirit 4,Head Shatin 6,HK Squash Centre (HKSC),11,12/01/2018,2-3,"['3-0', '0-3', '1-3', '3-0', '0-3']",2,3,7,9
CSD,Yuen Long JR 2,Kwun Chung (KCSC),11,12/01/2018,1-4,"['1-3', '3-1', '2-3', '0-3', '0-3']",1,4,6,13
Fung King 3,Giant 4,Wai Tsuen (WTSC),11,12/01/2018,3-2,"['3-0', '0-3', '3-0', '3-2', '0-3']",3,2,9,8
Relay 2,Kwai Tsing District Squah Club 3,Yuen Long Jockey Club (YLJCSC),11,12/01/2018,1-4,"['0-3', '3-0', '1-3', '1-3', '1-3']",1,4,6,12
Head Shatin 6,Fung King 3,HK Squash Centre (HKSC),12,19/01/2018,3-2,"['0-3', '3-0', '0-3', '3-1', '3-0']",3,2,9,7
Dr. Squash 2,Spirit 4,HK Squash Centre (HKSC),12,19/01/2018,4-1,"['3-0', '0-3', '3-0', '3-0', '3-0']",4,1,12,3
Kwai Tsing District Squah Club 3,i-Mask Advance Squash Club 13,Pei Ho Street (PHSSC),12,19/01/2018,4-1,"['1-3', '3-0', '3-0', '3-1', '3-2']",4,1,13,6
Giant 4,CSD,Pei Ho Street (PHSSC),12,19/01/2018,5-0,"['3-0', '3-2', '3-0', 'WO', 'WO']",5,0,15,2
Yuen Long JR 2,Relay 2,Yuen Long Jockey Club (YLJCSC),12,19/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
i-Mask Advance Squash Club 13,Yuen Long JR 2,Cornwall Street (CSPSC),13,26/01/2018,3-2,"['3-1', '0-3', '3-0', '3-1', '0-3']",3,2,9,8
Kwai Tsing District Squah Club 3,Dr. Squash 2,Cornwall Street (CSPSC),13,26/01/2018,4-1,"['3-0', '3-2', '2-3', '3-0', '3-0']",4,1,14,5
CSD,Head Shatin 6,Kwun Chung (KCSC),13,26/01/2018,2-3,"['3-1', '3-0', '2-3', '0-3', '0-3']",2,3,8,10
Fung King 3,Spirit 4,Wai Tsuen (WTSC),13,26/01/2018,3-2,"['3-0', '1-3', '1-3', '3-1', 'WO']",3,2,11,7
Relay 2,Giant 4,Yuen Long Jockey Club (YLJCSC),13,26/01/2018,2-3,"['0-3', '0-3', '3-2', '0-3', '3-1']",2,3,6,12
Head Shatin 6,Relay 2,Cornwall Street (CSPSC),14,02/02/2018,3-2,"['3-1', '0-3', '3-1', '0-3', '3-0']",3,2,9,8
Dr. Squash 2,Fung King 3,Cornwall Street (CSPSC),14,02/02/2018,1-4,"['1-3', '2-3', '2-3', '0-3', '3-0']",1,4,8,12
CSD,Spirit 4,Kwun Chung (KCSC),14,02/02/2018,1-4,"['3-0', '2-3', '0-3', 'CR', 'CR']",1,4,5,12
Giant 4,i-Mask Advance Squash Club 13,Pei Ho Street (PHSSC),14,02/02/2018,3-2,"['3-0', '3-0', '3-0', '0-3', '0-3']",3,2,9,6
Yuen Long JR 2,Kwai Tsing District Squah Club 3,Yuen Long Jockey Club (YLJCSC),14,02/02/2018,4-1,"['0-3', '3-0', '3-2', '3-1', '3-2']",4,1,12,8
Dr. Squash 2,Yuen Long JR 2,Cornwall Street (CSPSC),15,09/02/2018,2-3,"['2-3', '0-3', '3-2', '3-1', '0-3']",2,3,8,12
i-Mask Advance Squash Club 13,Head Shatin 6,Cornwall Street (CSPSC),15,09/02/2018,3-2,"['3-2', '1-3', '0-3', '3-1', '3-1']",3,2,10,10
Kwai Tsing District Squah Club 3,Giant 4,Cornwall Street (CSPSC),15,09/02/2018,1-4,"['0-3', '2-3', '2-3', '3-1', '2-3']",1,4,9,13
Fung King 3,CSD,Wai Tsuen (WTSC),15,09/02/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Relay 2,Spirit 4,Yuen Long Jockey Club (YLJCSC),15,09/02/2018,2-3,"['3-1', '1-3', '0-3', '0-3', 'CR']",2,3,4,13
Head Shatin 6,Kwai Tsing District Squah Club 3,Cornwall Street (CSPSC),16,02/03/2018,2-3,"['0-3', '0-3', '3-2', '1-3', '3-0']",2,3,7,11
Dr. Squash 2,CSD,Cornwall Street (CSPSC),16,02/03/2018,3-2,"['3-2', '0-3', '0-3', '3-0', '3-1']",3,2,9,9
Spirit 4,i-Mask Advance Squash Club 13,HK Squash Centre (HKSC),16,02/03/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-1']",5,0,15,2
Yuen Long JR 2,Giant 4,Yuen Long Jockey Club (YLJCSC),16,02/03/2018,3-2,"['2-3', '2-3', '3-0', '3-2', '3-0']",3,2,13,8
Fung King 3,Relay 2,Wai Tsuen (WTSC),16,02/03/2018,4-1,"['3-0', '1-3', '3-0', 'CR', 'CR']",4,1,13,3
Head Shatin 6,Yuen Long JR 2,Cornwall Street (CSPSC),17,16/03/2018,2-3,"['2-3', '1-3', '3-0', '1-3', '3-2']",2,3,10,11
Kwai Tsing District Squah Club 3,Spirit 4,Cornwall Street (CSPSC),17,16/03/2018,3-2,"['3-0', '0-3', '1-3', '3-2', 'CR']",3,2,10,8
i-Mask Advance Squash Club 13,Fung King 3,Cornwall Street (CSPSC),17,16/03/2018,4-1,"['3-0', '3-0', '3-1', '3-0', '2-3']",4,1,14,4
Giant 4,Dr. Squash 2,Pei Ho Street (PHSSC),17,16/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Relay 2,CSD,Yuen Long Jockey Club (YLJCSC),17,16/03/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Head Shatin 6,Giant 4,Cornwall Street (CSPSC),18,23/03/2018,1-4,"['0-3', '1-3', '0-3', '3-2', '2-3']",1,4,6,14
Dr. Squash 2,Relay 2,Cornwall Street (CSPSC),18,23/03/2018,3-2,"['0-3', '3-0', '1-3', '3-0', '3-0']",3,2,10,6
Yuen Long JR 2,Spirit 4,Yuen Long Jockey Club (YLJCSC),18,23/03/2018,3-2,"['3-0', '3-1', '1-3', '0-3', 'CR']",3,2,10,7
CSD,i-Mask Advance Squash Club 13,Kwun Chung (KCSC),18,23/03/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Fung King 3,Kwai Tsing District Squah Club 3,Wai Tsuen (WTSC),18,23/03/2018,1-4,"['0-3', '0-3', '3-2', '1-3', '0-3']",1,4,4,14
