Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
VISIONS,i-MASK Advance Squash Club 10,Java Road (JRSC),1,11/10/2017,2-3,"['1-3', '2-3', '3-1', '3-0', '0-3']",2,3,9,10
Honey Badgers 2,Vitality Squash 1,HK Squash Centre (HKSC),1,11/10/2017,1-4,"['3-0', '0-3', '1-3', '1-3', '1-3']",1,4,6,12
Pheonix,Hong Kong Football Club 13,HK Squash Centre (HKSC),1,11/10/2017,2-3,"['3-1', '0-3', '1-3', '3-0', '0-3']",2,3,7,10
The Squash Club 3,The Squash Club 2,Kwun Chung (KCSC),1,11/10/2017,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
KTSC,Star River 4,Cornwall Street (CSPSC),1,11/10/2017,2-3,"['1-3', '3-0', '2-3', '3-2', '0-3']",2,3,9,11
Vitality Squash 1,Pheonix,HK Squash Centre (HKSC),2,18/10/2017,2-3,"['0-3', '3-0', '2-3', '2-3', '3-1']",2,3,10,10
The Squash Club 2,VISIONS,Cornwall Street (CSPSC),2,18/10/2017,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Star River 4,i-MASK Advance Squash Club 10,Cornwall Street (CSPSC),2,18/10/2017,4-1,"['3-1', '3-0', '1-3', '3-0', '3-2']",4,1,13,6
Honey Badgers 2,The Squash Club 3,HK Squash Centre (HKSC),2,18/10/2017,4-1,"['0-3', '3-2', '3-0', '3-0', '3-0']",4,1,12,5
Hong Kong Football Club 13,KTSC,Hong Kong Football Club (HKFC),2,18/10/2017,3-2,"['0-3', '0-3', '3-0', '3-1', '3-0']",3,2,9,7
Vitality Squash 1,The Squash Club 2,HK Squash Centre (HKSC),3,25/10/2017,0-5,"['0-3', '0-3', '2-3', '0-3', '0-3']",0,5,2,15
i-MASK Advance Squash Club 10,KTSC,Cornwall Street (CSPSC),3,25/10/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Star River 4,Pheonix,Cornwall Street (CSPSC),3,25/10/2017,4-1,"['3-2', '2-3', '3-0', '3-1', '3-0']",4,1,14,6
VISIONS,The Squash Club 3,Java Road (JRSC),3,25/10/2017,3-2,"['1-3', '1-3', '3-0', '3-0', '3-1']",3,2,11,7
Hong Kong Football Club 13,Honey Badgers 2,Hong Kong Football Club (HKFC),3,25/10/2017,2-3,"['0-3', '3-0', '0-3', '0-3', '3-0']",2,3,6,9
KTSC,VISIONS,Cornwall Street (CSPSC),4,01/11/2017,4-1,"['3-1', '3-1', '0-3', '3-0', '3-1']",4,1,12,6
Vitality Squash 1,The Squash Club 3,HK Squash Centre (HKSC),4,01/11/2017,2-3,"['1-3', '0-3', '3-1', '3-2', '0-3']",2,3,7,12
Pheonix,i-MASK Advance Squash Club 10,HK Squash Centre (HKSC),4,01/11/2017,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Honey Badgers 2,Star River 4,HK Squash Centre (HKSC),4,01/11/2017,4-1,"['3-0', '1-3', '3-0', '3-1', '3-1']",4,1,13,5
The Squash Club 2,Hong Kong Football Club 13,Cornwall Street (CSPSC),4,01/11/2017,4-1,"['3-0', '3-0', '3-2', '2-3', '3-0']",4,1,14,5
VISIONS,Vitality Squash 1,Java Road (JRSC),5,08/11/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Star River 4,The Squash Club 2,Cornwall Street (CSPSC),5,08/11/2017,1-4,"['0-3', '1-3', '0-3', '3-0', '1-3']",1,4,5,12
KTSC,Pheonix,Cornwall Street (CSPSC),5,08/11/2017,2-3,"['3-0', '0-3', '0-3', '3-0', '0-3']",2,3,6,9
i-MASK Advance Squash Club 10,Honey Badgers 2,Cornwall Street (CSPSC),5,08/11/2017,2-3,"['0-3', '3-1', '0-3', '0-3', '3-0']",2,3,6,10
Hong Kong Football Club 13,The Squash Club 3,Hong Kong Football Club (HKFC),5,08/11/2017,3-2,"['3-0', '0-3', '0-3', '3-2', '3-1']",3,2,9,9
Pheonix,VISIONS,HK Squash Centre (HKSC),6,22/11/2017,5-0,"['3-0', '3-1', '3-2', '3-2', '3-0']",5,0,15,5
The Squash Club 3,Star River 4,Kwun Chung (KCSC),6,22/11/2017,2-3,"['0-3', '1-3', '3-0', '3-0', '0-3']",2,3,7,9
Honey Badgers 2,KTSC,HK Squash Centre (HKSC),6,22/11/2017,1-4,"['0-3', '0-3', '3-0', '1-3', '0-3']",1,4,4,12
Vitality Squash 1,Hong Kong Football Club 13,HK Squash Centre (HKSC),6,22/11/2017,0-5,"['1-3', '1-3', '0-3', '0-3', '0-3']",0,5,2,15
The Squash Club 2,i-MASK Advance Squash Club 10,Cornwall Street (CSPSC),6,22/11/2017,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Pheonix,Honey Badgers 2,HK Squash Centre (HKSC),7,29/11/2017,1-4,"['1-3', '1-3', '2-3', '3-1', '2-3']",1,4,9,13
Star River 4,Vitality Squash 1,Cornwall Street (CSPSC),7,29/11/2017,4-1,"['3-2', '3-0', '0-3', '3-0', 'WO']",4,1,12,5
i-MASK Advance Squash Club 10,The Squash Club 3,Cornwall Street (CSPSC),7,29/11/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
KTSC,The Squash Club 2,Cornwall Street (CSPSC),7,29/11/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
VISIONS,Hong Kong Football Club 13,Java Road (JRSC),7,29/11/2017,2-3,"['1-3', '0-3', '3-2', '3-1', '0-3']",2,3,7,12
Honey Badgers 2,VISIONS,HK Squash Centre (HKSC),8,06/12/2017,1-4,"['2-3', '0-3', '3-0', '0-3', '0-3']",1,4,5,12
The Squash Club 3,KTSC,Kwun Chung (KCSC),8,06/12/2017,1-4,"['2-3', '0-3', '3-1', '1-3', '0-3']",1,4,6,13
Vitality Squash 1,i-MASK Advance Squash Club 10,HK Squash Centre (HKSC),8,06/12/2017,2-3,"['1-3', '3-0', '3-0', '0-3', '0-3']",2,3,7,9
The Squash Club 2,Pheonix,Cornwall Street (CSPSC),8,06/12/2017,4-1,"['3-0', '3-0', '3-1', '3-0', '1-3']",4,1,13,4
Hong Kong Football Club 13,Star River 4,Hong Kong Football Club (HKFC),8,06/12/2017,2-3,"['0-3', '3-1', '3-0', '0-3', '0-3']",2,3,6,10
The Squash Club 3,Pheonix,Kwun Chung (KCSC),9,13/12/2017,3-2,"['0-3', '3-0', '3-0', '3-2', '1-3']",3,2,10,8
Honey Badgers 2,The Squash Club 2,HK Squash Centre (HKSC),9,13/12/2017,0-5,"['0-3', '0-3', '1-3', '0-3', '2-3']",0,5,3,15
KTSC,Vitality Squash 1,Cornwall Street (CSPSC),9,13/12/2017,4-1,"['3-0', '3-1', '0-3', '3-0', '3-0']",4,1,12,4
VISIONS,Star River 4,Java Road (JRSC),9,13/12/2017,1-4,"['0-3', '0-3', '2-3', '3-0', '0-3']",1,4,5,12
i-MASK Advance Squash Club 10,Hong Kong Football Club 13,Cornwall Street (CSPSC),9,13/12/2017,0-5,"['0-3', '0-3', '0-3', 'WO', 'WO']",0,5,0,15
Vitality Squash 1,Honey Badgers 2,HK Squash Centre (HKSC),10,03/01/2018,2-3,"['2-3', '2-3', '3-0', '3-0', '0-3']",2,3,10,9
Star River 4,KTSC,Cornwall Street (CSPSC),10,03/01/2018,3-2,"['0-3', '3-0', '3-0', '0-3', '3-0']",3,2,9,6
i-MASK Advance Squash Club 10,VISIONS,Cornwall Street (CSPSC),10,03/01/2018,1-4,"['3-1', '1-3', '1-3', '0-3', '0-3']",1,4,5,13
The Squash Club 2,The Squash Club 3,Cornwall Street (CSPSC),10,03/01/2018,4-1,"['3-0', '3-0', '1-3', '3-0', '3-0']",4,1,13,3
Hong Kong Football Club 13,Pheonix,Hong Kong Football Club (HKFC),10,03/01/2018,2-3,"['0-3', '3-2', '3-1', '0-3', '1-3']",2,3,7,12
The Squash Club 3,Honey Badgers 2,Kwun Chung (KCSC),11,10/01/2018,2-3,"['3-1', '3-0', '1-3', '0-3', '1-3']",2,3,8,10
Pheonix,Vitality Squash 1,HK Squash Centre (HKSC),11,10/01/2018,5-0,"['3-1', '3-0', '3-0', '3-1', '3-0']",5,0,15,2
VISIONS,The Squash Club 2,Java Road (JRSC),11,10/01/2018,1-4,"['0-3', '0-3', '3-0', '0-3', '1-3']",1,4,4,12
KTSC,Hong Kong Football Club 13,Cornwall Street (CSPSC),11,10/01/2018,1-4,"['3-1', '0-3', '0-3', '2-3', 'WO']",1,4,5,13
i-MASK Advance Squash Club 10,Star River 4,Cornwall Street (CSPSC),11,10/01/2018,1-4,"['3-0', '1-3', '0-3', '0-3', '1-3']",1,4,5,12
The Squash Club 3,VISIONS,Kwun Chung (KCSC),12,17/01/2018,3-2,"['3-0', '3-1', '3-0', '0-3', '1-3']",3,2,10,7
Honey Badgers 2,Hong Kong Football Club 13,HK Squash Centre (HKSC),12,17/01/2018,3-2,"['3-0', '3-1', '2-3', '0-3', 'WO']",3,2,11,7
Pheonix,Star River 4,HK Squash Centre (HKSC),12,17/01/2018,2-3,"['0-3', '0-3', '1-3', '3-0', '3-0']",2,3,7,9
KTSC,i-MASK Advance Squash Club 10,Cornwall Street (CSPSC),12,17/01/2018,3-2,"['3-1', '3-0', '0-3', '0-3', '3-0']",3,2,9,7
The Squash Club 2,Vitality Squash 1,Cornwall Street (CSPSC),12,17/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
The Squash Club 3,Vitality Squash 1,Kwun Chung (KCSC),13,24/01/2018,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
i-MASK Advance Squash Club 10,Pheonix,Cornwall Street (CSPSC),13,24/01/2018,1-4,"['0-3', '1-3', '3-1', '0-3', '0-3']",1,4,4,13
VISIONS,KTSC,Java Road (JRSC),13,24/01/2018,0-5,"['0-3', '0-3', '2-3', '2-3', '0-3']",0,5,4,15
Star River 4,Honey Badgers 2,Cornwall Street (CSPSC),13,24/01/2018,3-2,"['3-0', '3-1', '3-1', '1-3', '1-3']",3,2,11,8
Hong Kong Football Club 13,The Squash Club 2,Hong Kong Football Club (HKFC),13,24/01/2018,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Vitality Squash 1,VISIONS,HK Squash Centre (HKSC),14,31/01/2018,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
The Squash Club 3,Hong Kong Football Club 13,Kwun Chung (KCSC),14,31/01/2018,3-2,"['3-0', '3-0', '3-1', '0-3', '0-3']",3,2,9,7
Pheonix,KTSC,HK Squash Centre (HKSC),14,31/01/2018,3-2,"['3-0', '1-3', '3-1', '3-0', '0-3']",3,2,10,7
Honey Badgers 2,i-MASK Advance Squash Club 10,HK Squash Centre (HKSC),14,31/01/2018,2-3,"['2-3', '3-0', '0-3', '3-0', 'WO']",2,3,8,9
The Squash Club 2,Star River 4,Cornwall Street (CSPSC),14,31/01/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
VISIONS,Pheonix,Java Road (JRSC),15,07/02/2018,0-5,"['1-3', '0-3', '1-3', '1-3', '1-3']",0,5,4,15
Star River 4,The Squash Club 3,Cornwall Street (CSPSC),15,07/02/2018,2-3,"['3-0', '2-3', '0-3', '3-1', '1-3']",2,3,9,10
i-MASK Advance Squash Club 10,The Squash Club 2,Cornwall Street (CSPSC),15,07/02/2018,1-4,"['0-3', '1-3', '3-1', '0-3', 'CR']",1,4,4,13
KTSC,Honey Badgers 2,Cornwall Street (CSPSC),15,07/02/2018,4-1,"['3-0', '3-1', '3-1', '2-3', '3-0']",4,1,14,5
Hong Kong Football Club 13,Vitality Squash 1,Hong Kong Football Club (HKFC),15,07/02/2018,5-0,"['3-1', 'WO', '3-0', '3-0', '3-0']",5,0,15,1
The Squash Club 3,i-MASK Advance Squash Club 10,Kwun Chung (KCSC),16,28/02/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Hong Kong Football Club 13,VISIONS,Hong Kong Football Club (HKFC),16,28/02/2018,4-1,"['3-0', '3-0', '3-0', '0-3', '3-0']",4,1,12,3
