Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Perrier Sergio Tacchini KCC 3,Head Shatin 1,Kowloon Cricket Club (KCC),1,09/10/2017,5-0,"['3-2', '3-2', '3-1', '3-0', '3-0']",5,0,15,5
i-MASK Advance Squash Club 1,i-MASK Advance Squash Club 2,Cornwall Street (CSPSC),1,09/10/2017,4-1,"['3-1', '3-0', '0-3', '3-0', '3-0']",4,1,12,4
Hong Kong Football Club 4,Hong Kong Fire Services 1,Hong Kong Football Club (HKFC),1,09/10/2017,4-1,"['3-0', '1-3', '3-0', '3-0', '3-0']",4,1,13,3
Hong Kong Cricket Club 2,Giant 1,Hong Kong Cricket Club (HKCC),1,09/10/2017,4-1,"['3-0', '3-2', '3-0', '1-3', '3-0']",4,1,13,5
That's 1,United Services Recreation Club 2,Cornwall Street (CSPSC),1,09/10/2017,3-2,"['3-2', '3-1', '0-3', '3-0', '0-3']",3,2,9,9
i-MASK Advance Squash Club 1,That's 1,Cornwall Street (CSPSC),2,16/10/2017,3-2,"['3-1', '3-0', '2-3', '2-3', '3-1']",3,2,13,8
i-MASK Advance Squash Club 2,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),2,16/10/2017,1-4,"['1-3', '0-3', '1-3', '3-1', '1-3']",1,4,6,13
Hong Kong Fire Services 1,United Services Recreation Club 2,Cornwall Street (CSPSC),2,16/10/2017,0-5,"['0-3', '1-3', '2-3', '1-3', '0-3']",0,5,4,15
Giant 1,Perrier Sergio Tacchini KCC 3,Cornwall Street (CSPSC),2,16/10/2017,0-5,"['2-3', '2-3', '1-3', '1-3', '0-3']",0,5,6,15
Head Shatin 1,Hong Kong Football Club 4,Cornwall Street (CSPSC),2,16/10/2017,3-2,"['1-3', '3-0', '3-1', '1-3', '3-1']",3,2,11,8
Giant 1,i-MASK Advance Squash Club 1,Cornwall Street (CSPSC),3,23/10/2017,2-3,"['0-3', '0-3', '3-2', '3-1', '0-3']",2,3,6,12
Head Shatin 1,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),3,23/10/2017,2-3,"['0-3', '3-0', '0-3', '1-3', '3-2']",2,3,7,11
i-MASK Advance Squash Club 2,That's 1,Cornwall Street (CSPSC),3,23/10/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Perrier Sergio Tacchini KCC 3,Hong Kong Fire Services 1,Kowloon Cricket Club (KCC),3,23/10/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Football Club 4,United Services Recreation Club 2,Hong Kong Football Club (HKFC),3,23/10/2017,4-1,"['3-0', '3-0', '2-3', '3-0', '3-2']",4,1,14,5
i-MASK Advance Squash Club 1,Head Shatin 1,Cornwall Street (CSPSC),4,30/10/2017,3-2,"['2-3', '3-0', '0-3', '3-0', '3-1']",3,2,11,7
i-MASK Advance Squash Club 2,Giant 1,Cornwall Street (CSPSC),4,30/10/2017,2-3,"['1-3', '3-0', '1-3', '1-3', 'WO']",2,3,6,12
Hong Kong Football Club 4,That's 1,Hong Kong Football Club (HKFC),4,30/10/2017,1-4,"['0-3', '2-3', '1-3', '3-1', '0-3']",1,4,6,13
Hong Kong Cricket Club 2,Hong Kong Fire Services 1,Hong Kong Cricket Club (HKCC),4,30/10/2017,5-0,"['3-2', '3-1', '3-1', '3-0', '3-0']",5,0,15,4
United Services Recreation Club 2,Perrier Sergio Tacchini KCC 3,United Services Recreation Club (USRC),4,30/10/2017,1-4,"['3-1', '1-3', '1-3', '0-3', '1-3']",1,4,6,13
Giant 1,That's 1,Cornwall Street (CSPSC),5,06/11/2017,2-3,"['0-3', '1-3', '0-3', '3-0', '3-2']",2,3,7,11
Hong Kong Fire Services 1,i-MASK Advance Squash Club 1,Cornwall Street (CSPSC),5,06/11/2017,1-4,"['0-3', '3-1', '0-3', '0-3', '0-3']",1,4,3,13
Head Shatin 1,i-MASK Advance Squash Club 2,Cornwall Street (CSPSC),5,06/11/2017,2-3,"['0-3', '3-2', '2-3', '3-2', '0-3']",2,3,8,13
Hong Kong Football Club 4,Perrier Sergio Tacchini KCC 3,Hong Kong Football Club (HKFC),5,06/11/2017,2-3,"['3-0', '1-3', '0-3', '0-3', '3-2']",2,3,7,11
United Services Recreation Club 2,Hong Kong Cricket Club 2,United Services Recreation Club (USRC),5,06/11/2017,3-2,"['3-2', '1-3', '3-1', '3-0', '0-3']",3,2,10,9
i-MASK Advance Squash Club 1,United Services Recreation Club 2,Cornwall Street (CSPSC),6,20/11/2017,3-2,"['3-2', '3-0', '1-3', '3-0', '1-3']",3,2,11,8
Perrier Sergio Tacchini KCC 3,That's 1,Kowloon Cricket Club (KCC),6,20/11/2017,3-2,"['0-3', '1-3', '3-1', '3-0', '3-2']",3,2,10,9
i-MASK Advance Squash Club 2,Hong Kong Fire Services 1,Cornwall Street (CSPSC),6,20/11/2017,4-1,"['3-0', '0-3', '3-0', '3-1', '3-0']",4,1,12,4
