Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club 2B,Hong Kong Football Club 2A,Hong Kong Football Club (HKFC),1,09/10/2017,3-2,"['3-1', '3-1', '2-3', '3-2', '2-3']",3,2,13,10
Perrier Sergio Tacchini KCC 2B,Perrier Sergio Tacchini KCC 2A,Kowloon Cricket Club (KCC),1,09/10/2017,2-3,"['0-3', '0-3', '1-3', '3-0', '3-1']",2,3,7,10
Hong Kong Football Club 2B,Perrier Sergio Tacchini KCC 2B,Hong Kong Football Club (HKFC),2,16/10/2017,4-1,"['3-0', '3-1', '3-0', '3-2', '1-3']",4,1,13,6
Perrier Sergio Tacchini KCC 2A,Young Player 4,Kowloon Cricket Club (KCC),2,16/10/2017,3-2,"['3-0', '1-3', '3-2', '3-0', '1-3']",3,2,11,8
Hong Kong Football Club 2A,Perrier Sergio Tacchini KCC 2B,Hong Kong Football Club (HKFC),3,23/10/2017,4-1,"['3-2', '3-2', '3-0', '3-1', '0-3']",4,1,12,8
Young Player 4,Hong Kong Football Club 2B,Hong Kong Sports Institute (HKSI),3,23/10/2017,5-0,"['3-1', '3-0', '3-1', '3-1', '3-1']",5,0,15,4
Young Player 4,Perrier Sergio Tacchini KCC 2B,Hong Kong Sports Institute (HKSI),4,30/10/2017,4-1,"['3-0', '3-1', '3-1', '0-3', '3-1']",4,1,12,6
Perrier Sergio Tacchini KCC 2A,Hong Kong Football Club 2A,Kowloon Cricket Club (KCC),4,30/10/2017,5-0,"['3-0', '3-1', '3-0', '3-1', '3-0']",5,0,15,2
Young Player 4,Hong Kong Football Club 2A,Hong Kong Sports Institute (HKSI),5,06/11/2017,1-4,"['2-3', '2-3', '2-3', '1-3', '3-0']",1,4,10,12
Hong Kong Football Club 2B,Perrier Sergio Tacchini KCC 2A,Hong Kong Football Club (HKFC),5,06/11/2017,0-5,"['0-3', '1-3', '1-3', '2-3', '1-3']",0,5,5,15
Hong Kong Football Club 2A,Hong Kong Football Club 2B,Hong Kong Football Club (HKFC),6,20/11/2017,2-3,"['3-1', '2-3', '3-1', '2-3', '2-3']",2,3,12,11
Perrier Sergio Tacchini KCC 2A,Perrier Sergio Tacchini KCC 2B,Kowloon Cricket Club (KCC),6,20/11/2017,5-0,"['3-0', '3-0', '3-2', '3-2', '3-2']",5,0,15,6
Perrier Sergio Tacchini KCC 2B,Hong Kong Football Club 2B,Kowloon Cricket Club (KCC),7,27/11/2017,2-3,"['0-3', '2-3', '2-3', '3-0', '3-1']",2,3,10,10
Young Player 4,Perrier Sergio Tacchini KCC 2A,Hong Kong Sports Institute (HKSI),7,27/11/2017,1-4,"['0-3', '1-3', '2-3', '3-2', '2-3']",1,4,8,14
Perrier Sergio Tacchini KCC 2B,Hong Kong Football Club 2A,Kowloon Cricket Club (KCC),8,04/12/2017,2-3,"['1-3', '1-3', '0-3', '3-2', '3-0']",2,3,8,11
Hong Kong Football Club 2B,Young Player 4,Hong Kong Football Club (HKFC),8,04/12/2017,3-2,"['3-2', '2-3', '3-0', '3-1', '1-3']",3,2,12,9
Perrier Sergio Tacchini KCC 2B,Young Player 4,Kowloon Cricket Club (KCC),9,11/12/2017,1-4,"['0-3', '1-3', '3-0', 'WO', 'WO']",1,4,4,12
Hong Kong Football Club 2A,Perrier Sergio Tacchini KCC 2A,Hong Kong Football Club (HKFC),9,11/12/2017,3-2,"['1-3', '2-3', '3-2', '3-2', '3-1']",3,2,12,11
Hong Kong Football Club 2A,Young Player 4,Hong Kong Football Club (HKFC),10,08/01/2018,5-0,"['3-1', '3-0', '3-0', '3-2', '3-0']",5,0,15,3
Perrier Sergio Tacchini KCC 2A,Hong Kong Football Club 2B,Kowloon Cricket Club (KCC),10,08/01/2018,5-0,"['3-0', '3-1', '3-0', '3-0', '3-1']",5,0,15,2
Perrier Sergio Tacchini KCC 2B,Perrier Sergio Tacchini KCC 2A,Kowloon Cricket Club (KCC),11,15/01/2018,0-5,"['0-3', '0-3', '1-3', '1-3', '1-3']",0,5,3,15
Hong Kong Football Club 2B,Hong Kong Football Club 2A,Hong Kong Football Club (HKFC),11,15/01/2018,2-3,"['3-2', '3-1', '2-3', '1-3', '1-3']",2,3,10,12
Hong Kong Football Club 2B,Perrier Sergio Tacchini KCC 2B,Hong Kong Football Club (HKFC),12,22/01/2018,2-3,"['3-0', '3-2', '2-3', '2-3', '1-3']",2,3,11,11
Perrier Sergio Tacchini KCC 2A,Young Player 4,Kowloon Cricket Club (KCC),12,22/01/2018,3-2,"['3-1', '2-3', '3-1', '3-1', '2-3']",3,2,13,9
Hong Kong Football Club 2A,Perrier Sergio Tacchini KCC 2B,Hong Kong Football Club (HKFC),13,29/01/2018,3-2,"['3-0', '3-0', '1-3', '3-1', '0-3']",3,2,10,7
Young Player 4,Hong Kong Football Club 2B,Hong Kong Sports Institute (HKSI),13,29/01/2018,3-2,"['0-3', '2-3', '3-0', '3-1', '3-1']",3,2,11,8
Young Player 4,Perrier Sergio Tacchini KCC 2B,Hong Kong Sports Institute (HKSI),14,05/02/2018,5-0,"['3-0', '3-2', '3-1', '3-0', '3-1']",5,0,15,4
Perrier Sergio Tacchini KCC 2A,Hong Kong Football Club 2A,Kowloon Cricket Club (KCC),14,05/02/2018,4-1,"['3-1', '3-1', '3-1', '2-3', '3-0']",4,1,14,6
Young Player 4,Hong Kong Football Club 2A,Hong Kong Sports Institute (HKSI),15,26/02/2018,3-2,"['1-3', '3-2', '1-3', '3-0', '3-0']",3,2,11,8
Hong Kong Football Club 2B,Perrier Sergio Tacchini KCC 2A,Hong Kong Football Club (HKFC),15,26/02/2018,2-3,"['0-3', '3-0', '1-3', '2-3', '3-2']",2,3,9,11
Hong Kong Football Club 2A,Hong Kong Football Club 2B,Hong Kong Football Club (HKFC),16,05/03/2018,4-1,"['3-2', '1-3', '3-0', '3-2', '3-0']",4,1,13,7
Perrier Sergio Tacchini KCC 2A,Perrier Sergio Tacchini KCC 2B,Kowloon Cricket Club (KCC),16,05/03/2018,5-0,"['3-0', '3-0', '3-2', '3-2', '3-2']",5,0,15,6
Young Player 4,Perrier Sergio Tacchini KCC 2A,Hong Kong Sports Institute (HKSI),17,12/03/2018,4-1,"['0-3', '3-1', '3-2', '3-1', '3-0']",4,1,12,7
Perrier Sergio Tacchini KCC 2B,Hong Kong Football Club 2B,Kowloon Cricket Club (KCC),17,12/03/2018,2-3,"['3-1', '0-3', '2-3', '0-3', '3-2']",2,3,8,12
Perrier Sergio Tacchini KCC 2B,Hong Kong Football Club 2A,Kowloon Cricket Club (KCC),18,19/03/2018,3-2,"['3-1', '0-3', '3-2', '1-3', '3-0']",3,2,10,9
Hong Kong Football Club 2B,Young Player 4,Hong Kong Football Club (HKFC),18,19/03/2018,3-2,"['3-2', '3-0', '0-3', '0-3', '3-0']",3,2,9,8
Perrier Sergio Tacchini KCC 2B,Young Player 4,Kowloon Cricket Club (KCC),19,09/04/2018,1-4,"['1-3', '3-0', '0-3', '0-3', 'WO']",1,4,4,12
Hong Kong Football Club 2A,Perrier Sergio Tacchini KCC 2A,Hong Kong Football Club (HKFC),19,09/04/2018,4-1,"['3-2', '3-0', '3-1', '2-3', '3-0']",4,1,14,6
Hong Kong Football Club 2A,Young Player 4,Hong Kong Football Club (HKFC),20,16/04/2018,3-2,"['3-2', '1-3', '0-3', '3-2', '3-0']",3,2,10,10
Perrier Sergio Tacchini KCC 2A,Hong Kong Football Club 2B,Kowloon Cricket Club (KCC),20,16/04/2018,2-3,"['0-3', '3-2', '3-1', '2-3', '1-3']",2,3,9,12
