Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club M4,Bolton,Hong Kong Football Club (HKFC),6,23/11/2017,2-3,"['3-2', '0-3', '2-3', '3-0', '0-3']",2,3,8,11
Gloma,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre (M - HKSC),6,23/11/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
WAKO Senior,Hong Kong Cricket Club Young Masters,Masters - Java Road (M - JRSC),6,23/11/2017,2-3,"['3-0', '1-3', '3-0', '1-3', '0-3']",2,3,8,9
Alpha CUHK MASTER,Perrier Serigo Tacchini KCC M4,Chinese University of HK (CUHK),6,23/11/2017,4-1,"['3-0', '3-0', '2-3', '3-1', '3-0']",4,1,14,4
Bolton,WAKO Senior,Masters - HK Squash Centre (M - HKSC),7,30/11/2017,0-5,"['2-3', '1-3', '1-3', '0-3', '0-3']",0,5,4,15
Hong Kong Club Blue,Alpha CUHK MASTER,HK CLUB,7,30/11/2017,0-5,"['2-3', '1-3', '1-3', '0-3', '0-3']",0,5,4,15
Hong Kong Cricket Club Young Masters,Gloma,Hong Kong Cricket Club (HKCC),7,30/11/2017,2-3,"['0-3', '1-3', '1-3', '3-2', '3-1']",2,3,8,12
Hong Kong Football Club M4,Perrier Serigo Tacchini KCC M4,Hong Kong Football Club (HKFC),7,30/11/2017,1-4,"['1-3', '0-3', '0-3', '3-0', '0-3']",1,4,4,12
Gloma,Bolton,Masters - HK Squash Centre (M - HKSC),8,07/12/2017,4-1,"['3-0', '3-0', '0-3', '3-0', '3-0']",4,1,12,3
WAKO Senior,Perrier Serigo Tacchini KCC M4,Masters - Java Road (M - JRSC),8,07/12/2017,2-3,"['1-3', '1-3', '1-3', '3-0', '3-2']",2,3,9,11
Hong Kong Football Club M4,Hong Kong Club Blue,Hong Kong Football Club (HKFC),8,07/12/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Royal Hong Kong Yacht Club M4,Hong Kong Cricket Club Young Masters,Royal Hong Kong Yacht Club (RHKYC),8,07/12/2017,0-5,"['0-3', '2-3', '1-3', '1-3', '0-3']",0,5,4,15
Bolton,Royal Hong Kong Yacht Club M4,Masters - HK Squash Centre (M - HKSC),9,14/12/2017,1-4,"['2-3', '1-3', '3-0', '0-3', '0-3']",1,4,6,12
Alpha CUHK MASTER,Hong Kong Football Club M4,Chinese University of HK (CUHK),9,14/12/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Hong Kong Club Blue,WAKO Senior,HK CLUB,9,14/12/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Perrier Serigo Tacchini KCC M4,Gloma,Kowloon Cricket Club (KCC),9,14/12/2017,3-2,"['3-0', '3-1', '0-3', '0-3', '3-1']",3,2,9,8
Bolton,Hong Kong Cricket Club Young Masters,Masters - HK Squash Centre (M - HKSC),10,04/01/2018,2-3,"['0-3', '1-3', '3-2', '3-1', 'CR']",2,3,7,12
Alpha CUHK MASTER,WAKO Senior,Chinese University of HK (CUHK),10,04/01/2018,5-0,"['3-0', '3-0', '3-2', '3-0', '3-1']",5,0,15,3
Hong Kong Club Blue,Gloma,HK CLUB,10,04/01/2018,1-4,"['0-3', '0-3', '0-3', '1-3', '3-1']",1,4,4,13
Royal Hong Kong Yacht Club M4,Perrier Serigo Tacchini KCC M4,Royal Hong Kong Yacht Club (RHKYC),10,04/01/2018,2-3,"['3-1', '0-3', '3-1', '0-3', '0-3']",2,3,6,11
Gloma,Alpha CUHK MASTER,Masters - HK Squash Centre (M - HKSC),11,11/01/2018,1-4,"['3-0', '0-3', '2-3', '0-3', '0-3']",1,4,5,12
Hong Kong Football Club M4,WAKO Senior,Hong Kong Football Club (HKFC),11,11/01/2018,1-4,"['1-3', '0-3', '3-1', '1-3', '1-3']",1,4,6,13
Hong Kong Cricket Club Young Masters,Perrier Serigo Tacchini KCC M4,Hong Kong Cricket Club (HKCC),11,11/01/2018,3-2,"['0-3', '3-1', '3-2', '3-2', '2-3']",3,2,11,11
Royal Hong Kong Yacht Club M4,Hong Kong Club Blue,Royal Hong Kong Yacht Club (RHKYC),11,11/01/2018,4-1,"['3-1', '1-3', '3-2', '3-1', '3-1']",4,1,13,8
Hong Kong Football Club M4,Gloma,Hong Kong Football Club (HKFC),12,18/01/2018,1-4,"['0-3', '0-3', '1-3', '0-3', '3-2']",1,4,4,14
Alpha CUHK MASTER,Royal Hong Kong Yacht Club M4,Chinese University of HK (CUHK),12,18/01/2018,3-2,"['3-0', '2-3', '3-0', '3-0', '2-3']",3,2,13,6
Hong Kong Club Blue,Hong Kong Cricket Club Young Masters,HK CLUB,12,18/01/2018,1-4,"['0-3', '0-3', '3-0', '0-3', '1-3']",1,4,4,12
Perrier Serigo Tacchini KCC M4,Bolton,Kowloon Cricket Club (KCC),12,18/01/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
WAKO Senior,Gloma,Masters - Java Road (M - JRSC),13,25/01/2018,2-3,"['0-3', '3-2', '3-2', '1-3', '1-3']",2,3,8,13
Bolton,Hong Kong Club Blue,Masters - HK Squash Centre (M - HKSC),13,25/01/2018,2-3,"['3-1', '2-3', '1-3', '3-0', '0-3']",2,3,9,10
Hong Kong Cricket Club Young Masters,Alpha CUHK MASTER,Hong Kong Cricket Club (HKCC),13,25/01/2018,2-3,"['1-3', '3-2', '3-0', '0-3', '0-3']",2,3,7,11
Royal Hong Kong Yacht Club M4,Hong Kong Football Club M4,Royal Hong Kong Yacht Club (RHKYC),13,25/01/2018,2-3,"['2-3', '3-0', '3-1', '1-3', 'WO']",2,3,9,10
Hong Kong Football Club M4,Hong Kong Cricket Club Young Masters,Hong Kong Football Club (HKFC),14,01/02/2018,1-4,"['3-0', '1-3', '0-3', '0-3', '0-3']",1,4,4,12
WAKO Senior,Royal Hong Kong Yacht Club M4,Masters - Java Road (M - JRSC),14,01/02/2018,4-1,"['2-3', '3-1', '3-0', '3-0', '3-0']",4,1,14,4
Alpha CUHK MASTER,Bolton,Chinese University of HK (CUHK),14,01/02/2018,5-0,"['3-0', '3-0', '3-0', '3-0', 'CR']",5,0,15,0
Hong Kong Club Blue,Perrier Serigo Tacchini KCC M4,HK CLUB,14,01/02/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Cricket Club Young Masters,WAKO Senior,Hong Kong Cricket Club (HKCC),15,08/02/2018,2-3,"['0-3', '3-2', '0-3', '3-0', '2-3']",2,3,8,11
Perrier Serigo Tacchini KCC M4,Alpha CUHK MASTER,Kowloon Cricket Club (KCC),15,08/02/2018,2-3,"['0-3', '1-3', '3-0', '3-0', '0-3']",2,3,7,9
Royal Hong Kong Yacht Club M4,Gloma,Royal Hong Kong Yacht Club (RHKYC),15,08/02/2018,1-4,"['0-3', '0-3', '1-3', '0-3', '3-0']",1,4,4,12
Gloma,Hong Kong Cricket Club Young Masters,Masters - HK Squash Centre (M - HKSC),16,01/03/2018,2-3,"['3-0', '1-3', '3-0', '2-3', '0-3']",2,3,9,9
WAKO Senior,Bolton,Masters - Java Road (M - JRSC),16,01/03/2018,5-0,"['3-0', '3-2', '3-2', '3-1', '3-1']",5,0,15,6
Alpha CUHK MASTER,Hong Kong Club Blue,Chinese University of HK (CUHK),16,01/03/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Perrier Serigo Tacchini KCC M4,Hong Kong Football Club M4,Kowloon Cricket Club (KCC),16,01/03/2018,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Bolton,Gloma,Masters - HK Squash Centre (M - HKSC),17,08/03/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Hong Kong Club Blue,Hong Kong Football Club M4,HK CLUB,17,08/03/2018,2-3,"['1-3', '3-1', '3-1', '1-3', 'WO']",2,3,8,11
Hong Kong Cricket Club Young Masters,Royal Hong Kong Yacht Club M4,Hong Kong Cricket Club (HKCC),17,08/03/2018,4-1,"['0-3', '3-0', '3-0', '3-2', '3-1']",4,1,12,6
Perrier Serigo Tacchini KCC M4,WAKO Senior,Kowloon Cricket Club (KCC),17,08/03/2018,4-1,"['3-2', '3-2', '3-1', '1-3', '3-0']",4,1,13,8
Hong Kong Football Club M4,Alpha CUHK MASTER,Hong Kong Football Club (HKFC),18,15/03/2018,1-4,"['0-3', '3-0', '1-3', '2-3', '1-3']",1,4,7,12
Gloma,Perrier Serigo Tacchini KCC M4,Masters - HK Squash Centre (M - HKSC),18,15/03/2018,3-2,"['3-0', '0-3', '3-0', '3-0', '0-3']",3,2,9,6
WAKO Senior,Hong Kong Club Blue,Masters - Java Road (M - JRSC),18,15/03/2018,5-0,"['3-0', '3-1', '3-0', '3-0', '3-1']",5,0,15,2
Royal Hong Kong Yacht Club M4,Bolton,Royal Hong Kong Yacht Club (RHKYC),18,15/03/2018,3-2,"['3-0', '1-3', '3-2', '3-1', '1-3']",3,2,11,9
