Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club 7,Friend Club 4,Hong Kong Football Club (HKFC),8,08/12/2017,2-3,"['0-3', '0-3', '3-1', '1-3', '3-0']",2,3,7,10
Graduated,Hong Kong Football Club 7,HK Squash Centre (HKSC),9,15/12/2017,1-4,"['3-0', '0-3', '2-3', '0-3', '0-3']",1,4,5,12
Spirit 2,WSC NOSET,HK Squash Centre (HKSC),9,15/12/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
The Zero Squash Club 1,Giant 3,Cornwall Street (CSPSC),9,15/12/2017,4-1,"['3-0', '2-3', '3-0', '3-1', '3-0']",4,1,14,4
Friend Club 4,GS 1,Cornwall Street (CSPSC),9,15/12/2017,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
Yuen Long Squash Club,i-Mask Advance Squash Club 5,Yau Oi (YOSC),9,15/12/2017,2-3,"['3-2', '0-3', '3-0', '0-3', '1-3']",2,3,7,11
Graduated,GS 1,HK Squash Centre (HKSC),10,05/01/2018,0-5,"['0-3', '0-3', '2-3', '0-3', '0-3']",0,5,2,15
WSC NOSET,Hong Kong Football Club 7,HK Squash Centre (HKSC),10,05/01/2018,2-3,"['3-1', '3-0', '1-3', '0-3', '1-3']",2,3,8,10
Spirit 2,The Zero Squash Club 1,HK Squash Centre (HKSC),10,05/01/2018,3-2,"['1-3', '3-0', '3-0', '1-3', '3-0']",3,2,11,6
Friend Club 4,i-Mask Advance Squash Club 5,Cornwall Street (CSPSC),10,05/01/2018,2-3,"['3-0', '3-0', '2-3', '0-3', '0-3']",2,3,8,9
Yuen Long Squash Club,Giant 3,Yau Oi (YOSC),10,05/01/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Yuen Long Squash Club,Spirit 2,Yau Oi (YOSC),11,12/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
i-Mask Advance Squash Club 5,Graduated,Cornwall Street (CSPSC),11,12/01/2018,4-1,"['3-0', '3-0', '1-3', '3-0', '3-1']",4,1,13,4
GS 1,Hong Kong Football Club 7,HK Squash Centre (HKSC),11,12/01/2018,5-0,"['3-0', '3-0', '3-2', '3-0', '3-2']",5,0,15,4
The Zero Squash Club 1,WSC NOSET,Cornwall Street (CSPSC),11,12/01/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-1']",5,0,15,2
Giant 3,Friend Club 4,Pei Ho Street (PHSSC),11,12/01/2018,3-2,"['0-3', '3-1', '0-3', '3-0', 'CR']",3,2,9,7
Graduated,Giant 3,HK Squash Centre (HKSC),12,19/01/2018,0-5,"['1-3', '0-3', '0-3', '0-3', 'CR']",0,5,1,15
WSC NOSET,GS 1,HK Squash Centre (HKSC),12,19/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Friend Club 4,Spirit 2,Cornwall Street (CSPSC),12,19/01/2018,1-4,"['3-1', '2-3', '1-3', '1-3', '0-3']",1,4,7,13
Yuen Long Squash Club,The Zero Squash Club 1,Yau Oi (YOSC),12,19/01/2018,3-2,"['2-3', '3-1', '0-3', '3-0', '3-2']",3,2,11,9
Hong Kong Football Club 7,i-Mask Advance Squash Club 5,Hong Kong Football Club (HKFC),12,19/01/2018,3-2,"['3-0', '2-3', '3-1', '3-0', '0-3']",3,2,11,7
Spirit 2,Graduated,HK Squash Centre (HKSC),13,26/01/2018,5-0,"['3-0', '3-0', '3-0', 'CR', 'CR']",5,0,15,0
i-Mask Advance Squash Club 5,GS 1,Cornwall Street (CSPSC),13,26/01/2018,1-4,"['0-3', '0-3', '2-3', '1-3', '3-1']",1,4,6,13
The Zero Squash Club 1,Friend Club 4,Cornwall Street (CSPSC),13,26/01/2018,3-2,"['0-3', '2-3', '3-2', '3-0', '3-0']",3,2,11,8
Giant 3,Hong Kong Football Club 7,Pei Ho Street (PHSSC),13,26/01/2018,2-3,"['0-3', '3-0', '3-0', '1-3', '1-3']",2,3,8,9
Yuen Long Squash Club,WSC NOSET,Yau Oi (YOSC),13,26/01/2018,5-0,"['3-2', '3-0', '3-0', '3-2', 'CR']",5,0,15,4
WSC NOSET,i-Mask Advance Squash Club 5,HK Squash Centre (HKSC),14,02/02/2018,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Graduated,The Zero Squash Club 1,HK Squash Centre (HKSC),14,02/02/2018,1-4,"['3-0', '0-3', '0-3', 'WO', 'CR']",1,4,3,12
Friend Club 4,Yuen Long Squash Club,Cornwall Street (CSPSC),14,02/02/2018,4-1,"['3-0', '3-0', '2-3', '3-0', '3-2']",4,1,14,5
GS 1,Giant 3,HK Squash Centre (HKSC),14,02/02/2018,4-1,"['3-1', '3-1', '3-1', '3-0', 'WO']",4,1,15,3
Hong Kong Football Club 7,Spirit 2,Hong Kong Football Club (HKFC),14,02/02/2018,2-3,"['0-3', '0-3', '3-0', '2-3', '3-0']",2,3,8,9
Spirit 2,GS 1,HK Squash Centre (HKSC),15,09/02/2018,4-1,"['0-3', '3-0', '3-1', '3-0', '3-0']",4,1,12,4
Friend Club 4,WSC NOSET,Pei Ho Street (PHSSC),15,09/02/2018,3-2,"['3-1', '3-1', '0-3', '3-0', '0-3']",3,2,9,8
The Zero Squash Club 1,Hong Kong Football Club 7,Cornwall Street (CSPSC),15,09/02/2018,4-1,"['2-3', '3-0', '3-1', '3-2', '3-0']",4,1,14,6
Giant 3,i-Mask Advance Squash Club 5,Pei Ho Street (PHSSC),15,09/02/2018,1-4,"['0-3', '3-2', '1-3', '1-3', '0-3']",1,4,5,14
Yuen Long Squash Club,Graduated,Yau Oi (YOSC),15,09/02/2018,4-1,"['0-3', '3-2', '3-0', 'CR', 'CR']",4,1,12,5
Giant 3,WSC NOSET,Pei Ho Street (PHSSC),16,02/03/2018,3-2,"['3-1', '3-0', '0-3', '3-0', '1-3']",3,2,10,7
Graduated,Friend Club 4,HK Squash Centre (HKSC),16,02/03/2018,0-5,"['0-3', '0-3', '0-3', '1-3', 'CR']",0,5,1,15
i-Mask Advance Squash Club 5,Spirit 2,Pei Ho Street (PHSSC),16,02/03/2018,0-5,"['0-3', '1-3', '1-3', '0-3', '2-3']",0,5,4,15
GS 1,The Zero Squash Club 1,Cornwall Street (CSPSC),16,02/03/2018,2-3,"['3-0', '3-0', '0-3', '0-3', 'WO']",2,3,6,9
Hong Kong Football Club 7,Yuen Long Squash Club,Hong Kong Football Club (HKFC),16,02/03/2018,5-0,"['3-2', '3-0', '3-0', '3-0', 'CR']",5,0,15,2
Graduated,WSC NOSET,HK Squash Centre (HKSC),17,09/03/2018,2-3,"['3-1', '2-3', '0-3', '0-3', 'WO']",2,3,5,13
Spirit 2,Giant 3,HK Squash Centre (HKSC),17,09/03/2018,4-1,"['2-3', '3-0', '3-0', '3-0', '3-0']",4,1,14,3
i-Mask Advance Squash Club 5,The Zero Squash Club 1,Pei Ho Street (PHSSC),17,09/03/2018,2-3,"['3-0', '1-3', '0-3', '3-0', '2-3']",2,3,9,9
Friend Club 4,Hong Kong Football Club 7,Cornwall Street (CSPSC),17,09/03/2018,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Yuen Long Squash Club,GS 1,Yau Oi (YOSC),17,09/03/2018,1-4,"['0-3', '0-3', '0-3', '0-3', 'WO']",1,4,0,15
WSC NOSET,Spirit 2,HK Squash Centre (HKSC),18,23/03/2018,0-5,"['0-3', '0-3', '0-3', '0-3', 'WO']",0,5,0,15
GS 1,Friend Club 4,Cornwall Street (CSPSC),18,23/03/2018,4-1,"['3-1', '3-0', '3-0', '3-0', '0-3']",4,1,12,4
Giant 3,The Zero Squash Club 1,Pei Ho Street (PHSSC),18,23/03/2018,1-4,"['3-1', '2-3', '0-3', '0-3', '0-3']",1,4,5,13
Hong Kong Football Club 7,Graduated,Hong Kong Football Club (HKFC),18,23/03/2018,5-0,"['3-2', '3-0', '3-0', '3-0', 'CR']",5,0,15,2
