Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Friend Club 7,Relay 1,Cornwall Street (CSPSC),5,10/11/2017,2-3,"['3-0', '1-3', '3-0', '0-3', '1-3']",2,3,8,9
KYS 1,Star River 3,Harbour Road (HRSC),5,10/11/2017,2-3,"['3-1', '3-1', '0-3', '0-3', '0-3']",2,3,6,11
Real Neo-Active Club,Mercury,Java Road (JRSC),5,10/11/2017,3-2,"['3-0', '2-3', '3-2', '1-3', '3-0']",3,2,12,8
Twister 2,i-MASK Advance Squash Club 9,Cornwall Street (CSPSC),5,10/11/2017,4-1,"['3-1', '3-0', '3-1', '3-0', '0-3']",4,1,12,5
Relay 1,i-MASK Advance Squash Club 9,Yau Oi (YOSC),6,24/11/2017,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Mercury,Twister 2,HK Squash Centre (HKSC),6,24/11/2017,1-4,"['1-3', '0-3', '0-3', '1-3', '3-0']",1,4,5,12
KYS 1,Real Neo-Active Club,Harbour Road (HRSC),6,24/11/2017,2-3,"['3-1', '3-2', '0-3', '0-3', '0-3']",2,3,6,12
Star River 3,Friend Club 7,Cornwall Street (CSPSC),6,24/11/2017,4-1,"['1-3', '3-0', '3-1', '3-0', '3-0']",4,1,13,4
Mercury,Relay 1,HK Squash Centre (HKSC),7,01/12/2017,5-0,"['3-2', '3-0', '3-1', '3-0', '3-0']",5,0,15,3
Real Neo-Active Club,Star River 3,Java Road (JRSC),7,01/12/2017,4-1,"['3-0', '3-0', '1-3', '3-2', '3-2']",4,1,13,7
KYS 1,Twister 2,Harbour Road (HRSC),7,01/12/2017,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
Real Neo-Active Club,Twister 2,Java Road (JRSC),8,08/12/2017,3-2,"['3-1', '0-3', '3-1', '3-1', '2-3']",3,2,11,9
Star River 3,i-MASK Advance Squash Club 9,Cornwall Street (CSPSC),8,08/12/2017,3-2,"['2-3', '2-3', '3-1', '3-0', '3-0']",3,2,13,7
Friend Club 7,Mercury,Cornwall Street (CSPSC),8,08/12/2017,1-4,"['1-3', '1-3', '3-1', '0-3', '0-3']",1,4,5,13
Relay 1,KYS 1,Yau Oi (YOSC),8,08/12/2017,4-1,"['1-3', '3-2', '3-0', '3-1', '3-2']",4,1,13,8
Mercury,i-MASK Advance Squash Club 9,HK Squash Centre (HKSC),9,15/12/2017,5-0,"['3-1', '3-0', '3-1', '3-0', '3-0']",5,0,15,2
Friend Club 7,KYS 1,Cornwall Street (CSPSC),9,15/12/2017,3-2,"['1-3', '3-1', '3-0', '2-3', '3-1']",3,2,12,8
Real Neo-Active Club,Relay 1,Java Road (JRSC),9,15/12/2017,2-3,"['3-0', '0-3', '0-3', '0-3', '3-0']",2,3,6,9
Twister 2,Star River 3,Cornwall Street (CSPSC),9,15/12/2017,3-2,"['3-2', '3-0', '2-3', '3-0', '2-3']",3,2,13,8
Twister 2,Relay 1,Pei Ho Street (PHSSC),10,05/01/2018,5-0,"['3-2', '3-1', '3-1', '3-0', '3-0']",5,0,15,4
Mercury,Star River 3,HK Squash Centre (HKSC),10,05/01/2018,4-1,"['3-1', '3-2', '3-0', '3-0', '1-3']",4,1,13,6
Real Neo-Active Club,Friend Club 7,Java Road (JRSC),10,05/01/2018,4-1,"['3-0', '1-3', '3-0', '3-0', '3-0']",4,1,13,3
KYS 1,i-MASK Advance Squash Club 9,Harbour Road (HRSC),10,05/01/2018,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
KYS 1,Mercury,Harbour Road (HRSC),11,12/01/2018,1-4,"['3-0', '0-3', '1-3', '1-3', '0-3']",1,4,5,12
Real Neo-Active Club,i-MASK Advance Squash Club 9,Java Road (JRSC),11,12/01/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Twister 2,Friend Club 7,HK Squash Centre (HKSC),11,12/01/2018,4-1,"['3-0', '2-3', '3-0', '3-0', '3-0']",4,1,14,3
Star River 3,Relay 1,Cornwall Street (CSPSC),11,12/01/2018,2-3,"['2-3', '1-3', '0-3', '3-0', '3-1']",2,3,9,10
Mercury,Real Neo-Active Club,HK Squash Centre (HKSC),12,19/01/2018,2-3,"['0-3', '3-2', '2-3', '3-1', '2-3']",2,3,10,12
KYS 1,Star River 3,Harbour Road (HRSC),12,19/01/2018,1-4,"['3-0', '0-3', '2-3', '0-3', '0-3']",1,4,5,12
i-MASK Advance Squash Club 9,Twister 2,Cornwall Street (CSPSC),12,19/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Friend Club 7,Relay 1,Cornwall Street (CSPSC),12,19/01/2018,2-3,"['3-1', '3-2', '1-3', '0-3', 'CR']",2,3,7,12
i-MASK Advance Squash Club 9,Relay 1,Cornwall Street (CSPSC),13,26/01/2018,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
Real Neo-Active Club,KYS 1,Java Road (JRSC),13,26/01/2018,4-1,"['3-0', '3-2', '1-3', '3-0', '3-2']",4,1,13,7
Friend Club 7,Star River 3,HK Squash Centre (HKSC),13,26/01/2018,1-4,"['3-0', '2-3', '0-3', '0-3', '0-3']",1,4,5,12
Mercury,Twister 2,HK Squash Centre (HKSC),13,26/01/2018,0-5,"['0-3', '1-3', '1-3', '2-3', '0-3']",0,5,4,15
Real Neo-Active Club,Star River 3,Java Road (JRSC),14,02/02/2018,4-1,"['3-0', '3-2', '3-2', '3-2', '0-3']",4,1,12,9
Relay 1,Mercury,Yau Oi (YOSC),14,02/02/2018,1-4,"['2-3', '2-3', '3-1', '0-3', '0-3']",1,4,7,13
KYS 1,Twister 2,Harbour Road (HRSC),14,02/02/2018,1-4,"['3-0', '0-3', '2-3', '0-3', '0-3']",1,4,5,12
Mercury,Friend Club 7,HK Squash Centre (HKSC),15,09/02/2018,3-2,"['2-3', '3-0', '1-3', '3-2', '3-0']",3,2,12,8
KYS 1,Relay 1,Harbour Road (HRSC),15,09/02/2018,1-4,"['0-3', '0-3', '3-0', '0-3', '1-3']",1,4,4,12
Twister 2,Real Neo-Active Club,Cornwall Street (CSPSC),15,09/02/2018,3-2,"['0-3', '3-1', '3-1', '3-2', '2-3']",3,2,11,10
i-MASK Advance Squash Club 9,Star River 3,Cornwall Street (CSPSC),15,09/02/2018,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
KYS 1,Friend Club 7,Harbour Road (HRSC),16,02/03/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Mercury,i-MASK Advance Squash Club 9,HK Squash Centre (HKSC),16,02/03/2018,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Star River 3,Twister 2,Cornwall Street (CSPSC),16,02/03/2018,1-4,"['0-3', '0-3', '0-3', '0-3', '3-0']",1,4,3,12
Relay 1,Real Neo-Active Club,Yau Oi (YOSC),16,02/03/2018,1-4,"['0-3', '3-0', '0-3', '0-3', '0-3']",1,4,3,12
Star River 3,Mercury,Cornwall Street (CSPSC),17,09/03/2018,1-4,"['0-3', '1-3', '0-3', '3-1', '1-3']",1,4,5,13
i-MASK Advance Squash Club 9,KYS 1,Cornwall Street (CSPSC),17,09/03/2018,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
Friend Club 7,Real Neo-Active Club,Cornwall Street (CSPSC),17,09/03/2018,1-4,"['0-3', '0-3', '3-0', '0-3', '0-3']",1,4,3,12
Relay 1,Twister 2,Yuen Long Jockey Club (YLJCSC),17,09/03/2018,0-5,"['1-3', '2-3', '1-3', '0-3', '0-3']",0,5,4,15
Relay 1,Star River 3,Yau Oi (YOSC),18,16/03/2018,2-3,"['3-0', '3-1', '0-3', '1-3', '0-3']",2,3,7,10
Mercury,KYS 1,HK Squash Centre (HKSC),18,16/03/2018,3-2,"['0-3', '2-3', '3-1', '3-0', '3-0']",3,2,11,7
Twister 2,Friend Club 7,Cornwall Street (CSPSC),18,16/03/2018,5-0,"['3-1', '3-2', '3-0', '3-0', '3-1']",5,0,15,4
i-MASK Advance Squash Club 9,Real Neo-Active Club,Cornwall Street (CSPSC),18,16/03/2018,0-5,"['WO', 'WO', 'WO', 'WO', 'WO']",0,5,0,15
Star River 3,KYS 1,Cornwall Street (CSPSC),19,23/03/2018,2-3,"['0-3', '2-3', '1-3', '3-0', '3-0']",2,3,9,9
Real Neo-Active Club,Mercury,Java Road (JRSC),19,23/03/2018,4-1,"['3-0', '1-3', '3-0', '3-2', '3-1']",4,1,13,6
Twister 2,i-MASK Advance Squash Club 9,Cornwall Street (CSPSC),19,23/03/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Relay 1,Friend Club 7,Yau Oi (YOSC),19,23/03/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Twister 2,Mercury,Cornwall Street (CSPSC),20,13/04/2018,3-2,"['1-3', '3-0', '2-3', '3-1', '3-0']",3,2,12,7
KYS 1,Real Neo-Active Club,Harbour Road (HRSC),20,13/04/2018,2-3,"['0-3', '0-3', '3-2', '3-0', '2-3']",2,3,8,11
Star River 3,Friend Club 7,Cornwall Street (CSPSC),20,13/04/2018,3-2,"['1-3', '3-2', '2-3', '3-0', '3-0']",3,2,12,8
Relay 1,i-MASK Advance Squash Club 9,Yau Oi (YOSC),20,13/04/2018,5-0,"['CR', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Star River 3,Real Neo-Active Club,Cornwall Street (CSPSC),21,20/04/2018,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Twister 2,KYS 1,Cornwall Street (CSPSC),21,20/04/2018,4-1,"['0-3', '3-0', '3-2', '3-0', '3-1']",4,1,12,6
Mercury,Relay 1,HK Squash Centre (HKSC),21,20/04/2018,3-2,"['3-1', '0-3', '1-3', '3-1', '3-0']",3,2,10,8
