Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Star River 2,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),1,11/10/2017,1-4,"['0-3', '0-3', '0-3', '3-1', '0-3']",1,4,3,13
Flash,Studio Pro,Cornwall Street (CSPSC),1,11/10/2017,1-4,"['3-1', '1-3', '1-3', '0-3', '0-3']",1,4,5,13
Los Galacticos,Head Shatin 4,HK Squash Centre (HKSC),1,11/10/2017,0-5,"['1-3', '0-3', '0-3', '1-3', '0-3']",0,5,2,15
i-MASK Advance Squash Club 7,Kinetic 3,Cornwall Street (CSPSC),1,11/10/2017,3-2,"['1-3', '1-3', '3-1', '3-0', '3-0']",3,2,11,7
Hong Kong Football Club 11,HKU 2,Hong Kong Football Club (HKFC),1,11/10/2017,0-5,"['0-3', '1-3', '1-3', '0-3', '0-3']",0,5,2,15
Perrier Sergio Tacchini KCC 7,Banbil,Kowloon Cricket Club (KCC),1,11/10/2017,4-1,"['3-0', '3-1', '3-0', '3-0', '1-3']",4,1,13,4
Kinetic 3,Perrier Sergio Tacchini KCC 7,HK Squash Centre (HKSC),2,18/10/2017,0-5,"['1-3', '0-3', '0-3', '1-3', '0-3']",0,5,2,15
Los Galacticos,Star River 2,HK Squash Centre (HKSC),2,18/10/2017,0-5,"['0-3', '2-3', '0-3', 'WO', 'WO']",0,5,2,15
Banbil,Head Shatin 4,HK Squash Centre (HKSC),2,18/10/2017,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Studio Pro,i-MASK Advance Squash Club 7,Java Road (JRSC),2,18/10/2017,3-2,"['0-3', '3-0', '2-3', '3-2', '3-1']",3,2,11,9
Hong Kong Cricket Club 6,HKU 2,Hong Kong Cricket Club (HKCC),2,18/10/2017,2-3,"['3-1', '1-3', '1-3', '2-3', '3-0']",2,3,10,10
Hong Kong Football Club 11,Flash,Hong Kong Football Club (HKFC),2,18/10/2017,3-2,"['0-3', '3-0', '3-1', '1-3', '3-0']",3,2,10,7
i-MASK Advance Squash Club 7,Hong Kong Football Club 11,Cornwall Street (CSPSC),3,25/10/2017,4-1,"['3-0', '3-1', '3-0', '3-0', '2-3']",4,1,14,4
HKU 2,Flash,Kwun Chung (KCSC),3,25/10/2017,1-4,"['2-3', '3-1', '0-3', '2-3', '0-3']",1,4,7,13
Star River 2,Banbil,Cornwall Street (CSPSC),3,25/10/2017,4-1,"['3-0', '3-2', '0-3', '3-0', '3-0']",4,1,12,5
Head Shatin 4,Kinetic 3,Cornwall Street (CSPSC),3,25/10/2017,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Hong Kong Cricket Club 6,Los Galacticos,Hong Kong Cricket Club (HKCC),3,25/10/2017,3-2,"['3-1', '1-3', '3-2', '3-0', '2-3']",3,2,12,9
Perrier Sergio Tacchini KCC 7,Studio Pro,Kowloon Cricket Club (KCC),3,25/10/2017,4-1,"['3-0', '3-2', '3-0', '3-1', '0-3']",4,1,12,6
Kinetic 3,Star River 2,HK Squash Centre (HKSC),4,01/11/2017,3-2,"['3-0', '3-2', '3-2', '1-3', '0-3']",3,2,10,10
Banbil,Hong Kong Cricket Club 6,HK Squash Centre (HKSC),4,01/11/2017,1-4,"['0-3', '0-3', '0-3', '0-3', '3-0']",1,4,3,12
Studio Pro,Head Shatin 4,Java Road (JRSC),4,01/11/2017,0-5,"['1-3', '0-3', '0-3', '0-3', '1-3']",0,5,2,15
Flash,i-MASK Advance Squash Club 7,Cornwall Street (CSPSC),4,01/11/2017,2-3,"['3-1', '1-3', '2-3', '3-2', '1-3']",2,3,10,12
HKU 2,Los Galacticos,Kwun Chung (KCSC),4,01/11/2017,3-2,"['1-3', '3-0', '3-0', '3-0', '0-3']",3,2,10,6
Hong Kong Football Club 11,Perrier Sergio Tacchini KCC 7,Hong Kong Football Club (HKFC),4,01/11/2017,0-5,"['0-3', '0-3', '0-3', '0-3', 'WO']",0,5,0,15
Los Galacticos,Banbil,HK Squash Centre (HKSC),5,08/11/2017,2-3,"['3-1', '0-3', '0-3', '3-0', '0-3']",2,3,6,10
HKU 2,i-MASK Advance Squash Club 7,Kwun Chung (KCSC),5,08/11/2017,4-1,"['3-0', '3-1', '3-1', '0-3', '3-1']",4,1,12,6
Head Shatin 4,Hong Kong Football Club 11,Cornwall Street (CSPSC),5,08/11/2017,4-1,"['3-0', '3-0', '2-3', '3-0', '3-1']",4,1,14,4
Star River 2,Studio Pro,Cornwall Street (CSPSC),5,08/11/2017,2-3,"['3-2', '1-3', '1-3', '0-3', '3-0']",2,3,8,11
Hong Kong Cricket Club 6,Kinetic 3,Hong Kong Cricket Club (HKCC),5,08/11/2017,4-1,"['3-0', '3-0', '3-2', '2-3', '3-0']",4,1,14,5
Perrier Sergio Tacchini KCC 7,Flash,Kowloon Cricket Club (KCC),5,08/11/2017,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
Kinetic 3,Los Galacticos,HK Squash Centre (HKSC),6,22/11/2017,1-4,"['2-3', '0-3', '0-3', '0-3', '3-2']",1,4,5,14
Studio Pro,Hong Kong Cricket Club 6,Java Road (JRSC),6,22/11/2017,3-2,"['0-3', '0-3', '3-0', '3-0', '3-1']",3,2,9,7
i-MASK Advance Squash Club 7,Perrier Sergio Tacchini KCC 7,Cornwall Street (CSPSC),6,22/11/2017,2-3,"['0-3', '1-3', '3-0', '0-3', '3-1']",2,3,7,10
Flash,Head Shatin 4,Cornwall Street (CSPSC),6,22/11/2017,1-4,"['0-3', '2-3', '0-3', '0-3', '3-0']",1,4,5,12
Banbil,HKU 2,HK Squash Centre (HKSC),6,22/11/2017,2-3,"['3-1', '1-3', '0-3', '1-3', '3-0']",2,3,8,10
Hong Kong Football Club 11,Star River 2,Hong Kong Football Club (HKFC),6,22/11/2017,4-1,"['3-1', '3-0', '3-0', '2-3', '3-0']",4,1,14,4
Los Galacticos,Studio Pro,HK Squash Centre (HKSC),7,29/11/2017,2-3,"['3-2', '0-3', '1-3', '3-2', '1-3']",2,3,8,13
Banbil,Kinetic 3,HK Squash Centre (HKSC),7,29/11/2017,2-3,"['2-3', '2-3', '1-3', '3-0', '3-1']",2,3,11,10
Star River 2,Flash,Cornwall Street (CSPSC),7,29/11/2017,2-3,"['1-3', '1-3', '3-1', '0-3', '3-1']",2,3,8,11
Head Shatin 4,i-MASK Advance Squash Club 7,Cornwall Street (CSPSC),7,29/11/2017,4-1,"['1-3', '3-0', '3-1', '3-0', '3-0']",4,1,13,4
Hong Kong Football Club 11,Hong Kong Cricket Club 6,Hong Kong Football Club (HKFC),7,29/11/2017,2-3,"['1-3', '0-3', '3-0', '3-0', '0-3']",2,3,7,9
Perrier Sergio Tacchini KCC 7,HKU 2,Kowloon Cricket Club (KCC),7,29/11/2017,3-2,"['3-0', '3-0', '0-3', '1-3', '3-0']",3,2,10,6
Studio Pro,Banbil,Java Road (JRSC),8,06/12/2017,3-2,"['3-1', '2-3', '2-3', '3-2', '3-0']",3,2,13,9
i-MASK Advance Squash Club 7,Star River 2,Cornwall Street (CSPSC),8,06/12/2017,4-1,"['3-1', '3-1', '3-0', '2-3', '3-0']",4,1,14,5
Flash,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),8,06/12/2017,2-3,"['0-3', '0-3', '3-1', '3-2', '1-3']",2,3,7,12
Kinetic 3,HKU 2,HK Squash Centre (HKSC),8,06/12/2017,2-3,"['3-0', '0-3', '0-3', '2-3', '3-0']",2,3,8,9
Hong Kong Football Club 11,Los Galacticos,Hong Kong Football Club (HKFC),8,06/12/2017,4-1,"['3-0', '2-3', '3-0', '3-0', '3-0']",4,1,14,3
Perrier Sergio Tacchini KCC 7,Head Shatin 4,Kowloon Cricket Club (KCC),8,06/12/2017,2-3,"['3-2', '0-3', '2-3', '3-0', '2-3']",2,3,10,11
Kinetic 3,Studio Pro,HK Squash Centre (HKSC),9,13/12/2017,1-4,"['3-0', '1-3', '0-3', '0-3', '0-3']",1,4,4,12
Los Galacticos,Flash,HK Squash Centre (HKSC),9,13/12/2017,3-2,"['3-0', '0-3', '3-1', '3-0', '0-3']",3,2,9,7
Banbil,Hong Kong Football Club 11,HK Squash Centre (HKSC),9,13/12/2017,3-2,"['0-3', '3-1', '3-2', '1-3', '3-0']",3,2,10,9
Star River 2,Perrier Sergio Tacchini KCC 7,Cornwall Street (CSPSC),9,13/12/2017,0-5,"['0-3', '1-3', '0-3', '1-3', '0-3']",0,5,2,15
Head Shatin 4,HKU 2,Cornwall Street (CSPSC),9,13/12/2017,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Hong Kong Cricket Club 6,i-MASK Advance Squash Club 7,Hong Kong Cricket Club (HKCC),9,13/12/2017,3-2,"['3-2', '3-0', '0-3', '1-3', '3-0']",3,2,10,8
Los Galacticos,i-MASK Advance Squash Club 7,HK Squash Centre (HKSC),10,03/01/2018,2-3,"['1-3', '3-0', '1-3', '3-2', 'WO']",2,3,8,11
Head Shatin 4,Star River 2,Cornwall Street (CSPSC),10,03/01/2018,5-0,"['3-1', '3-0', '3-0', '3-0', '3-1']",5,0,15,2
Banbil,Flash,HK Squash Centre (HKSC),10,03/01/2018,4-1,"['1-3', '3-0', '3-1', '3-2', '3-0']",4,1,13,6
Studio Pro,HKU 2,Java Road (JRSC),10,03/01/2018,2-3,"['1-3', '3-0', '0-3', '0-3', '3-0']",2,3,7,9
Hong Kong Football Club 11,Kinetic 3,Hong Kong Football Club (HKFC),10,03/01/2018,3-2,"['3-1', '0-3', '3-1', '3-0', 'CR']",3,2,12,5
Perrier Sergio Tacchini KCC 7,Hong Kong Cricket Club 6,Kowloon Cricket Club (KCC),10,03/01/2018,4-1,"['3-0', '3-0', '3-0', '0-3', '3-0']",4,1,12,3
Los Galacticos,Perrier Sergio Tacchini KCC 7,HK Squash Centre (HKSC),11,10/01/2018,0-4,"['0-3', '1-1', '0-3', '0-3', '0-3']",0,4,1,13
Kinetic 3,Flash,HK Squash Centre (HKSC),11,10/01/2018,2-3,"['3-2', '3-0', '2-3', '1-3', '1-3']",2,3,10,11
Banbil,i-MASK Advance Squash Club 7,HK Squash Centre (HKSC),11,10/01/2018,2-3,"['3-1', '3-0', '0-3', '1-3', '0-3']",2,3,7,10
Hong Kong Football Club 11,Studio Pro,Hong Kong Football Club (HKFC),11,10/01/2018,4-1,"['3-0', '3-0', '3-1', '3-1', '0-3']",4,1,12,5
Star River 2,HKU 2,Cornwall Street (CSPSC),11,10/01/2018,2-3,"['1-3', '0-3', '0-3', '3-0', '3-2']",2,3,7,11
Hong Kong Cricket Club 6,Head Shatin 4,Hong Kong Cricket Club (HKCC),11,10/01/2018,2-3,"['3-1', '0-3', '0-3', '1-3', '3-0']",2,3,7,10
Head Shatin 4,Los Galacticos,Cornwall Street (CSPSC),12,17/01/2018,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Kinetic 3,i-MASK Advance Squash Club 7,HK Squash Centre (HKSC),12,17/01/2018,2-3,"['3-0', '1-3', '0-3', '3-0', '0-3']",2,3,7,9
Banbil,Perrier Sergio Tacchini KCC 7,HK Squash Centre (HKSC),12,17/01/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
Studio Pro,Flash,Java Road (JRSC),12,17/01/2018,4-1,"['3-2', '0-3', '3-0', '3-0', '3-1']",4,1,12,6
HKU 2,Hong Kong Football Club 11,Kwun Chung (KCSC),12,17/01/2018,1-4,"['1-3', '1-3', '3-0', '1-3', '0-3']",1,4,6,12
Hong Kong Cricket Club 6,Star River 2,Hong Kong Cricket Club (HKCC),12,17/01/2018,2-3,"['3-0', '1-3', '3-2', '2-3', '2-3']",2,3,11,11
i-MASK Advance Squash Club 7,Studio Pro,Cornwall Street (CSPSC),13,24/01/2018,4-1,"['3-1', '0-3', '3-1', '3-1', '3-0']",4,1,12,6
Star River 2,Los Galacticos,Cornwall Street (CSPSC),13,24/01/2018,2-3,"['3-2', '1-3', '3-1', '2-3', '1-3']",2,3,10,12
Head Shatin 4,Banbil,Cornwall Street (CSPSC),13,24/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Flash,Hong Kong Football Club 11,Cornwall Street (CSPSC),13,24/01/2018,3-2,"['3-1', '0-3', '3-2', '1-3', 'CR']",3,2,10,9
HKU 2,Hong Kong Cricket Club 6,Kwun Chung (KCSC),13,24/01/2018,4-1,"['3-0', '0-3', '3-0', '3-0', '3-0']",4,1,12,3
Perrier Sergio Tacchini KCC 7,Kinetic 3,Kowloon Cricket Club (KCC),13,24/01/2018,4-1,"['3-0', '3-0', '3-1', '0-3', '3-1']",4,1,12,5
Banbil,Star River 2,HK Squash Centre (HKSC),14,31/01/2018,3-2,"['3-0', '3-0', '3-2', '0-3', '0-3']",3,2,9,8
Los Galacticos,Hong Kong Cricket Club 6,HK Squash Centre (HKSC),14,31/01/2018,1-4,"['0-3', '3-2', '0-3', '0-3', '0-3']",1,4,3,14
Kinetic 3,Head Shatin 4,HK Squash Centre (HKSC),14,31/01/2018,0-5,"['2-3', '1-3', '0-3', '0-3', '0-3']",0,5,3,15
Studio Pro,Perrier Sergio Tacchini KCC 7,Java Road (JRSC),14,31/01/2018,1-4,"['0-3', '1-3', '1-3', '3-0', '0-3']",1,4,5,12
Flash,HKU 2,Cornwall Street (CSPSC),14,31/01/2018,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
Hong Kong Football Club 11,i-MASK Advance Squash Club 7,Hong Kong Football Club (HKFC),14,31/01/2018,2-3,"['3-0', '0-3', '0-3', '1-3', '3-1']",2,3,7,10
Los Galacticos,HKU 2,HK Squash Centre (HKSC),15,07/02/2018,0-5,"['0-3', '1-3', '0-3', 'WO', 'WO']",0,5,1,15
i-MASK Advance Squash Club 7,Flash,Cornwall Street (CSPSC),15,07/02/2018,4-1,"['0-3', '3-0', '3-0', '3-0', '3-1']",4,1,12,4
Head Shatin 4,Studio Pro,Cornwall Street (CSPSC),15,07/02/2018,4-1,"['3-0', '3-2', '3-0', '3-0', '1-3']",4,1,13,5
Star River 2,Kinetic 3,Cornwall Street (CSPSC),15,07/02/2018,2-3,"['1-3', '3-0', '3-2', '0-3', '0-3']",2,3,7,11
Hong Kong Cricket Club 6,Banbil,Hong Kong Cricket Club (HKCC),15,07/02/2018,5-0,"['3-0', '3-0', '3-0', '3-2', '3-0']",5,0,15,2
Perrier Sergio Tacchini KCC 7,Hong Kong Football Club 11,Kowloon Cricket Club (KCC),15,07/02/2018,5-0,"['3-0', '3-1', '3-0', '3-0', '3-0']",5,0,15,1
Kinetic 3,Hong Kong Cricket Club 6,HK Squash Centre (HKSC),16,28/02/2018,4-1,"['3-0', '3-1', '3-2', '3-2', '0-3']",4,1,12,8
Banbil,Los Galacticos,HK Squash Centre (HKSC),16,28/02/2018,4-1,"['3-1', '3-0', '3-1', '0-3', 'WO']",4,1,12,5
Studio Pro,Star River 2,Java Road (JRSC),16,28/02/2018,4-1,"['1-3', '3-0', '3-0', '3-0', '3-2']",4,1,13,5
Flash,Perrier Sergio Tacchini KCC 7,Cornwall Street (CSPSC),16,28/02/2018,0-5,"['2-3', '0-3', '0-3', '0-3', '0-3']",0,5,2,15
i-MASK Advance Squash Club 7,HKU 2,Cornwall Street (CSPSC),16,28/02/2018,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Hong Kong Football Club 11,Head Shatin 4,Hong Kong Football Club (HKFC),16,28/02/2018,0-5,"['0-3', '1-3', '0-3', '0-3', '0-3']",0,5,1,15
Los Galacticos,Kinetic 3,HK Squash Centre (HKSC),17,07/03/2018,2-3,"['0-3', '3-2', '2-3', '0-3', '3-1']",2,3,8,12
HKU 2,Banbil,Kwun Chung (KCSC),17,07/03/2018,3-2,"['3-0', '1-3', '0-3', '3-1', '3-0']",3,2,10,7
Head Shatin 4,Flash,Cornwall Street (CSPSC),17,07/03/2018,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
Star River 2,Hong Kong Football Club 11,Cornwall Street (CSPSC),17,07/03/2018,1-4,"['1-3', '0-3', '2-3', '3-0', '0-3']",1,4,6,12
Hong Kong Cricket Club 6,Studio Pro,Hong Kong Cricket Club (HKCC),17,07/03/2018,4-1,"['3-0', '3-0', '0-3', '3-1', '3-0']",4,1,12,4
Perrier Sergio Tacchini KCC 7,i-MASK Advance Squash Club 7,Kowloon Cricket Club (KCC),17,07/03/2018,2-3,"['3-1', '0-3', '2-3', '3-0', '1-3']",2,3,9,10
Kinetic 3,Banbil,HK Squash Centre (HKSC),18,14/03/2018,5-0,"['3-1', '3-0', '3-0', '3-1', '3-1']",5,0,15,3
Studio Pro,Los Galacticos,Java Road (JRSC),18,14/03/2018,3-2,"['1-3', '1-3', '3-1', '3-0', '3-0']",3,2,11,7
Flash,Star River 2,Cornwall Street (CSPSC),18,14/03/2018,4-1,"['3-1', '3-1', '3-2', '3-0', '0-3']",4,1,12,7
i-MASK Advance Squash Club 7,Head Shatin 4,Cornwall Street (CSPSC),18,14/03/2018,0-5,"['0-3', '0-3', '0-3', '0-3', '2-3']",0,5,2,15
HKU 2,Perrier Sergio Tacchini KCC 7,Kwun Chung (KCSC),18,14/03/2018,1-4,"['1-3', '1-3', '0-3', '3-0', '0-3']",1,4,5,12
Hong Kong Cricket Club 6,Hong Kong Football Club 11,Hong Kong Cricket Club (HKCC),18,14/03/2018,5-0,"['3-2', '3-0', '3-2', '3-1', '3-2']",5,0,15,7
Los Galacticos,Hong Kong Football Club 11,HK Squash Centre (HKSC),19,21/03/2018,1-4,"['0-3', '1-3', '3-2', '0-3', '0-3']",1,4,4,14
Banbil,Studio Pro,HK Squash Centre (HKSC),19,21/03/2018,3-2,"['3-1', '3-2', '3-1', '1-3', '1-3']",3,2,11,10
HKU 2,Kinetic 3,Kwun Chung (KCSC),19,21/03/2018,5-0,"['3-1', '3-0', '3-0', '3-1', '3-0']",5,0,15,2
Star River 2,i-MASK Advance Squash Club 7,Cornwall Street (CSPSC),19,21/03/2018,1-4,"['0-3', '3-0', '0-3', '0-3', '2-3']",1,4,5,12
Head Shatin 4,Perrier Sergio Tacchini KCC 7,Cornwall Street (CSPSC),19,21/03/2018,4-1,"['0-3', '3-1', '3-1', '3-0', '3-1']",4,1,12,6
Hong Kong Cricket Club 6,Flash,Hong Kong Cricket Club (HKCC),19,21/03/2018,4-1,"['3-0', '3-0', '3-1', '3-0', '2-3']",4,1,14,4
Studio Pro,Kinetic 3,Java Road (JRSC),20,11/04/2018,2-3,"['1-3', '1-3', '3-1', '3-0', '0-3']",2,3,8,10
i-MASK Advance Squash Club 7,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),20,11/04/2018,1-4,"['1-3', '0-3', '1-3', '3-1', '2-3']",1,4,7,13
Flash,Los Galacticos,Cornwall Street (CSPSC),20,11/04/2018,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
HKU 2,Head Shatin 4,Kwun Chung (KCSC),20,11/04/2018,2-3,"['3-1', '1-3', '3-1', '0-3', '0-3']",2,3,7,11
Hong Kong Football Club 11,Banbil,Hong Kong Football Club (HKFC),20,11/04/2018,5-0,"['3-1', '3-0', '3-0', '3-1', '3-1']",5,0,15,3
Perrier Sergio Tacchini KCC 7,Star River 2,Kowloon Cricket Club (KCC),20,11/04/2018,4-1,"['3-0', '3-0', '3-0', '2-3', '3-0']",4,1,14,3
i-MASK Advance Squash Club 7,Los Galacticos,Cornwall Street (CSPSC),21,18/04/2018,5-0,"['WO', 'WO', 'WO', 'WO', 'WO']",5,0,15,0
Flash,Banbil,Cornwall Street (CSPSC),21,18/04/2018,2-3,"['3-0', '0-3', '0-3', '1-3', '3-0']",2,3,7,9
Kinetic 3,Hong Kong Football Club 11,HK Squash Centre (HKSC),21,18/04/2018,2-3,"['3-1', '2-3', '0-3', '0-3', '3-1']",2,3,8,11
HKU 2,Studio Pro,Kwun Chung (KCSC),21,18/04/2018,4-1,"['3-0', '3-1', '3-1', '0-3', '3-1']",4,1,12,6
Star River 2,Head Shatin 4,Cornwall Street (CSPSC),21,18/04/2018,1-4,"['0-3', '0-3', '0-3', '0-3', '3-0']",1,4,3,12
Hong Kong Cricket Club 6,Perrier Sergio Tacchini KCC 7,Hong Kong Cricket Club (HKCC),21,18/04/2018,2-3,"['1-3', '3-0', '1-3', '3-1', '0-3']",2,3,8,10
i-MASK Advance Squash Club 7,Banbil,Cornwall Street (CSPSC),22,25/04/2018,1-4,"['3-2', '0-3', '1-3', '0-3', '0-3']",1,4,4,14
Flash,Kinetic 3,Cornwall Street (CSPSC),22,25/04/2018,3-2,"['2-3', '2-3', '3-1', '3-0', '3-0']",3,2,13,7
Head Shatin 4,Hong Kong Cricket Club 6,Cornwall Street (CSPSC),22,25/04/2018,3-2,"['1-3', '3-0', '3-0', '3-0', '1-3']",3,2,11,6
HKU 2,Star River 2,Kwun Chung (KCSC),22,25/04/2018,4-1,"['3-0', '3-1', '3-0', '1-3', '3-2']",4,1,13,6
Studio Pro,Hong Kong Football Club 11,Java Road (JRSC),22,25/04/2018,3-2,"['0-3', '1-3', '3-1', '3-0', 'CR']",3,2,10,7
Perrier Sergio Tacchini KCC 7,Los Galacticos,Kowloon Cricket Club (KCC),22,25/04/2018,4-1,"['3-0', '3-1', '3-0', '1-3', '3-0']",4,1,13,4
