Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 1A,25.0,75.0,100.0,66.66666666666667,10
Hong Kong Cricket Club 1,33.33333333333333,33.33333333333333,66.66666666666666,44.444444444444436,9
Hong Kong Football Club 1A,50.0,25.0,50.0,41.666666666666664,12
FWD,40.0,60.0,20.0,40.0,15
Kowloon Cricket Club 1B,33.33333333333333,0.0,66.66666666666666,33.33333333333333,9
Hong Kong Football Club 1B,50.0,0.0,0.0,16.666666666666668,6
