Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10
Kowloon Cricket Club 6B,18,16.097019403880775,1.9029805961192239,82.12562512502501,100.0,99.33986797359472,0.6601320264052811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Services Recreation Club 2,18,12.463492698539708,5.536507301460292,68.69933986797359,99.77995599119824,0.6601320264052811,90.55811162232446,7.501500300060012,1.0602120424084818,0.20004000800160032,0.020004000800160033,0.0,0.0,0.0,0.0
Hong Kong Cricket Club 4,18,10.825965193038607,7.174034806961393,59.34786957391478,82.35647129425885,0.0,6.761352270454091,50.6501300260052,24.944988997799562,11.202240448089618,4.920984196839369,1.340268053610722,0.18003600720144028,0.0,0.0
Kowloon Cricket Club 6A,18,9.211842368473695,8.788157631526305,57.72874574914983,68.39367873574716,0.0,1.7403480696139229,29.70594118823765,36.947389477895584,17.343468693738746,8.821764352870574,4.120824164832967,1.300260052010402,0.020004000800160033,0.0
Hong Kong Football Club 6B,18,9.352070414082817,8.647929585917183,54.365673134626924,29.92598519703941,0.0,0.28005601120224044,8.581716343268655,21.064212842568512,34.02680536107221,21.924384876975395,10.342068413682737,3.6407281456291263,0.14002800560112022,0.0
Hong Kong Football Club 6C,18,7.955191038207642,10.04480896179236,51.88517703540708,10.942188437687538,0.0,0.0,2.2404480896179235,8.701740348069615,17.643528705741147,27.805561112222442,27.285457091418287,15.843168633726744,0.48009601920384076,0.0
Global Squash 1,18,9.055211042208441,8.944788957791559,50.189637927585515,5.98119623924785,0.0,0.0,1.0002000400080016,4.980996199239848,13.882776555311063,22.584516903380678,29.385877175435088,24.724944988997798,3.4406881376275256,0.0
Hong Kong Football Club 6A,18,7.862772554510903,10.137227445489097,48.434286857371475,2.6205241048209644,0.0,0.0,0.3200640128025605,2.3004600920184037,5.6811362272454495,13.582716543308662,26.285257051410284,46.5493098619724,5.281056211242249,0.0
Friend Club 3,18,4.805561112222445,13.194438887777554,40.286657331466294,0.0,0.0,0.0,0.0,0.0,0.020004000800160033,0.34006801360272054,1.240248049609922,7.7615523104620925,89.89797959591918,0.7401480296059212
Social Squash Team,18,2.370874174834967,15.629125825165033,26.9369873974795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7401480296059212,99.25985197039408
