Team,Played,Won,Lost,Points
Sergio Tacchini KCC 11,16,15,1,79
Hong Kong Football Club 11,16,9,7,58
Vitality Squash 1,16,8,8,49
Hong Kong Cricket Club 4,16,4,12,26
Martinis,16,4,12,24
