Team,Played,Won,Lost,Points
North District Sports Association 1,20,17,3,91
Kinetic 3,20,16,4,89
South China Athletic Association,20,15,5,85
ZOMA,20,14,6,78
Airporterz,20,12,8,75
Sha Tin Squash Rackets Club Team 6,20,12,8,59
Star River 3,20,10,10,59
Global Squash 2,20,7,13,47
Hong Kong Football Club 16,20,5,15,47
Latecomers,20,2,18,12
CSD,20,0,20,-4
