Team,Played,Won,Lost,Points
Sergio Tacchini KCC 5A,18,17,1,96
Energetic,18,15,3,81
X - Alpha,18,14,4,80
Sha Tin Squash Rackets Club Team 1,18,12,6,67
Sergio Tacchini KCC 5B,18,9,9,56
Hong Kong Football Club 5,18,10,8,53
Hong Kong Cricket Club 2,18,5,13,42
Fusion Squash Club 1,18,5,13,38
Squashathon,18,3,15,25
Howard's Folly Wine LRC Div 5,18,0,18,1
