Team,Played,Won,Lost,Points
United Services Recreation Club 2,21,18,3,101
Friend Club 4,21,16,5,83
Hong Kong Football Club 10A,21,11,10,67
Hong Kong Football Club 10B,21,10,11,66
Social Squash Team,21,12,9,65
Twister 2,21,8,13,48
The Hong Kong Jockey Club Div 10,21,6,15,41
Friend Club 3,21,3,18,32
