Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
HKIS Div 15,2,1,1,7,6,4
Sha Tin 7,2,1,1,6,5,5
Squashathon One,2,1,1,6,5,5
Physical Chess 5,1,1,0,4,3,2
Royal Hong Kong Yacht Club Div 15,1,1,0,4,3,2
Hong Kong Cricket Club 8,2,0,2,4,4,6
United Services Recreation Club 4,2,1,1,3,4,6
