Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Sha Tin 5,2,2,0,9,7,3
Kinetic 3,2,2,0,8,6,4
Star River 1,2,1,1,6,5,5
Invader Squash,2,1,1,6,5,5
Global Squash 2,2,1,1,6,5,5
BOSS,1,1,0,6,5,0
Tuen Mun Squash Club,2,1,1,4,3,7
7NT,1,1,0,4,3,2
i-Mask Advance Squash Club 4,2,0,2,4,4,6
The Squash Club 3,2,0,2,4,4,6
Hong Kong Cricket Club 7,2,0,2,3,3,7
