Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,2,2,0,11,9,1
Electrify Squash Div 14,2,2,0,9,7,3
Hong Kong Football Club 14B,2,1,1,8,7,3
North District Sports Association 3,2,1,1,6,5,5
Kowloon Cricket Club 14,2,1,1,6,5,5
8 Virtues + 1,2,1,1,4,3,7
X-Alpha 6,2,0,2,3,3,7
Hong Kong Football Club 14A,2,0,2,1,1,9
