Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
SKCSC M4,100.0,100.0,88.88888888888889,88.88888888888889,88.88888888888889,93.33333333333334,45
WAKO,62.5,62.5,75.0,87.5,85.71428571428571,74.64285714285714,39
United Services Recreation Club M4,66.66666666666666,66.66666666666666,44.44444444444444,77.77777777777779,100.0,71.11111111111111,45
Hong Kong Football Club M4A,62.5,87.5,75.0,62.5,62.5,70.0,40
Hong Kong Football Club M4B,50.0,87.5,62.5,71.42857142857143,71.42857142857143,68.57142857142858,38
Kowloon Cricket Club M4,33.33333333333333,66.66666666666666,77.77777777777779,77.77777777777779,62.5,63.61111111111111,44
Hong Kong Cricket Club M4,55.55555555555556,33.33333333333333,55.55555555555556,44.44444444444444,44.44444444444444,46.66666666666667,45
Bolton,75.0,50.0,25.0,25.0,25.0,40.0,20
Hong Kong Club Blue,11.11111111111111,11.11111111111111,33.33333333333333,44.44444444444444,55.55555555555556,31.111111111111107,45
Royal Hong Kong Yacht Club M4,22.22222222222222,33.33333333333333,22.22222222222222,11.11111111111111,33.33333333333333,24.444444444444443,45
