Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M1A,50.0,50.0,100.0,66.66666666666667,12
Hong Kong Football Club M1B,75.0,25.0,100.0,66.66666666666667,10
Hong Kong Cricket Club M1A,80.0,40.0,40.0,53.333333333333336,15
Hong Kong Cricket Club M1B,40.0,20.0,0.0,20.0,12
Squashathon M+,0.0,0.0,28.57142857142857,9.523809523809524,22
