Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Ladies Recreation Club M2A,25.0,15.0,-5.0,8.333333333333329,10.833333333333329
Hong Kong Cricket Club M2A,50.0,10.0,-55.0,30.0,8.75
Hong Kong Football Club M2B,60.0,-5.0,-55.0,33.33333333333334,8.333333333333343
Hong Kong Football Club M2A,-15.0,15.0,13.333333333333343,-20.0,-1.6666666666666572
Ladies Recreation Club M2B,0.0,-50.0,33.33333333333333,0.0,-4.166666666666668
Hong Kong Cricket Club M2B,0.0,-25.0,0.0,-16.66666666666667,-10.416666666666671
