Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
United Services Recreation Club 2,5.714285714285708,65.71428571428571,45.71428571428571,11.42857142857143,-2.857142857142861,25.14285714285714
Kowloon Cricket Club 6A,40.0,0.0,20.0,40.0,0.0,20.0
Hong Kong Cricket Club 4,33.333333333333336,16.66666666666667,-16.666666666666657,16.666666666666686,16.666666666666686,13.333333333333343
Global Squash 1,33.33333333333333,-30.0,13.333333333333329,13.333333333333329,23.333333333333343,10.666666666666671
Kowloon Cricket Club 6B,20.0,-20.0,0.0,20.0,20.0,8.0
Social Squash Team,26.66666666666667,6.666666666666671,-16.666666666666664,0.0,3.3333333333333357,4.000000000000007
Hong Kong Football Club 6B,10.0,15.0,-5.0,30.0,-30.0,4.0
Friend Club 3,25.714285714285715,25.714285714285715,-2.857142857142854,-2.857142857142854,-37.14285714285714,1.7142857142857153
Hong Kong Football Club 6C,-26.66666666666667,-26.66666666666667,26.666666666666657,-26.66666666666667,26.666666666666657,-5.333333333333343
Hong Kong Football Club 6A,-50.0,-10.0,10.0,-10.0,10.0,-10.0
