Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc
Hong Kong Cricket Club 2,15.0,40.0,20.0,15.0,22.5
Kowloon Cricket Club 2,20.0,0.0,-20.0,-20.0,-5.0
Young Player 2,-25.0,0.0,-25.0,8.333333333333329,-10.416666666666668
Hong Kong Football Club 2B,-25.0,0.0,-25.0,-25.0,-18.75
Hong Kong Football Club 2A,-50.0,-50.0,-50.0,-33.33333333333333,-45.83333333333333
