Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Tuen Mun Squash Club,33.33333333333334,100.0,100.0,16.66666666666667,-16.666666666666657,46.66666666666667
HKCC Tuesday Night Rockers,6.666666666666657,10.0,83.33333333333334,26.666666666666657,46.66666666666666,34.66666666666666
The Squash Club 3,16.66666666666667,-16.666666666666657,66.66666666666667,33.33333333333334,66.66666666666667,33.333333333333336
Global Squash 2,0.0,-33.33333333333334,33.333333333333336,33.333333333333336,33.333333333333336,13.333333333333336
Invader Squash,15.0,0.0,40.0,15.0,-5.0,13.0
7NT,0.0,-33.33333333333333,33.33333333333334,100.0,-66.66666666666666,6.666666666666671
Star River 1,-50.0,-33.33333333333334,50.0,33.33333333333333,16.666666666666657,3.3333333333333286
Kinetic 3,-26.666666666666657,26.66666666666667,46.66666666666667,-40.0,6.666666666666671,2.6666666666666714
BOSS,0.0,-50.0,0.0,0.0,0.0,-10.0
Sha Tin 5,0.0,0.0,-50.0,-50.0,0.0,-20.0
i-Mask Advance Squash Club 4,-50.0,0.0,50.0,-100.0,-50.0,-30.0
