Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club 7A,3,3,0,15,12,3,0,0,0,1
Vitality Squash 1,3,3,0,12,9,6,1,0,0,0
X-Alpha 3,4,2,2,12,11,9,0,0,1,0
UST,4,2,2,11,9,11,0,0,0,0
The Best Group 1,4,1,3,8,7,13,0,1,0,0
Hong Kong Cricket Club 5,3,1,2,8,7,8,0,0,0,0
Kinetic 1,3,0,3,5,5,10,0,0,0,0
