Team,Played,Won,Lost,Points
Tuen Mun Squash Club 1,18,16,2,86
Hong Kong Football Club 11,18,16,2,83
Twister 2,18,12,6,67
Kinetic 3,18,9,9,60
BOSS,18,5,13,43
i-MASK Advance Squash Club 8,18,9,9,42
Hong Kong Cricket Club 5,18,8,10,40
PCCW,18,5,13,39
Flash 1,18,10,8,37
Unique Squash 1,18,0,18,-4
