Team,Played,Won,Lost,Points
Honey Badger SC 1,21,20,1,96
Hong Kong Cricket Club 4,21,18,3,95
Twister 1,21,13,8,68
Hong Kong Football Club 9,21,9,12,63
Star River 1,21,10,11,62
Head Shatin 4,21,10,11,39
Revolution,21,3,18,29
DG Audio,21,1,20,25
