Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club 2,7,7,0,33,26,2
Hong Kong Football Club 2A,7,5,2,22,17,11
Hong Kong Football Club 2B,8,5,3,21,16,16
Hong Kong Cricket Club 2,7,1,6,10,9,19
Young Player 2,7,0,7,4,4,24
