Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Electrify Squash Div 15,16,15,1,80,65,15,0,7,0,0
RELAY 2,17,13,4,75,62,23,0,14,0,0
Squash-On,16,11,5,61,50,29,3,9,0,1
Fusion Squash Club 3,17,6,11,41,35,50,0,13,0,0
TNG 3,17,7,10,39,34,51,5,1,0,5
i-Mask Advance Squash Club 6,17,6,11,39,33,52,11,5,0,5
Squashathon MeGa,16,6,9,39,33,44,6,5,0,0
Serve - Ivors,16,1,14,4,14,62,29,0,11,0
