Home Team,Away Team,Venue,Match Week,Date
i-Mask Advance Squash Club L4,Hong Kong Football Club JSA,Cornwall Street Squash Centre,21,2025-04-11
JESSICA L4,Hong Kong Football Club L4,HK Squash Centre,21,2025-04-11
Electrify Squash Ladies,JESSICA Smashin' Mochi,HK Squash Centre,21,2025-04-11
