Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Cricket Club 2,X - Alpha,Hong Kong Cricket Club,1,11/10/2022,4-1,"['3-2', '3-2', '0-3', '3-0', '3-0']",4,1,12,7
Fusion Squash Club 1,Hong Kong Football Club 5,HK Squash Centre,1,11/10/2022,1-4,"['3-1', '0-3', '0-3', '0-3', '1-3']",1,4,4,13
Sha Tin Squash Rackets Club Team 1,Squashathon,Cornwall Street Squash Centre,1,11/10/2022,5-0,"['3-0', '3-1', '3-0', '3-0', '3-1']",5,0,15,2
Howard's Folly Wine LRC Div 5,Energetic,Ladies Recreation Club,1,11/10/2022,0-5,"['0-3', '0-3', '0-3', '1-2', '1-3']",0,5,2,14
Sergio Tacchini KCC 5A,Sergio Tacchini KCC 5B,Kowloon Cricket Club,1,11/10/2022,2-3,"['1-3', '2-3', '0-3', '3-0', '3-0']",2,3,9,9
X - Alpha,Energetic,Cornwall Street Squash Centre,2,18/10/2022,3-2,"['3-0', '1-3', '0-3', '3-0', '3-0']",3,2,10,6
Squashathon,Howard's Folly Wine LRC Div 5,Cornwall Street Squash Centre,2,18/10/2022,5-0,"['3-1', '3-0', '3-2', '3-2', '3-0']",5,0,15,5
Sha Tin Squash Rackets Club Team 1,Sergio Tacchini KCC 5B,Cornwall Street Squash Centre,2,18/10/2022,3-2,"['3-1', '1-3', '0-3', '3-1', '3-0']",3,2,10,8
Fusion Squash Club 1,Sergio Tacchini KCC 5A,HK Squash Centre,2,18/10/2022,1-4,"['0-3', '3-0', '2-3', '0-3', '0-3']",1,4,5,12
Hong Kong Football Club 5,Hong Kong Cricket Club 2,Hong Kong Football Club,2,18/10/2022,3-2,"['1-3', '3-0', '1-3', '3-0', '3-2']",3,2,11,8
X - Alpha,Hong Kong Football Club 5,Cornwall Street Squash Centre,3,25/10/2022,5-0,"['3-0', '3-0', '3-2', '3-0', '3-0']",5,0,15,2
Sergio Tacchini KCC 5A,Hong Kong Cricket Club 2,Kowloon Cricket Club,3,25/10/2022,3-2,"['1-3', '3-1', '2-3', '3-0', '3-0']",3,2,12,7
Sha Tin Squash Rackets Club Team 1,Fusion Squash Club 1,Cornwall Street Squash Centre,3,25/10/2022,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Howard's Folly Wine LRC Div 5,Sergio Tacchini KCC 5B,Ladies Recreation Club,3,25/10/2022,1-4,"['0-3', '0-3', '0-3', '0-3', 'CR']",1,4,0,15
Energetic,Squashathon,Cornwall Street Squash Centre,3,25/10/2022,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
X - Alpha,Squashathon,Cornwall Street Squash Centre,4,01/11/2022,5-0,"['3-0', '3-0', '3-0', '3-1', '3-0']",5,0,15,1
Sergio Tacchini KCC 5B,Energetic,Kowloon Cricket Club,4,01/11/2022,2-3,"['3-1', '2-3', '3-1', '1-3', '1-3']",2,3,10,11
Fusion Squash Club 1,Howard's Folly Wine LRC Div 5,HK Squash Centre,4,01/11/2022,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Sha Tin Squash Rackets Club Team 1,Hong Kong Cricket Club 2,Cornwall Street Squash Centre,4,01/11/2022,3-2,"['3-1', '0-3', '3-0', '0-3', '3-0']",3,2,9,7
Hong Kong Football Club 5,Sergio Tacchini KCC 5A,Hong Kong Football Club,4,01/11/2022,0-5,"['0-3', '1-3', '2-3', '1-3', '0-3']",0,5,4,15
Sergio Tacchini KCC 5A,X - Alpha,Kowloon Cricket Club,5,08/11/2022,3-2,"['3-0', '3-1', '1-3', '1-3', '3-2']",3,2,11,9
Sha Tin Squash Rackets Club Team 1,Hong Kong Football Club 5,Cornwall Street Squash Centre,5,08/11/2022,5-0,"['3-1', '3-2', '3-1', '3-1', '3-0']",5,0,15,5
Howard's Folly Wine LRC Div 5,Hong Kong Cricket Club 2,Ladies Recreation Club,5,08/11/2022,0-5,"['0-3', '0-3', '0-3', '1-3', '0-3']",0,5,1,15
Energetic,Fusion Squash Club 1,Cornwall Street Squash Centre,5,08/11/2022,5-0,"['3-1', '3-0', '3-0', '3-2', '3-2']",5,0,15,5
Squashathon,Sergio Tacchini KCC 5B,Cornwall Street Squash Centre,5,08/11/2022,2-3,"['3-0', '0-3', '0-3', '2-3', '3-1']",2,3,8,10
X - Alpha,Sergio Tacchini KCC 5B,Cornwall Street Squash Centre,6,15/11/2022,4-1,"['3-1', '2-3', '3-1', '3-0', '3-1']",4,1,14,6
Fusion Squash Club 1,Squashathon,HK Squash Centre,6,15/11/2022,5-0,"['3-0', '3-1', '3-0', '3-2', '3-0']",5,0,15,3
Hong Kong Cricket Club 2,Energetic,Hong Kong Cricket Club,6,15/11/2022,2-3,"['3-0', '3-1', '1-3', '0-3', '2-3']",2,3,9,10
Hong Kong Football Club 5,Howard's Folly Wine LRC Div 5,Hong Kong Football Club,6,15/11/2022,5-0,"['3-0', '3-1', '3-2', '3-0', '3-0']",5,0,15,3
Sergio Tacchini KCC 5A,Sha Tin Squash Rackets Club Team 1,Kowloon Cricket Club,6,15/11/2022,5-0,"['3-0', '3-0', '3-1', '3-1', '3-0']",5,0,15,2
Sha Tin Squash Rackets Club Team 1,X - Alpha,Cornwall Street Squash Centre,7,22/11/2022,1-4,"['1-3', '1-3', '3-1', '0-3', '2-3']",1,4,7,13
Howard's Folly Wine LRC Div 5,Sergio Tacchini KCC 5A,Ladies Recreation Club,7,22/11/2022,0-5,"['0-3', '0-3', '1-3', '1-3', '1-3']",0,5,3,15
Energetic,Hong Kong Football Club 5,Cornwall Street Squash Centre,7,22/11/2022,4-1,"['0-3', '3-2', '3-0', '3-0', '3-0']",4,1,12,5
Hong Kong Cricket Club 2,Squashathon,Hong Kong Cricket Club,7,22/11/2022,2-3,"['0-3', '2-3', '3-2', '3-1', '2-3']",2,3,10,12
