Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club 10A,United Services Recreation Club 2,Cornwall Street Squash Centre,9,05/12/2022,0-5,"['0-3', '1-3', '1-3', '2-3', '1-3']",0,5,5,15
The Hong Kong Jockey Club Div 10,Hong Kong Football Club 10B,HKJC Sha Tin Club House,9,05/12/2022,1-4,"['3-0', '0-3', '0-3', '1-3', '2-3']",1,4,6,12
Friend Club 3,Twister 2,Cornwall Street Squash Centre,9,05/12/2022,2-3,"['3-0', '3-2', '2-3', '0-3', '2-3']",2,3,10,11
Friend Club 4,Social Squash Team,Cornwall Street Squash Centre,9,05/12/2022,2-3,"['3-0', '0-3', '3-1', '1-3', '0-3']",2,3,7,10
Twister 2,Friend Club 4,Cornwall Street Squash Centre,10,12/12/2022,0-5,"['0-3', '0-3', '2-3', '0-3', '0-3']",0,5,2,15
Friend Club 3,Hong Kong Football Club 10B,Cornwall Street Squash Centre,10,12/12/2022,3-2,"['1-3', '0-3', '3-0', '3-0', '3-1']",3,2,10,7
United Services Recreation Club 2,The Hong Kong Jockey Club Div 10,United Services Recreation Club,10,12/12/2022,4-1,"['3-0', '3-0', '3-0', '3-0', '1-3']",4,1,13,3
Social Squash Team,Hong Kong Football Club 10A,HK Squash Centre,10,12/12/2022,1-4,"['1-3', '0-3', '3-0', '1-3', '0-3']",1,4,5,12
The Hong Kong Jockey Club Div 10,Hong Kong Football Club 10A,HKJC Sha Tin Club House,11,09/01/2023,1-4,"['3-0', '0-3', '1-3', '0-3', '1-3']",1,4,5,12
Friend Club 3,United Services Recreation Club 2,Cornwall Street Squash Centre,11,09/01/2023,0-5,"['1-3', '1-3', '2-3', '2-3', '1-3']",0,5,7,15
Friend Club 4,Hong Kong Football Club 10B,Cornwall Street Squash Centre,11,09/01/2023,3-2,"['3-0', '3-0', '0-3', '3-0', '2-3']",3,2,11,6
Twister 2,Social Squash Team,Cornwall Street Squash Centre,11,09/01/2023,3-2,"['3-2', '3-2', '3-1', '0-3', '1-3']",3,2,10,11
Twister 2,Hong Kong Football Club 10B,Cornwall Street Squash Centre,12,16/01/2023,3-2,"['0-3', '3-1', '3-2', '1-3', '3-1']",3,2,10,10
United Services Recreation Club 2,Friend Club 4,United Services Recreation Club,12,16/01/2023,1-4,"['0-3', '3-0', '1-3', '0-3', '2-3']",1,4,6,12
Friend Club 3,Hong Kong Football Club 10A,Cornwall Street Squash Centre,12,16/01/2023,1-4,"['3-2', '2-3', '1-3', '2-3', '2-3']",1,4,10,14
Social Squash Team,The Hong Kong Jockey Club Div 10,HK Squash Centre,12,16/01/2023,3-2,"['3-0', '3-1', '3-0', '2-3', '0-3']",3,2,11,7
Friend Club 3,The Hong Kong Jockey Club Div 10,Cornwall Street Squash Centre,13,06/02/2023,2-3,"['0-3', '0-3', '3-2', '0-3', '3-1']",2,3,6,12
Friend Club 4,Hong Kong Football Club 10A,Cornwall Street Squash Centre,13,06/02/2023,4-1,"['3-0', '3-1', '3-0', '3-1', '2-3']",4,1,14,5
Twister 2,United Services Recreation Club 2,Cornwall Street Squash Centre,13,06/02/2023,1-4,"['2-3', '0-3', '3-2', '2-3', '0-3']",1,4,7,14
Hong Kong Football Club 10B,Social Squash Team,Hong Kong Football Club,13,06/02/2023,2-3,"['3-2', '0-3', '0-3', '3-1', '1-3']",2,3,7,12
United Services Recreation Club 2,Hong Kong Football Club 10B,United Services Recreation Club,14,13/02/2023,3-2,"['3-2', '3-0', '3-0', '0-3', '0-3']",3,2,9,8
Hong Kong Football Club 10A,Twister 2,Hong Kong Football Club,14,13/02/2023,4-1,"['3-1', '0-3', '3-1', '3-0', '3-0']",4,1,12,5
The Hong Kong Jockey Club Div 10,Friend Club 4,HKJC Sha Tin Club House,14,13/02/2023,1-4,"['2-3', '0-3', '1-3', '0-3', '3-1']",1,4,6,13
Social Squash Team,Friend Club 3,HK Squash Centre,14,13/02/2023,4-1,"['3-1', '3-0', '3-1', '3-1', '1-3']",4,1,13,6
Hong Kong Football Club 10A,Hong Kong Football Club 10B,Hong Kong Football Club,15,20/02/2023,4-1,"['3-0', '3-0', '3-0', '0-3', '3-1']",4,1,12,4
Friend Club 3,Friend Club 4,Cornwall Street Squash Centre,15,20/02/2023,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
The Hong Kong Jockey Club Div 10,Twister 2,HKJC Sha Tin Club House,15,20/02/2023,3-2,"['3-0', '3-0', '0-3', '1-3', '3-2']",3,2,10,8
United Services Recreation Club 2,Social Squash Team,United Services Recreation Club,15,20/02/2023,5-0,"['3-1', '3-2', '3-1', '3-1', '3-0']",5,0,15,5
United Services Recreation Club 2,Hong Kong Football Club 10A,United Services Recreation Club,16,27/02/2023,3-2,"['2-3', '3-0', '3-0', '1-3', '3-1']",3,2,12,7
Hong Kong Football Club 10B,The Hong Kong Jockey Club Div 10,Hong Kong Football Club,16,27/02/2023,4-1,"['0-3', '3-2', '3-1', '3-1', '3-0']",4,1,12,7
Twister 2,Friend Club 3,Cornwall Street Squash Centre,16,27/02/2023,4-1,"['3-2', '3-0', '1-3', '3-0', '3-0']",4,1,13,5
Social Squash Team,Friend Club 4,HK Squash Centre,16,27/02/2023,2-3,"['0-3', '2-3', '0-3', '3-0', '3-0']",2,3,8,9
Friend Club 4,Twister 2,Cornwall Street Squash Centre,17,06/03/2023,4-1,"['3-0', '3-1', '3-2', '2-3', '3-2']",4,1,14,8
Friend Club 3,Hong Kong Football Club 10B,Cornwall Street Squash Centre,17,06/03/2023,1-4,"['2-3', '1-3', '0-3', '2-3', '3-0']",1,4,8,12
The Hong Kong Jockey Club Div 10,United Services Recreation Club 2,HKJC Sha Tin Club House,17,06/03/2023,1-4,"['2-3', '0-3', '0-3', '3-1', '2-3']",1,4,7,13
Social Squash Team,Hong Kong Football Club 10A,HK Squash Centre,17,06/03/2023,4-1,"['3-0', '3-0', '0-3', '3-1', '3-2']",4,1,12,6
Hong Kong Football Club 10A,The Hong Kong Jockey Club Div 10,Hong Kong Football Club,18,13/03/2023,5-0,"['3-0', '3-1', '3-0', '3-2', '3-1']",5,0,15,4
United Services Recreation Club 2,Friend Club 3,United Services Recreation Club,18,13/03/2023,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Football Club 10B,Friend Club 4,Hong Kong Football Club,18,13/03/2023,2-3,"['0-3', '1-3', '3-1', '3-0', '1-3']",2,3,8,10
Social Squash Team,Twister 2,HK Squash Centre,18,13/03/2023,4-1,"['1-3', '3-0', '3-1', '3-0', '3-0']",4,1,13,4
Hong Kong Football Club 10B,Twister 2,Hong Kong Football Club,19,20/03/2023,2-3,"['1-3', '3-1', '2-3', '3-0', '0-3']",2,3,9,10
Friend Club 4,United Services Recreation Club 2,Cornwall Street Squash Centre,19,20/03/2023,5-0,"['3-0', '3-2', '3-0', '3-0', '3-0']",5,0,15,2
Hong Kong Football Club 10A,Friend Club 3,Hong Kong Football Club,19,20/03/2023,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
The Hong Kong Jockey Club Div 10,Social Squash Team,HKJC Sha Tin Club House,19,20/03/2023,2-3,"['1-3', '0-3', '1-3', '3-2', '3-2']",2,3,8,13
The Hong Kong Jockey Club Div 10,Friend Club 3,HKJC Sha Tin Club House,20,27/03/2023,2-3,"['3-1', '1-3', '3-0', '0-3', '0-3']",2,3,7,10
Hong Kong Football Club 10A,Friend Club 4,Hong Kong Football Club,20,27/03/2023,3-2,"['0-3', '0-3', '3-2', '3-1', '3-0']",3,2,9,9
United Services Recreation Club 2,Twister 2,United Services Recreation Club,20,27/03/2023,5-0,"['3-1', '3-0', '3-0', '3-1', '3-0']",5,0,15,2
Social Squash Team,Hong Kong Football Club 10B,HK Squash Centre,20,27/03/2023,2-3,"['3-1', '2-3', '1-3', '2-3', '3-0']",2,3,11,10
Hong Kong Football Club 10B,United Services Recreation Club 2,Hong Kong Football Club,21,17/04/2023,4-1,"['0-3', '3-1', '3-1', '3-0', 'CR']",4,1,12,5
Twister 2,Hong Kong Football Club 10A,Cornwall Street Squash Centre,21,17/04/2023,1-4,"['2-3', '3-0', '0-3', '0-3', '1-3']",1,4,6,12
Friend Club 4,The Hong Kong Jockey Club Div 10,Cornwall Street Squash Centre,21,17/04/2023,4-1,"['3-0', '3-1', '3-1', '3-1', '1-3']",4,1,13,6
Friend Club 3,Social Squash Team,Cornwall Street Squash Centre,21,17/04/2023,2-3,"['0-3', '3-1', '3-2', '1-3', '0-3']",2,3,7,12
