Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Young Player 3A,Young Player 3B,HK Squash Centre,1,11/10/2022,2-3,"['1-3', '0-3', '1-3', '3-1', '3-1']",2,3,8,11
Hong Kong Football Club 3A,Hong Kong Football Club 3B,Hong Kong Football Club,1,11/10/2022,4-1,"['3-0', '3-1', '3-0', '3-0', '0-3']",4,1,12,4
Hong Kong Football Club 3A,Young Player 3B,Hong Kong Football Club,2,18/10/2022,4-1,"['2-3', '3-0', '3-2', 'CR', 'CR']",4,1,14,5
Sergio Tacchini KCC 3,Young Player 3A,Kowloon Cricket Club,2,18/10/2022,5-0,"['3-0', 'CR', 'CR', 'CR', 'CR']",5,0,15,0
Sergio Tacchini KCC 3,Hong Kong Football Club 3A,Kowloon Cricket Club,3,25/10/2022,1-4,"['1-3', '0-3', '3-1', '0-3', 'CR']",1,4,4,13
Young Player 3B,Hong Kong Football Club 3B,HK Squash Centre,3,25/10/2022,2-3,"['2-3', '0-3', '3-1', '3-0', '0-3']",2,3,8,10
Hong Kong Football Club 3B,Sergio Tacchini KCC 3,Hong Kong Football Club,4,01/11/2022,3-2,"['3-0', '1-3', '2-3', 'WO', 'WO']",3,2,12,6
Young Player 3A,Hong Kong Football Club 3A,HK Squash Centre,4,01/11/2022,1-4,"['3-1', '0-3', '0-3', '1-3', '2-3']",1,4,6,13
Hong Kong Football Club 3B,Young Player 3A,Hong Kong Football Club,5,08/11/2022,4-1,"['0-3', '3-1', '3-0', '3-2', '3-1']",4,1,12,7
Young Player 3B,Sergio Tacchini KCC 3,HK Squash Centre,5,08/11/2022,4-1,"['2-3', '3-0', 'CR', 'CR', 'CR']",4,1,14,3
Young Player 3B,Young Player 3A,HK Squash Centre,6,15/11/2022,5-0,"['3-1', '3-0', '3-2', '3-0', '3-2']",5,0,15,5
Hong Kong Football Club 3B,Hong Kong Football Club 3A,Hong Kong Football Club,6,15/11/2022,1-4,"['3-1', '0-3', '1-3', '0-3', '1-3']",1,4,5,13
