Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Greenfield,Friend Club 5,Tai Wo Hau Squash Centre,5,04/11/2022,2-3,"['3-0', '3-0', '1-3', '0-3', '1-3']",2,3,8,9
Xavier,Friend Club 5,HK Squash Centre,6,11/11/2022,3-2,"['2-3', '3-2', '3-0', '3-0', '0-3']",3,2,11,8
TOMCAT,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,6,11/11/2022,2-3,"['3-0', '2-3', '1-3', '0-3', '3-1']",2,3,9,10
Studio Pro,HKU,HK Squash Centre,6,11/11/2022,1-4,"['0-3', '3-0', '0-3', '0-3', '0-3']",1,4,3,12
RELAY,MERCURY,Cornwall Street Squash Centre,6,11/11/2022,2-3,"['3-0', '3-2', '0-3', '0-3', '2-3']",2,3,8,11
HKU,RELAY,Cornwall Street Squash Centre,7,18/11/2022,2-3,"['3-0', '2-3', '3-0', '2-3', '0-3']",2,3,10,9
i-Mask Advance Squash Club 3,Studio Pro,Cornwall Street Squash Centre,7,18/11/2022,3-2,"['1-3', '2-3', '3-0', '3-0', '3-1']",3,2,12,7
Friend Club 5,TOMCAT,Pei Ho Street Sports Centre,7,18/11/2022,2-3,"['1-3', '0-3', '0-3', '3-0', '3-1']",2,3,7,10
Greenfield,Xavier,Tai Wo Hau Squash Centre,7,18/11/2022,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
Greenfield,TOMCAT,Tai Wo Hau Squash Centre,8,25/11/2022,2-3,"['0-3', '2-3', '3-2', '3-0', '0-3']",2,3,8,11
Studio Pro,Friend Club 5,Smithfield Road Sports Centre,8,25/11/2022,1-4,"['3-0', '1-3', '1-3', '0-3', '0-3']",1,4,5,12
RELAY,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,8,25/11/2022,3-2,"['3-0', '3-0', '0-3', '0-3', '3-1']",3,2,9,7
MERCURY,HKU,Cornwall Street Squash Centre,8,25/11/2022,1-4,"['0-3', '0-3', '3-1', '1-3', '0-3']",1,4,4,13
i-Mask Advance Squash Club 3,MERCURY,Cornwall Street Squash Centre,9,09/12/2022,2-3,"['0-3', '3-0', '3-0', '0-3', '0-3']",2,3,6,9
Friend Club 5,RELAY,Cornwall Street Squash Centre,9,09/12/2022,2-3,"['3-1', '0-3', '3-2', '0-3', '0-3']",2,3,6,12
Greenfield,Studio Pro,Tai Wo Hau Squash Centre,9,09/12/2022,4-1,"['3-1', '3-0', '3-2', '0-3', '3-2']",4,1,12,8
Xavier,TOMCAT,Cornwall Street Squash Centre,9,09/12/2022,2-3,"['2-3', '0-3', '3-1', '3-0', '0-3']",2,3,8,10
Xavier,Studio Pro,Cornwall Street Squash Centre,10,16/12/2022,5-0,"['3-0', '3-0', '3-1', '3-1', '3-0']",5,0,15,2
Greenfield,RELAY,Tai Wo Hau Squash Centre,10,16/12/2022,2-3,"['1-3', '3-0', '3-1', '2-3', '1-3']",2,3,10,10
Friend Club 5,MERCURY,Cornwall Street Squash Centre,10,16/12/2022,5-0,"['3-1', '3-0', '3-2', '3-2', 'WO']",5,0,15,5
i-Mask Advance Squash Club 3,HKU,Cornwall Street Squash Centre,10,16/12/2022,3-2,"['0-3', '3-2', '3-0', '0-3', '3-1']",3,2,9,9
HKU,Friend Club 5,Cornwall Street Squash Centre,11,06/01/2023,4-1,"['0-3', '3-0', '3-2', '3-2', '3-1']",4,1,12,8
MERCURY,Greenfield,HK Squash Centre,11,06/01/2023,3-2,"['0-3', '1-3', '3-2', '3-0', '3-1']",3,2,10,9
RELAY,Xavier,Cornwall Street Squash Centre,11,06/01/2023,0-5,"['2-3', '0-3', '0-3', '0-3', '1-3']",0,5,3,15
Studio Pro,TOMCAT,HK Squash Centre,11,06/01/2023,1-4,"['0-3', '0-3', '1-3', '3-1', '1-3']",1,4,5,13
TOMCAT,RELAY,Cornwall Street Squash Centre,12,13/01/2023,4-1,"['3-0', '3-1', '3-0', '2-3', '3-0']",4,1,14,4
Xavier,MERCURY,Cornwall Street Squash Centre,12,13/01/2023,4-1,"['3-0', '2-3', '3-2', '3-0', '3-0']",4,1,14,5
HKU,Greenfield,HK Squash Centre,12,13/01/2023,2-3,"['1-3', '1-3', '3-2', '3-0', '0-3']",2,3,8,11
Friend Club 5,i-Mask Advance Squash Club 3,Pei Ho Street Sports Centre,12,13/01/2023,1-4,"['3-1', '2-3', '1-3', '1-3', '1-3']",1,4,8,13
i-Mask Advance Squash Club 3,Greenfield,Cornwall Street Squash Centre,13,03/02/2023,4-1,"['0-3', '3-1', '3-0', '3-0', '3-1']",4,1,12,5
HKU,Xavier,Cornwall Street Squash Centre,13,03/02/2023,3-2,"['3-1', '0-3', '0-3', '3-0', 'CR']",3,2,9,7
MERCURY,TOMCAT,HK Squash Centre,13,03/02/2023,0-5,"['0-3', '0-3', '1-3', '0-3', '0-3']",0,5,1,15
Studio Pro,RELAY,HK Squash Centre,13,03/02/2023,2-3,"['0-3', '2-3', '0-3', '3-1', '3-0']",2,3,8,10
Studio Pro,MERCURY,HK Squash Centre,14,10/02/2023,2-3,"['1-3', '0-3', '3-2', '3-0', '1-3']",2,3,8,11
HKU,TOMCAT,HK Squash Centre,14,10/02/2023,2-3,"['0-3', '0-3', '1-3', '3-0', '3-0']",2,3,7,9
Xavier,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,14,10/02/2023,3-2,"['3-0', '3-2', '1-3', '1-3', '3-1']",3,2,11,9
Friend Club 5,Greenfield,Cornwall Street Squash Centre,14,10/02/2023,1-4,"['1-3', '0-3', '0-3', '0-3', '3-1']",1,4,4,13
Friend Club 5,Xavier,Cornwall Street Squash Centre,15,17/02/2023,0-5,"['0-3', '0-3', '0-3', '0-3', '1-3']",0,5,1,15
i-Mask Advance Squash Club 3,TOMCAT,Cornwall Street Squash Centre,15,17/02/2023,3-2,"['0-3', '0-3', '3-0', '3-0', '3-0']",3,2,9,6
HKU,Studio Pro,HK Squash Centre,15,17/02/2023,2-3,"['3-0', '2-3', '3-0', '0-3', '0-3']",2,3,8,9
MERCURY,RELAY,HK Squash Centre,15,17/02/2023,2-3,"['0-3', '2-3', '0-3', 'CR', 'CR']",2,3,2,15
RELAY,HKU,Cornwall Street Squash Centre,16,24/02/2023,2-3,"['0-3', '3-0', '0-3', '0-3', '3-2']",2,3,6,11
Studio Pro,i-Mask Advance Squash Club 3,HK Squash Centre,16,24/02/2023,1-4,"['2-3', '3-2', '0-3', '0-3', '0-3']",1,4,5,14
TOMCAT,Friend Club 5,Cornwall Street Squash Centre,16,24/02/2023,5-0,"['3-1', '3-0', '3-0', '3-0', '3-0']",5,0,15,1
Xavier,Greenfield,HK Squash Centre,16,24/02/2023,4-1,"['3-0', '3-0', '3-1', '3-0', '1-3']",4,1,13,4
TOMCAT,Greenfield,Cornwall Street Squash Centre,17,03/03/2023,2-3,"['3-0', '3-1', '0-3', '0-3', '1-3']",2,3,7,10
Friend Club 5,Studio Pro,Cornwall Street Squash Centre,17,03/03/2023,2-3,"['3-1', '2-3', '1-3', '3-0', '0-3']",2,3,9,10
i-Mask Advance Squash Club 3,RELAY,Cornwall Street Squash Centre,17,03/03/2023,3-2,"['0-3', '0-3', '3-1', '3-0', '3-0']",3,2,9,7
HKU,MERCURY,HK Squash Centre,17,03/03/2023,4-1,"['3-2', '3-2', '3-2', '3-0', '0-3']",4,1,12,9
MERCURY,i-Mask Advance Squash Club 3,HK Squash Centre,18,10/03/2023,0-5,"['0-3', '0-3', '0-3', '0-3', '0-3']",0,5,0,15
RELAY,Friend Club 5,Cornwall Street Squash Centre,18,10/03/2023,4-1,"['3-2', '3-0', '3-1', '2-3', '3-0']",4,1,14,6
Studio Pro,Greenfield,HK Squash Centre,18,10/03/2023,3-2,"['1-3', '1-3', '3-1', '3-0', '3-0']",3,2,11,7
TOMCAT,Xavier,Cornwall Street Squash Centre,18,10/03/2023,3-2,"['3-0', '1-3', '2-3', '3-0', 'CR']",3,2,12,6
