Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Banana,Physical Chess Squash Club Academy 3,Pei Ho Street Sports Centre,1,05/10/2022,2-3,"['3-0', '0-3', '0-3', '3-2', '0-3']",2,3,6,11
Centre Squash,Kinetic 2,HK Squash Centre,1,05/10/2022,0-5,"['0-3', '0-3', '1-3', '0-3', '1-3']",0,5,2,15
i-Mask Advance Squash Club 4,Hong Kong Football Club 13,Cornwall Street Squash Centre,1,05/10/2022,4-1,"['3-0', '3-1', '3-2', '3-1', '0-3']",4,1,12,7
Banbil,Sergio Tacchini KCC 13,HK Squash Centre,1,05/10/2022,4-1,"['3-2', '3-1', '3-2', '1-3', '3-0']",4,1,13,8
Physical Chess Squash Club Academy 3,Sergio Tacchini KCC 13,Cornwall Street Squash Centre,2,12/10/2022,5-0,"['3-0', '3-0', '3-1', '3-0', '3-0']",5,0,15,1
i-Mask Advance Squash Club 4,Banbil,Cornwall Street Squash Centre,2,12/10/2022,5-0,"['3-0', '3-0', '3-0', '3-0', 'WO']",5,0,15,0
Hong Kong Football Club 13,Kinetic 2,Hong Kong Football Club,2,12/10/2022,4-1,"['3-2', '2-3', '3-0', '3-1', '3-0']",4,1,14,6
Banana,Centre Squash,Pei Ho Street Sports Centre,2,12/10/2022,2-3,"['3-0', '3-1', '0-3', '0-3', 'CR']",2,3,6,10
Centre Squash,Physical Chess Squash Club Academy 3,HK Squash Centre,3,19/10/2022,3-2,"['0-3', '3-2', '0-3', '3-2', '3-2']",3,2,9,12
Banana,Hong Kong Football Club 13,Pei Ho Street Sports Centre,3,19/10/2022,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
Banbil,Kinetic 2,HK Squash Centre,3,19/10/2022,2-3,"['2-3', '3-1', '3-0', '0-3', '0-3']",2,3,8,10
Sergio Tacchini KCC 13,i-Mask Advance Squash Club 4,Kowloon Cricket Club,3,19/10/2022,1-4,"['1-3', '0-3', '0-3', '0-3', 'CR']",1,4,1,15
Physical Chess Squash Club Academy 3,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,4,26/10/2022,2-3,"['1-3', '1-3', '3-0', '0-3', '3-0']",2,3,8,9
Kinetic 2,Sergio Tacchini KCC 13,HK Squash Centre,4,26/10/2022,3-2,"['0-3', '1-3', '3-1', '3-0', '3-0']",3,2,10,7
Banana,Banbil,Pei Ho Street Sports Centre,4,26/10/2022,2-3,"['3-2', '0-3', '0-3', '3-0', 'WO']",2,3,6,11
Centre Squash,Hong Kong Football Club 13,HK Squash Centre,4,26/10/2022,3-2,"['3-0', '3-2', '0-3', '0-3', '3-1']",3,2,9,9
Physical Chess Squash Club Academy 3,Kinetic 2,Cornwall Street Squash Centre,5,09/11/2022,3-2,"['3-2', '3-2', '1-3', '1-3', '3-0']",3,2,11,10
Banana,i-Mask Advance Squash Club 4,Pei Ho Street Sports Centre,5,09/11/2022,0-5,"['CR', 'CR', 'CR', 'CR', 'CR']",0,5,0,15
Centre Squash,Sergio Tacchini KCC 13,HK Squash Centre,5,09/11/2022,2-3,"['3-0', '1-3', '1-3', '0-3', '3-0']",2,3,8,9
Hong Kong Football Club 13,Banbil,Hong Kong Football Club,5,09/11/2022,3-2,"['2-3', '2-3', '3-0', '3-1', '3-0']",3,2,13,7
Banbil,Physical Chess Squash Club Academy 3,HK Squash Centre,6,16/11/2022,2-3,"['3-0', '1-3', '3-0', '0-3', '0-3']",2,3,7,9
Sergio Tacchini KCC 13,Hong Kong Football Club 13,Kowloon Cricket Club,6,16/11/2022,3-2,"['2-3', '3-2', '3-0', '0-3', '3-2']",3,2,11,10
i-Mask Advance Squash Club 4,Centre Squash,Cornwall Street Squash Centre,6,16/11/2022,3-2,"['3-0', '3-2', '2-3', '3-0', '2-3']",3,2,13,8
Kinetic 2,Banana,HK Squash Centre,6,16/11/2022,5-0,"['3-1', '3-0', '3-1', '3-0', 'WO']",5,0,15,2
Physical Chess Squash Club Academy 3,Banana,Cornwall Street Squash Centre,7,23/11/2022,4-1,"['0-3', '3-1', '3-0', 'CR', 'CR']",4,1,12,4
Kinetic 2,Centre Squash,HK Squash Centre,7,23/11/2022,4-1,"['1-3', '3-1', '3-2', '3-2', 'CR']",4,1,13,8
Hong Kong Football Club 13,i-Mask Advance Squash Club 4,Hong Kong Football Club,7,23/11/2022,2-3,"['0-3', '3-2', '0-3', '0-3', '3-0']",2,3,6,11
Sergio Tacchini KCC 13,Banbil,Kowloon Cricket Club,7,23/11/2022,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Sergio Tacchini KCC 13,Physical Chess Squash Club Academy 3,Kowloon Cricket Club,8,07/12/2022,3-2,"['2-3', '3-0', '3-0', '3-1', '2-3']",3,2,13,7
Banbil,i-Mask Advance Squash Club 4,HK Squash Centre,8,07/12/2022,3-2,"['1-3', '3-1', '3-2', '0-3', '3-1']",3,2,10,10
Kinetic 2,Hong Kong Football Club 13,HK Squash Centre,8,07/12/2022,3-2,"['0-3', '3-0', '3-2', '0-3', '3-0']",3,2,9,8
Centre Squash,Banana,HK Squash Centre,8,07/12/2022,2-3,"['0-3', '2-3', '3-0', '0-3', '3-0']",2,3,8,9
Physical Chess Squash Club Academy 3,Centre Squash,Cornwall Street Squash Centre,9,14/12/2022,3-2,"['2-3', '3-0', '3-0', '0-3', '3-0']",3,2,11,6
Hong Kong Football Club 13,Banana,Hong Kong Football Club,9,14/12/2022,4-1,"['2-3', '3-0', '3-1', '3-0', '3-0']",4,1,14,4
Kinetic 2,Banbil,HK Squash Centre,9,14/12/2022,4-1,"['1-3', '3-1', '3-0', '3-0', '3-1']",4,1,13,5
i-Mask Advance Squash Club 4,Sergio Tacchini KCC 13,Cornwall Street Squash Centre,9,14/12/2022,3-2,"['3-0', '3-0', '1-3', '3-0', '1-3']",3,2,11,6
i-Mask Advance Squash Club 4,Physical Chess Squash Club Academy 3,Cornwall Street Squash Centre,10,04/01/2023,3-2,"['3-0', '0-3', '3-2', '3-0', 'CR']",3,2,12,5
Sergio Tacchini KCC 13,Kinetic 2,Kowloon Cricket Club,10,04/01/2023,4-1,"['3-0', '3-1', '0-3', '3-2', '3-1']",4,1,12,7
Banbil,Banana,HK Squash Centre,10,04/01/2023,5-0,"['3-2', '3-0', '3-0', '3-0', 'CR']",5,0,15,2
Hong Kong Football Club 13,Centre Squash,Hong Kong Football Club,10,04/01/2023,5-0,"['3-1', '3-0', '3-0', '3-0', 'CR']",5,0,15,1
