Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Physical Chess Squash Club Academy 1,Happy Squash 2,Cornwall Street Squash Centre,4,28/10/2022,5-0,"['3-0', '3-0', '3-2', '3-0', '3-0']",5,0,15,2
TNG 2,i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,4,28/10/2022,3-2,"['3-1', '3-0', '2-3', '3-0', '0-3']",3,2,11,7
Hong Kong Racketlon Association 1,Hong Kong Football Club 7A,HK Squash Centre,4,28/10/2022,2-3,"['0-3', '2-3', '3-2', '0-3', '3-1']",2,3,8,12
i-Mask Advance Squash Club 1,Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,5,04/11/2022,4-1,"['3-0', '0-3', '3-0', '3-0', '3-1']",4,1,12,4
Physical Chess Squash Club Academy 1,TNG 2,Cornwall Street Squash Centre,5,04/11/2022,4-1,"['3-1', '3-1', '3-0', '3-0', '2-3']",4,1,14,5
YLJR 1,Happy Squash 2,Cornwall Street Squash Centre,5,04/11/2022,2-3,"['3-1', '3-0', '1-3', 'CR', 'CR']",2,3,7,10
Hong Kong Football Club 7B,i-Mask Advance Squash Club 2,Hong Kong Football Club,5,04/11/2022,2-3,"['3-0', '3-0', '1-3', '0-3', '2-3']",2,3,9,9
Happy Squash 2,i-Mask Advance Squash Club 2,Tai Wo Hau Squash Centre,6,11/11/2022,3-2,"['3-2', '0-3', '1-3', 'CR', 'CR']",3,2,10,8
TNG 2,YLJR 1,Cornwall Street Squash Centre,6,11/11/2022,4-1,"['3-1', '3-0', '3-0', '3-0', '2-3']",4,1,14,4
Hong Kong Racketlon Association 1,Physical Chess Squash Club Academy 1,HK Squash Centre,6,11/11/2022,0-5,"['2-3', '0-3', '0-3', '0-3', '1-3']",0,5,3,15
i-Mask Advance Squash Club 1,Hong Kong Football Club 7A,Cornwall Street Squash Centre,6,11/11/2022,1-4,"['1-3', '3-1', '1-3', '0-3', '2-3']",1,4,7,13
Physical Chess Squash Club Academy 1,Hong Kong Football Club 7A,Cornwall Street Squash Centre,7,18/11/2022,5-0,"['3-0', '3-1', '3-0', '3-1', '3-0']",5,0,15,2
YLJR 1,Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,7,18/11/2022,4-1,"['3-1', '3-1', '3-2', '0-3', '3-0']",4,1,12,7
i-Mask Advance Squash Club 2,TNG 2,Cornwall Street Squash Centre,7,18/11/2022,4-1,"['0-3', '3-0', '3-0', '3-0', '3-0']",4,1,12,3
Hong Kong Football Club 7B,Happy Squash 2,Hong Kong Football Club,7,18/11/2022,4-1,"['3-1', '3-0', '3-0', '3-0', '0-3']",4,1,12,4
TNG 2,Hong Kong Football Club 7B,Cornwall Street Squash Centre,8,25/11/2022,2-3,"['3-0', '0-3', '2-3', '3-1', '0-3']",2,3,8,10
i-Mask Advance Squash Club 2,Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,8,25/11/2022,4-1,"['1-3', '3-0', '3-0', '3-0', '3-0']",4,1,13,3
Hong Kong Football Club 7A,YLJR 1,Hong Kong Football Club,8,25/11/2022,2-3,"['3-1', '0-3', '0-3', '1-3', '3-1']",2,3,7,11
i-Mask Advance Squash Club 1,Physical Chess Squash Club Academy 1,Pei Ho Street Sports Centre,8,25/11/2022,2-3,"['3-0', '0-3', '0-3', '0-3', '3-0']",2,3,6,9
YLJR 1,i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,9,09/12/2022,2-3,"['3-2', '2-3', '0-3', '3-1', '0-3']",2,3,8,12
i-Mask Advance Squash Club 2,Hong Kong Football Club 7A,Cornwall Street Squash Centre,9,09/12/2022,5-0,"['3-1', '3-1', 'CR', 'CR', 'CR']",5,0,15,2
Hong Kong Football Club 7B,Hong Kong Racketlon Association 1,HK Squash Centre,9,09/12/2022,5-0,"['3-0', '3-0', '3-1', '3-0', '3-2']",5,0,15,3
TNG 2,Happy Squash 2,Pei Ho Street Sports Centre,9,09/12/2022,1-4,"['3-1', '0-3', '0-3', 'CR', 'CR']",1,4,3,13
Happy Squash 2,Hong Kong Racketlon Association 1,Yeung Uk Road Sports Centre,10,16/12/2022,4-1,"['3-0', '2-3', '3-1', '3-1', 'CR']",4,1,14,5
YLJR 1,Physical Chess Squash Club Academy 1,Cornwall Street Squash Centre,10,16/12/2022,2-3,"['1-3', '1-3', '0-3', '3-1', '3-0']",2,3,8,10
Hong Kong Football Club 7B,Hong Kong Football Club 7A,Hong Kong Football Club,10,16/12/2022,2-3,"['3-0', '3-1', '1-3', '0-3', '1-3']",2,3,8,10
i-Mask Advance Squash Club 2,i-Mask Advance Squash Club 1,Cornwall Street Squash Centre,10,16/12/2022,5-0,"['3-0', '3-2', '3-0', '3-2', 'CR']",5,0,15,4
Physical Chess Squash Club Academy 1,i-Mask Advance Squash Club 2,Cornwall Street Squash Centre,11,06/01/2023,1-4,"['2-3', '1-3', '2-3', '0-3', 'CR']",1,4,5,15
i-Mask Advance Squash Club 1,Hong Kong Football Club 7B,Cornwall Street Squash Centre,11,06/01/2023,2-3,"['0-3', '3-1', '2-3', '3-0', '0-3']",2,3,8,10
Hong Kong Football Club 7A,Happy Squash 2,Hong Kong Football Club,11,06/01/2023,5-0,"['3-0', '3-0', '3-1', 'CR', 'CR']",5,0,15,1
Hong Kong Racketlon Association 1,TNG 2,Cornwall Street Squash Centre,11,06/01/2023,1-4,"['0-3', '0-3', '0-3', '3-1', '0-3']",1,4,3,13
TNG 2,Hong Kong Football Club 7A,Cornwall Street Squash Centre,12,13/01/2023,4-1,"['3-0', '3-0', '3-1', '3-2', '2-3']",4,1,14,6
Happy Squash 2,i-Mask Advance Squash Club 1,Tai Wo Hau Squash Centre,12,13/01/2023,2-3,"['0-3', '3-2', '3-1', '1-3', '0-3']",2,3,7,12
Hong Kong Football Club 7B,Physical Chess Squash Club Academy 1,Hong Kong Football Club,12,13/01/2023,3-2,"['3-0', '3-0', '1-3', '3-1', '0-3']",3,2,10,7
i-Mask Advance Squash Club 2,YLJR 1,Cornwall Street Squash Centre,12,13/01/2023,5-0,"['3-0', '3-0', '3-0', '3-0', '3-1']",5,0,15,1
YLJR 1,Hong Kong Football Club 7B,Cornwall Street Squash Centre,13,03/02/2023,1-4,"['0-3', '0-3', '0-3', '0-3', '3-2']",1,4,3,14
Happy Squash 2,Physical Chess Squash Club Academy 1,Tai Wo Hau Squash Centre,13,03/02/2023,0-5,"['1-3', '0-3', '0-3', '0-3', '0-3']",0,5,1,15
i-Mask Advance Squash Club 1,TNG 2,Cornwall Street Squash Centre,13,03/02/2023,3-2,"['3-0', '1-3', '3-1', '3-0', '1-3']",3,2,11,7
Hong Kong Football Club 7A,Hong Kong Racketlon Association 1,Hong Kong Football Club,13,03/02/2023,3-2,"['3-0', '3-0', '0-3', '1-3', '3-0']",3,2,10,6
Hong Kong Racketlon Association 1,i-Mask Advance Squash Club 1,HK Squash Centre,14,10/02/2023,1-4,"['0-3', '1-3', '3-0', '0-3', '1-3']",1,4,5,12
TNG 2,Physical Chess Squash Club Academy 1,Cornwall Street Squash Centre,14,10/02/2023,1-4,"['3-0', '0-3', '0-3', '1-3', '0-3']",1,4,4,12
Happy Squash 2,YLJR 1,Tai Wo Hau Squash Centre,14,10/02/2023,4-1,"['1-3', '3-1', '3-0', '3-0', '3-2']",4,1,13,6
i-Mask Advance Squash Club 2,Hong Kong Football Club 7B,Cornwall Street Squash Centre,14,10/02/2023,1-4,"['1-3', '0-3', '2-3', '3-1', 'CR']",1,4,6,13
i-Mask Advance Squash Club 2,Happy Squash 2,Cornwall Street Squash Centre,15,17/02/2023,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
YLJR 1,TNG 2,Yuen Long Jockey Club Squash Courts,15,17/02/2023,3-2,"['0-3', '3-2', '3-0', '3-0', '1-3']",3,2,10,8
Physical Chess Squash Club Academy 1,Hong Kong Racketlon Association 1,Cornwall Street Squash Centre,15,17/02/2023,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Hong Kong Football Club 7A,i-Mask Advance Squash Club 1,Hong Kong Football Club,15,17/02/2023,3-2,"['3-1', '1-3', '2-3', 'CR', 'CR']",3,2,12,7
Hong Kong Football Club 7A,Physical Chess Squash Club Academy 1,Hong Kong Football Club,16,24/02/2023,1-4,"['2-3', '0-3', '3-1', '0-3', '0-3']",1,4,5,13
Hong Kong Racketlon Association 1,YLJR 1,Cornwall Street Squash Centre,16,24/02/2023,4-1,"['3-2', '3-0', '3-0', '0-3', 'CR']",4,1,12,5
TNG 2,i-Mask Advance Squash Club 2,Cornwall Street Squash Centre,16,24/02/2023,1-4,"['0-3', '0-3', '0-3', '1-3', '3-2']",1,4,4,14
Happy Squash 2,Hong Kong Football Club 7B,Tai Wo Hau Squash Centre,16,24/02/2023,2-3,"['0-3', '3-1', '0-3', '1-3', '3-0']",2,3,7,10
Hong Kong Football Club 7B,TNG 2,Hong Kong Football Club,17,03/03/2023,5-0,"['3-0', '3-1', '3-2', '3-0', '3-1']",5,0,15,4
Hong Kong Racketlon Association 1,i-Mask Advance Squash Club 2,HK Squash Centre,17,03/03/2023,1-4,"['0-3', '0-3', '1-3', '0-3', '3-1']",1,4,4,13
YLJR 1,Hong Kong Football Club 7A,Cornwall Street Squash Centre,17,03/03/2023,5-0,"['3-1', '3-2', '3-1', 'CR', 'CR']",5,0,15,4
Physical Chess Squash Club Academy 1,i-Mask Advance Squash Club 1,Pei Ho Street Sports Centre,17,03/03/2023,3-2,"['0-3', '3-0', '1-3', '3-0', '3-0']",3,2,10,6
i-Mask Advance Squash Club 1,YLJR 1,Cornwall Street Squash Centre,18,10/03/2023,3-2,"['3-2', '0-3', '0-3', '3-0', '3-0']",3,2,9,8
Hong Kong Football Club 7A,i-Mask Advance Squash Club 2,Hong Kong Football Club,18,10/03/2023,1-4,"['0-3', '0-3', '0-3', '1-3', '3-0']",1,4,4,12
Hong Kong Racketlon Association 1,Hong Kong Football Club 7B,Cornwall Street Squash Centre,18,10/03/2023,0-5,"['0-3', '0-3', '2-3', '1-3', '0-3']",0,5,3,15
Happy Squash 2,TNG 2,Tai Wo Hau Squash Centre,18,10/03/2023,3-2,"['2-3', '3-1', '3-1', '3-0', '0-3']",3,2,11,8
