Home Team,Away Team,Venue,Match Week,Date,Overall Score,Rubbers,Home Score,Away Score,Home Games Won,Away Games Won
Hong Kong Football Club 8A,Hong Kong Football Club 8B,Hong Kong Football Club,1,03/10/2022,4-1,"['3-1', '3-2', '3-0', '1-3', '3-0']",4,1,13,6
Global 1,TSC,HK Squash Centre,1,03/10/2022,5-0,"['3-0', '3-0', '3-1', '3-1', '3-0']",5,0,15,2
Twister 1,Sha Tin Squash Rackets Club Team 2,Cornwall Street Squash Centre,1,03/10/2022,1-4,"['3-1', '0-3', '0-3', '0-3', '0-3']",1,4,3,13
Hong Kong Cricket Club 3,Physical Chess Squash Club Academy 2,Hong Kong Cricket Club,1,03/10/2022,2-3,"['2-3', '3-0', '2-3', '3-1', '1-3']",2,3,11,10
Sergio Tacchini KCC 8,Friend Club 2,Kowloon Cricket Club,1,03/10/2022,5-0,"['3-0', '3-2', '3-0', '3-0', '3-0']",5,0,15,2
Hong Kong Cricket Club 3,Sergio Tacchini KCC 8,Hong Kong Cricket Club,2,10/10/2022,3-2,"['3-2', '3-1', '0-3', '2-3', '3-0']",3,2,11,9
Physical Chess Squash Club Academy 2,Hong Kong Football Club 8A,Cornwall Street Squash Centre,2,10/10/2022,1-4,"['0-3', '3-0', '0-3', '2-3', '0-3']",1,4,5,12
Twister 1,Hong Kong Football Club 8B,Cornwall Street Squash Centre,2,10/10/2022,3-2,"['3-0', '3-2', '0-3', '0-3', '3-0']",3,2,9,8
Sha Tin Squash Rackets Club Team 2,Global 1,Cornwall Street Squash Centre,2,10/10/2022,3-2,"['0-3', '3-1', '1-3', '3-1', '3-2']",3,2,10,10
Friend Club 2,TSC,Cornwall Street Squash Centre,2,10/10/2022,3-2,"['0-3', '3-0', '2-3', '3-0', '3-0']",3,2,11,6
TSC,Sha Tin Squash Rackets Club Team 2,Cornwall Street Squash Centre,3,17/10/2022,1-4,"['3-1', '0-3', '0-3', '0-3', '0-3']",1,4,3,13
Hong Kong Football Club 8B,Global 1,Hong Kong Football Club,3,17/10/2022,3-2,"['0-3', '3-1', '1-3', '3-0', '3-0']",3,2,10,7
Twister 1,Physical Chess Squash Club Academy 2,Cornwall Street Squash Centre,3,17/10/2022,1-4,"['2-3', '3-0', '2-3', '0-3', '0-3']",1,4,7,12
Sergio Tacchini KCC 8,Hong Kong Football Club 8A,Kowloon Cricket Club,3,17/10/2022,4-1,"['3-1', '3-0', '3-0', '1-3', '3-0']",4,1,13,4
Hong Kong Cricket Club 3,Friend Club 2,Hong Kong Cricket Club,3,17/10/2022,5-0,"['3-1', '3-0', '3-2', '3-1', '3-0']",5,0,15,4
Hong Kong Football Club 8A,Hong Kong Cricket Club 3,Hong Kong Football Club,4,24/10/2022,5-0,"['3-0', '3-1', '3-1', '3-1', '3-0']",5,0,15,3
Twister 1,Sergio Tacchini KCC 8,Cornwall Street Squash Centre,4,24/10/2022,2-3,"['3-2', '3-1', '0-3', '0-3', '0-3']",2,3,6,12
Physical Chess Squash Club Academy 2,Global 1,Cornwall Street Squash Centre,4,24/10/2022,1-4,"['0-3', '1-3', '2-3', '2-3', '3-0']",1,4,8,12
TSC,Hong Kong Football Club 8B,Cornwall Street Squash Centre,4,24/10/2022,1-4,"['3-2', '2-3', '0-3', '0-3', '0-3']",1,4,5,14
Friend Club 2,Sha Tin Squash Rackets Club Team 2,Cornwall Street Squash Centre,4,24/10/2022,1-4,"['3-0', '0-3', '0-3', '0-3', '0-3']",1,4,3,12
Hong Kong Football Club 8B,Sha Tin Squash Rackets Club Team 2,Hong Kong Football Club,5,31/10/2022,3-2,"['3-2', '3-2', '2-3', '2-3', '3-1']",3,2,13,11
TSC,Physical Chess Squash Club Academy 2,Cornwall Street Squash Centre,5,31/10/2022,5-0,"['3-0', '3-0', '3-0', '3-0', '3-0']",5,0,15,0
Sergio Tacchini KCC 8,Global 1,Kowloon Cricket Club,5,31/10/2022,3-2,"['0-3', '0-3', '3-1', '3-1', '3-0']",3,2,9,8
Twister 1,Hong Kong Cricket Club 3,Cornwall Street Squash Centre,5,31/10/2022,2-3,"['3-0', '3-1', '0-3', '0-3', '2-3']",2,3,8,10
Hong Kong Football Club 8A,Friend Club 2,Hong Kong Football Club,5,31/10/2022,4-1,"['2-3', '3-2', '3-0', '3-0', '3-0']",4,1,14,5
Hong Kong Football Club 8A,Twister 1,Hong Kong Football Club,6,07/11/2022,4-1,"['0-3', '3-2', '3-0', '3-0', '3-0']",4,1,12,5
Hong Kong Cricket Club 3,Global 1,Hong Kong Cricket Club,6,07/11/2022,2-3,"['2-3', '3-1', '0-3', '0-3', '3-2']",2,3,8,12
TSC,Sergio Tacchini KCC 8,Cornwall Street Squash Centre,6,07/11/2022,1-4,"['3-1', '0-3', '1-3', '0-3', '1-3']",1,4,5,13
Physical Chess Squash Club Academy 2,Sha Tin Squash Rackets Club Team 2,Cornwall Street Squash Centre,6,07/11/2022,2-3,"['3-0', '2-3', '1-3', '1-3', '3-2']",2,3,10,11
Friend Club 2,Hong Kong Football Club 8B,Cornwall Street Squash Centre,6,07/11/2022,2-3,"['3-1', '3-1', '0-3', '0-3', '0-3']",2,3,6,11
Hong Kong Football Club 8B,Physical Chess Squash Club Academy 2,Hong Kong Football Club,7,14/11/2022,2-3,"['0-3', '1-3', '3-1', '1-3', '3-0']",2,3,8,10
Sha Tin Squash Rackets Club Team 2,Sergio Tacchini KCC 8,Cornwall Street Squash Centre,7,14/11/2022,1-4,"['3-0', '1-3', '1-3', '2-3', '0-3']",1,4,7,12
TSC,Hong Kong Cricket Club 3,Cornwall Street Squash Centre,7,14/11/2022,3-2,"['3-0', '1-3', '3-0', '2-3', 'WO']",3,2,12,6
Global 1,Hong Kong Football Club 8A,HK Squash Centre,7,14/11/2022,5-0,"['3-1', '3-0', '3-0', '3-2', '3-0']",5,0,15,3
Twister 1,Friend Club 2,Cornwall Street Squash Centre,7,14/11/2022,4-1,"['3-0', '3-1', '2-3', '3-1', '3-0']",4,1,14,5
Twister 1,Global 1,Cornwall Street Squash Centre,8,21/11/2022,3-2,"['3-1', '3-2', '1-3', '3-2', 'CR']",3,2,13,8
TSC,Hong Kong Football Club 8A,Cornwall Street Squash Centre,8,21/11/2022,2-3,"['3-0', '0-3', '1-3', '3-1', '0-3']",2,3,7,10
