Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10
Kowloon Cricket Club 6B,18,11.133133133133134,6.866866866866867,62.43643643643644,83.28328328328328,35.63563563563564,21.82182182182182,15.415415415415415,10.41041041041041,7.707707707707708,4.3043043043043046,2.5025025025025025,1.5015015015015014,0.40040040040040037,0.3003003003003003
United Services Recreation Club 2,18,11.035035035035035,6.964964964964965,60.909909909909906,80.48048048048047,24.624624624624623,22.62262262262262,19.01901901901902,14.214214214214213,8.608608608608609,5.305305305305305,3.4034034034034035,0.9009009009009009,1.001001001001001,0.3003003003003003
Kowloon Cricket Club 6A,18,9.941941941941941,8.058058058058059,59.7997997997998,70.57057057057057,18.61861861861862,18.41841841841842,18.11811811811812,15.415415415415415,9.70970970970971,8.708708708708707,5.7057057057057055,3.303303303303303,1.5015015015015014,0.5005005005005005
Hong Kong Cricket Club 4,18,9.86086086086086,8.13913913913914,58.231231231231234,62.56256256256256,11.01101101101101,17.117117117117118,19.51951951951952,14.914914914914915,12.912912912912914,8.90890890890891,7.907907907907907,4.2042042042042045,2.5025025025025025,1.001001001001001
Hong Kong Football Club 6B,18,9.523523523523522,8.476476476476478,54.1031031031031,38.13813813813814,4.504504504504505,8.308308308308309,10.71071071071071,14.614614614614615,13.513513513513514,15.115115115115115,13.713713713713712,8.80880880880881,7.107107107107106,3.6036036036036037
Hong Kong Football Club 6A,18,8.315315315315315,9.684684684684685,52.389389389389386,25.225225225225227,3.6036036036036037,5.805805805805806,7.207207207207207,8.608608608608609,13.513513513513514,15.815815815815814,14.314314314314313,15.115115115115115,8.308308308308309,7.707707707707708
Friend Club 3,18,8.376376376376378,9.623623623623622,51.446446446446444,20.42042042042042,1.1011011011011012,3.8038038038038042,4.604604604604605,10.91091091091091,13.813813813813812,15.015015015015015,16.616616616616618,13.413413413413414,12.512512512512513,8.208208208208207
Social Squash Team,18,8.03003003003003,9.96996996996997,48.050050050050054,9.90990990990991,0.5005005005005005,1.2012012012012012,3.203203203203203,5.005005005005005,8.90890890890891,10.91091091091091,11.411411411411411,17.71771771771772,20.62062062062062,20.52052052052052
Hong Kong Football Club 6C,18,6.912912912912913,11.087087087087086,46.81581581581582,6.306306306306306,0.3003003003003003,0.7007007007007007,1.4014014014014013,3.903903903903904,5.505505505505505,9.70970970970971,10.91091091091091,18.81881881881882,22.12212212212212,26.626626626626624
Global Squash 1,18,6.870870870870871,11.12912912912913,45.81781781781782,3.1031031031031033,0.10010010010010009,0.20020020020020018,0.8008008008008007,2.002002002002002,5.805805805805806,6.206206206206207,13.513513513513514,16.216216216216218,23.923923923923923,31.23123123123123
