Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7
The Squash Club 2,18,10.825825825825826,7.1741741741741745,60.14214214214214,88.38838838838839,37.43743743743744,24.224224224224226,17.31731731731732,9.40940940940941,7.207207207207207,3.203203203203203,1.2012012012012012
Hong Kong Football Club 7B,18,9.745745745745745,8.254254254254255,57.945945945945944,79.87987987987988,21.42142142142142,23.723723723723726,17.81781781781782,16.916916916916914,10.91091091091091,6.306306306306306,2.902902902902903
Kowloon Cricket Club 7,18,10.145145145145145,7.854854854854855,56.71771771771772,73.97397397397397,19.31931931931932,17.51751751751752,19.71971971971972,17.417417417417415,11.611611611611613,9.20920920920921,5.205205205205205
Xavier,18,9.052052052052051,8.947947947947949,53.93493493493494,55.55555555555555,9.90990990990991,14.014014014014014,14.814814814814813,16.816816816816818,20.92092092092092,15.215215215215217,8.308308308308309
Hong Kong Cricket Club 6,18,8.325325325325325,9.674674674674675,52.510510510510514,47.647647647647645,6.806806806806807,10.81081081081081,14.214214214214213,15.815815815815814,18.91891891891892,18.01801801801802,15.415415415415415
Physical Chess 2,18,7.907907907907908,10.092092092092091,51.689689689689686,43.14314314314314,4.804804804804805,8.108108108108109,13.113113113113112,17.117117117117118,18.21821821821822,23.723723723723726,14.914914914914915
Twister 2,18,6.997997997997998,11.002002002002001,45.05905905905906,11.411411411411411,0.3003003003003003,1.6016016016016015,3.003003003003003,6.506506506506507,12.212212212212211,24.324324324324326,52.052052052052055
