Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5
Hong Kong Football Club M1B,16,8.843843843843844,7.156156156156156,36.0970970970971,97.19719719719721,36.63663663663664,29.82982982982983,19.81981981981982,10.91091091091091,2.8028028028028027
Hong Kong Football Club M1A,16,9.437437437437438,6.5625625625625625,35.274274274274276,96.49649649649649,32.232232232232235,29.429429429429426,22.822822822822822,12.012012012012011,3.5035035035035036
Ladies Recreation Club M1,16,8.27127127127127,7.728728728728728,33.832832832832835,91.69169169169169,22.22222222222222,24.724724724724727,26.726726726726728,18.01801801801802,8.308308308308309
Hong Kong Cricket Club M1B,16,7.566566566566567,8.433433433433432,29.7007007007007,77.97797797797799,7.307307307307307,12.712712712712712,21.82182182182182,36.13613613613614,22.02202202202202
Hong Kong Cricket Club M1A,16,5.880880880880881,10.11911911911912,25.095095095095097,36.63663663663664,1.6016016016016015,3.303303303303303,8.80880880880881,22.922922922922922,63.36336336336337
