Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
TNG 1,7,6,1,33,27,8
Royal Hong Kong Yacht Club Div 13,7,6,1,31,25,10
TNG 2,7,6,1,30,24,11
Greenfield,7,6,1,30,24,11
Squashathon PLZ,7,3,4,22,19,16
Bravo D13,7,3,4,20,17,18
North District Sports Association 2,7,3,4,18,15,20
Arctic Circle,7,3,4,18,15,20
M&M Squash,7,2,5,14,12,23
Physical Chess 4,7,1,6,14,13,22
Vitality Squash 3,7,2,5,12,10,25
Star River 3,7,1,6,10,9,26
