Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Ladies Recreation Club Div 8,i-Mask Advance Squash Club 2,Ladies Recreation Club,9,2025-01-03,4.172086043021511,1.8279139569784892
Kinetic 2,Sha Tin 3,Yuen Long Jockey Club Squash Courts,10,2025-01-10,1.0720360180090045,4.927963981990995
TOMCAT,Hong Kong Football Club 8,Cornwall Street Squash Centre,10,2025-01-10,2.134067033516758,3.865932966483242
i-Mask Advance Squash Club 2,Physical Chess 3,Cornwall Street Squash Centre,10,2025-01-10,2.28264132066033,3.71735867933967
Striving Squash,Ladies Recreation Club Div 8,HK Squash Centre,10,2025-01-10,2.421710855427714,3.578289144572286
Ladies Recreation Club Div 8,Squashathon Zero,Ladies Recreation Club,11,2025-01-17,3.4912456228114057,2.5087543771885943
Physical Chess 3,Striving Squash,Cornwall Street Squash Centre,11,2025-01-17,3.407703851925963,2.592296148074037
Hong Kong Football Club 8,i-Mask Advance Squash Club 2,Hong Kong Football Club,11,2025-01-17,4.194097048524262,1.8059029514757379
Sha Tin 3,TOMCAT,Cornwall Street Squash Centre,11,2025-01-17,4.338169084542272,1.6618309154577289
TOMCAT,Kinetic 2,Cornwall Street Squash Centre,12,2025-01-24,3.996998499249625,2.003001500750375
i-Mask Advance Squash Club 2,Sha Tin 3,Cornwall Street Squash Centre,12,2025-01-24,1.6068034017008503,4.393196598299149
Striving Squash,Hong Kong Football Club 8,Kwun Chung Sports Centre,12,2025-01-24,2.3591795897948975,3.6408204102051025
Squashathon Zero,Physical Chess 3,HK Squash Centre,12,2025-01-24,3.172586293146573,2.827413706853427
Physical Chess 3,Ladies Recreation Club Div 8,HK Squash Centre,13,2025-02-07,2.7528764382191095,3.2471235617808905
Squashathon Zero,Hong Kong Football Club 8,Cornwall Street Squash Centre,13,2025-02-07,2.733866933466733,3.266133066533267
Striving Squash,Sha Tin 3,Kwun Chung Sports Centre,13,2025-02-07,2.0495247623811905,3.9504752376188095
Kinetic 2,i-Mask Advance Squash Club 2,Yuen Long Jockey Club Squash Courts,13,2025-02-07,2.387193596798399,3.612806403201601
i-Mask Advance Squash Club 2,TOMCAT,Cornwall Street Squash Centre,14,2025-02-14,2.780890445222611,3.219109554777389
Kinetic 2,Striving Squash,Yuen Long Jockey Club Squash Courts,14,2025-02-14,1.998999499749875,4.001000500250125
Squashathon Zero,Sha Tin 3,Cornwall Street Squash Centre,14,2025-02-14,2.12256128064032,3.87743871935968
Ladies Recreation Club Div 8,Hong Kong Football Club 8,Ladies Recreation Club,14,2025-02-14,3.048024012006003,2.951975987993997
Hong Kong Football Club 8,Physical Chess 3,Hong Kong Football Club,15,2025-02-21,3.5842921460730364,2.4157078539269636
Sha Tin 3,Ladies Recreation Club Div 8,HK Squash Centre,15,2025-02-21,3.576288144072036,2.423711855927964
Kinetic 2,Squashathon Zero,Yuen Long Jockey Club Squash Courts,15,2025-02-21,1.5862931465732866,4.413706853426714
Striving Squash,TOMCAT,Kwun Chung Sports Centre,15,2025-02-21,3.3311655827913955,2.6688344172086045
i-Mask Advance Squash Club 2,Striving Squash,Cornwall Street Squash Centre,16,2025-02-28,2.5722861430715356,3.4277138569284644
Squashathon Zero,TOMCAT,Cornwall Street Squash Centre,16,2025-02-28,3.5952976488244124,2.4047023511755876
Ladies Recreation Club Div 8,Kinetic 2,Ladies Recreation Club,16,2025-02-28,4.668334167083541,1.3316658329164581
Physical Chess 3,Sha Tin 3,Cornwall Street Squash Centre,16,2025-02-28,2.109054527263632,3.890945472736368
Sha Tin 3,Hong Kong Football Club 8,Cornwall Street Squash Centre,17,2025-03-07,3.520760380190095,2.479239619809905
Kinetic 2,Physical Chess 3,Yuen Long Jockey Club Squash Courts,17,2025-03-07,1.5707853926963482,4.429214607303652
TOMCAT,Ladies Recreation Club Div 8,Cornwall Street Squash Centre,17,2025-03-07,2.1445722861430716,3.8554277138569284
i-Mask Advance Squash Club 2,Squashathon Zero,HK Squash Centre,17,2025-03-07,2.36368184092046,3.63631815907954
Hong Kong Football Club 8,Sha Tin 3,Hong Kong Football Club,18,2025-03-14,2.740370185092546,3.259629814907454
Physical Chess 3,Kinetic 2,HK Squash Centre,18,2025-03-14,4.479239619809905,1.520760380190095
Ladies Recreation Club Div 8,TOMCAT,Ladies Recreation Club,18,2025-03-14,4.123561780890445,1.8764382191095548
Squashathon Zero,i-Mask Advance Squash Club 2,Java Road Sports Centre,18,2025-03-14,3.859429714857429,2.140570285142571
