Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
The Squash Club 2,2,2,0,9,7,3,0,0,0,0
Kowloon Cricket Club 7,2,2,0,8,6,4,0,0,0,0
Hong Kong Football Club 7B,2,1,1,6,5,5,0,0,0,0
Xavier,1,1,0,5,4,1,0,0,0,0
Physical Chess 2,2,0,2,4,4,6,0,0,0,0
Hong Kong Cricket Club 6,1,0,1,2,2,3,0,0,0,0
Twister 2,2,0,2,2,2,8,0,0,0,0
