Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M2B,2,2,0,8,6,2,0,0,0,0
Hong Kong Cricket Club M2B,2,1,1,6,5,3,0,0,0,0
Hong Kong Football Club M2A,2,1,1,5,4,4,0,0,0,0
Ladies Recreation Club M2B,2,1,1,5,4,4,0,0,0,0
Hong Kong Cricket Club M2A,2,1,1,4,3,5,0,0,0,0
Ladies Recreation Club M2A,2,0,2,2,2,6,0,0,0,0
