Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club L3C,2,2,0,7,5,1,0,0,0,0
JESSICA L3,2,1,1,4,3,3,0,0,0,0
Hong Kong Cricket Club Rockettes,2,1,1,4,3,3,0,0,0,0
Hong Kong Football Club L3A,2,1,1,4,3,3,0,0,0,0
Hong Kong Football Club L3B,2,1,1,4,3,3,0,0,0,0
i-Mask Advance Squash Club L3,2,0,2,1,1,5,0,0,0,0
