Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club 8,2,2,0,10,8,2,0,1,0,0
Ladies Recreation Club Div 8,2,2,0,10,8,2,0,0,0,0
Physical Chess 3,2,2,0,8,6,4,0,0,0,0
Striving Squash,2,1,1,6,5,5,0,0,0,0
Sha Tin 3,1,1,0,6,5,0,0,0,0,0
TOMCAT,2,0,2,4,4,6,1,0,0,0
Squashathon Zero,1,0,1,2,2,3,0,0,0,0
i-Mask Advance Squash Club 2,2,0,2,2,2,8,0,0,0,0
Kinetic 2,2,0,2,0,0,10,0,0,0,0
