Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Royal Hong Kong Yacht Club M3,2,2,0,11,9,1,0,0,0,0
United Services Recreation Club M3,2,1,1,8,7,3,0,0,0,0
Hong Kong Football Club M3B,2,1,1,7,6,4,0,0,0,0
Old Squash Fellows,2,1,1,7,6,4,0,0,0,0
Hong Kong Cricket Club M3,2,1,1,4,3,7,0,0,0,0
Hong Kong Football Club M3A,2,1,1,4,3,7,0,0,0,0
Titlows Squash Team,2,1,1,4,3,7,0,0,0,0
Kowloon Cricket Club M3,2,0,2,3,3,7,0,0,0,0
