Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L3,7,6,1,25,19,9,0,0,0,0
Hong Kong Cricket Club L3,7,5,2,21,16,12,0,1,0,0
Hong Kong Football Club L3B,7,3,4,18,15,13,2,0,0,0
Hong Kong Football Club L3A,7,2,5,15,13,15,1,1,0,0
Hong Kong Football Club L3C,8,2,6,11,9,23,0,1,0,0
