Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Sha Tin 3,8,6,2,34,28,12,0,0,0,1
Physical Chess 3,8,6,2,32,26,14,0,0,0,0
i-Mask Advance Squash Club 2,7,6,1,32,26,9,1,0,0,0
Squashathon Zero,7,5,2,27,22,13,0,0,0,0
Kinetic 2,8,2,6,18,16,24,0,1,0,0
TOMCAT,8,2,6,17,15,25,0,0,0,0
LONGVIEW,8,0,8,1,2,38,0,0,1,0
