Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Cricket Club M3,8,6,2,34,28,12,0,1,0,0
Hong Kong Football Club M3A,8,5,3,34,29,11,0,0,0,0
Kowloon Cricket Club M3,7,6,1,32,26,9,0,0,0,0
Hong Kong Football Club M3B,8,6,2,29,23,17,0,1,0,0
Royal Hong Kong Yacht Club M3,7,3,4,22,19,16,0,0,0,0
Titlows Squash Master,8,1,7,8,7,33,0,5,0,0
OSF,8,0,8,3,3,37,7,0,0,0
