Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Hong Kong Football Club M1A,8,8,0,27,19,5,0,1,0,0
Hong Kong Football Club M1B,7,5,2,19,14,7,0,1,0,0
Hong Kong Cricket Club M1A,7,3,4,16,13,8,1,1,0,0
Hong Kong Cricket Club M1B,7,1,6,7,6,15,5,1,0,0
Squashathon M+,7,1,6,3,2,19,0,2,0,0
