Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Squashathon Junior,8,7,1,38,31,9,0,1,0,0
TKO Junior 2,9,7,2,35,28,17,0,5,0,0
Happy Squash 5,9,6,3,35,29,16,0,4,0,2
Dream Catchers,9,7,2,34,27,18,1,5,0,0
Electrify Squash Div 15,8,2,6,18,16,24,1,1,0,0
Vitality Squash 3,9,2,7,17,16,29,4,0,1,1
RC,9,3,6,15,16,29,8,3,3,0
NEXUS 4,9,1,8,13,12,33,5,0,0,1
