Home Team,Away Team,Venue,Match Week,Date
Sha Tin 1,X-Alpha 2,Cornwall Street Squash Centre,16,2026-03-03
Hong Kong Football Club 4A,TNGX,Hong Kong Football Club,16,2026-03-03
Hong Kong Cricket Club D4A,YLJR,Hong Kong Cricket Club,16,2026-03-03
Kowloon Cricket Club 4,The Squash Club 1,Kowloon Cricket Club,16,2026-03-03
Hong Kong Football Club 4B,Hong Kong Cricket Club D4B,Hong Kong Football Club,16,2026-03-03
Hong Kong Cricket Club D4B,Sha Tin 1,Hong Kong Cricket Club,17,2026-03-10
Hong Kong Football Club 4B,The Squash Club 1,Hong Kong Football Club,17,2026-03-10
Kowloon Cricket Club 4,Hong Kong Cricket Club D4A,Kowloon Cricket Club,17,2026-03-10
YLJR,Hong Kong Football Club 4A,Cornwall Street Squash Centre,17,2026-03-10
TNGX,X-Alpha 2,Cornwall Street Squash Centre,17,2026-03-10
Sha Tin 1,TNGX,Cornwall Street Squash Centre,18,2026-03-17
X-Alpha 2,YLJR,Cornwall Street Squash Centre,18,2026-03-17
Hong Kong Football Club 4A,Kowloon Cricket Club 4,Hong Kong Football Club,18,2026-03-17
Hong Kong Cricket Club D4A,Hong Kong Football Club 4B,Hong Kong Cricket Club,18,2026-03-17
The Squash Club 1,Hong Kong Cricket Club D4B,Cornwall Street Squash Centre,18,2026-03-17
