Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc
Dynamos Squash,0.0,0.0,0.0,50.0,0.0,10.0
Fusion Squash Club 1,50.0,100.0,-100.0,0.0,0.0,10.0
X-Alpha 4,50.0,50.0,-50.0,-50.0,-50.0,-10.0
MERCURY,50.0,0.0,-50.0,-50.0,-50.0,-20.0
NEXUS 3,50.0,0.0,-50.0,-100.0,0.0,-20.0
Happy Squash 3,-50.0,-50.0,0.0,0.0,0.0,-20.0
