Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Sha Tin Squash Rackets Club 3,v,Hong Kong Cricket Club 6,Cornwall Street Squash Centre,19:00,"2-3(1-3,2-3,3-1,2-3,3-0)",1,08/10/2021
i-Mask Advance Squash Club 3,v,TOMCAT,Cornwall Street Squash Centre,19:00,"1-4(0-3,1-3,3-0,1-3,CR)",1,08/10/2021
Studio Pro,v,Revolution,HK Squash Centre,19:00,"3-2(0-3,0-3,3-2,3-2,3-1)",1,08/10/2021
Xavier,v,EdUHK,Cornwall Street Squash Centre,19:00,"5-0(3-1,3-0,3-1,3-1,3-1)",1,08/10/2021
Squashathon Zero,v,[BYE],,,,1,08/10/2021
Squashathon Zero,v,Xavier,Cornwall Street Squash Centre,19:00,"1-4(0-3,1-3,0-3,2-3,3-1)",2,15/10/2021
EdUHK,v,Studio Pro,Cornwall Street Squash Centre,19:00,"1-4(3-2,0-3,0-3,0-3,0-3)",2,15/10/2021
Revolution,v,i-Mask Advance Squash Club 3,HK Squash Centre,19:00,"4-1(3-0,3-1,1-3,CR,CR)",2,15/10/2021
TOMCAT,v,Sha Tin Squash Rackets Club 3,Cornwall Street Squash Centre,19:00,"2-3(3-2,3-1,1-3,0-3,0-3)",2,15/10/2021
Hong Kong Cricket Club 6,v,[BYE],,,,2,15/10/2021
Hong Kong Cricket Club 6,v,TOMCAT,Hong Kong Cricket Club,19:00,"1-4(2-3,1-3,0-3,3-0,0-3)",3,22/10/2021
Sha Tin Squash Rackets Club 3,v,Revolution,Cornwall Street Squash Centre,19:00,"3-2(1-3,3-0,3-1,1-3,CR)",3,22/10/2021
i-Mask Advance Squash Club 3,v,EdUHK,Cornwall Street Squash Centre,19:00,"3-2(2-3,3-0,3-1,0-3,CR)",3,22/10/2021
Studio Pro,v,Squashathon Zero,HK Squash Centre,19:00,"2-3(3-0,0-3,0-3,3-1,1-3)",3,22/10/2021
Xavier,v,[BYE],,,,3,22/10/2021
Xavier,v,Studio Pro,Cornwall Street Squash Centre,19:00,"3-2(3-0,3-1,1-3,2-3,3-1)",4,29/10/2021
Squashathon Zero,v,i-Mask Advance Squash Club 3,Cornwall Street Squash Centre,19:00,"4-1(3-0,3-0,0-3,3-1,3-0)",4,29/10/2021
