Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Cricket Club Rockers,v,Star River 1,Hong Kong Cricket Club,19:00,"3-2(1-3,3-2,3-0,3-2,0-3)",1,05/10/2021
Perrier Sergio Tacchini KCC 8,v,Physical Chess 3,Kowloon Cricket Club,19:00,"1-4(1-3,3-2,1-3,1-3,0-3)",1,05/10/2021
North District Sports Association 1,v,ZOMA,Cornwall Street Squash Centre,19:00,"2-3(3-0,3-0,2-3,1-3,0-3)",1,05/10/2021
Greenfield,v,[BYE],,,,1,05/10/2021
Star River 1,v,Physical Chess 3,Cornwall Street Squash Centre,19:00,"4-1(3-2,1-3,3-1,3-0,3-2)",2,19/10/2021
Hong Kong Cricket Club Rockers,v,ZOMA,Hong Kong Cricket Club,19:00,"2-3(3-1,3-0,0-3,0-3,2-3)",2,19/10/2021
Perrier Sergio Tacchini KCC 8,v,Greenfield,Kowloon Cricket Club,19:00,"2-3(3-2,3-2,0-3,0-3,0-3)",2,19/10/2021
North District Sports Association 1,v,[BYE],,,,2,19/10/2021
Perrier Sergio Tacchini KCC 8,v,North District Sports Association 1,Kowloon Cricket Club,19:00,"3-2(3-0,3-0,3-0,1-3,0-3)",3,26/10/2021
Hong Kong Cricket Club Rockers,v,Greenfield,Hong Kong Cricket Club,19:00,"1-4(2-3,0-3,1-3,2-3,3-1)",3,26/10/2021
ZOMA,v,Star River 1,Cornwall Street Squash Centre,19:00,"1-4(0-3,0-3,3-1,2-3,1-3)",3,26/10/2021
Physical Chess 3,v,[BYE],,,,3,26/10/2021
Physical Chess 3,v,ZOMA,Cornwall Street Squash Centre,19:00,"3-2(3-2,3-1,3-1,0-3,CR)",4,02/11/2021
Star River 1,v,Greenfield,Cornwall Street Squash Centre,19:00,"2-3(0-3,3-2,0-3,1-3,3-1)",4,02/11/2021
Hong Kong Cricket Club Rockers,v,North District Sports Association 1,Hong Kong Cricket Club,19:00,"4-1(3-2,3-2,1-3,3-1,3-0)",4,02/11/2021
Perrier Sergio Tacchini KCC 8,v,[BYE],,,,4,02/11/2021
Perrier Sergio Tacchini KCC 8,v,Hong Kong Cricket Club Rockers,Kowloon Cricket Club,19:00,"4-1(3-2,3-1,3-0,3-0,0-3)",5,09/11/2021
North District Sports Association 1,v,Star River 1,Cornwall Street Squash Centre,19:00,"1-4(1-3,0-3,0-3,3-1,0-3)",5,09/11/2021
Greenfield,v,Physical Chess 3,Cornwall Street Squash Centre,19:00,"4-1(3-2,1-3,3-2,3-0,3-0)",5,09/11/2021
ZOMA,v,[BYE],,,,5,09/11/2021
ZOMA,v,Greenfield,Cornwall Street Squash Centre,19:00,"0-5(0-3,2-3,0-3,2-3,2-3)",6,16/11/2021
Physical Chess 3,v,North District Sports Association 1,Cornwall Street Squash Centre,19:00,"2-3(1-3,3-0,3-1,2-3,1-3)",6,16/11/2021
